match_name,season,max_odds.home,spread_odds.home,mean_odds.home,stdev.home,max_odds.draw,spread_odds.draw,mean_odds.draw,stdev.draw,max_odds.away,spread_odds.away,mean_odds.away,stdev.away,best_spread,market_tracktake
Hull-West Brom,14,2.5,0.20000000000000018,2.425,0.06892024376045122,3.3,0.19999999999999973,3.2066666666666666,0.08981462390204978,3.33,0.48,3.1216666666666666,0.17611549240957386,0.48,0.00333060333060331
Hull-West Brom,16,3.3,0.5499999999999998,3.0583333333333336,0.20103896803024698,3.25,0.25,3.171666666666667,0.08727351641057368,2.6,0.1200000000000001,2.555,0.05431390245600113,0.5499999999999998,-0.004662004662004726
Hull-West Ham,13,2.41,0.11000000000000032,2.373333333333333,0.04179314138308666,3.3,0.19999999999999973,3.2333333333333334,0.08164965809277246,3.31,0.31000000000000005,3.1766666666666667,0.12754084313139322,0.31000000000000005,0.02008286599178022
Hull-West Ham,14,2.3,0.1499999999999999,2.2,0.06324555320336757,3.4,0.2999999999999998,3.288333333333333,0.10008329864001612,3.91,1.0100000000000002,3.56,0.38444765573482176,1.0100000000000002,-0.01534526854219953
Hull-West Ham,16,2.5,0.10000000000000009,2.461666666666667,0.03763863263545406,3.5,0.20000000000000018,3.37,0.08366600265340762,3.1,0.25,3.0083333333333333,0.09174239296348591,0.25,0.008294930875575979
Leeds-Arsenal,20,3.2,0.20000000000000018,3.11,0.07641989269817129,3.84,0.23999999999999977,3.6983333333333333,0.09703951085339751,2.25,0.10000000000000009,2.2,0.03162277660168382,0.23999999999999977,0.01736111111111116
Leeds-Aston Villa,20,2.3,0.1499999999999999,2.225,0.052440442408507516,3.74,0.2400000000000002,3.615,0.07842193570679067,3.22,0.3400000000000003,3.105,0.12128478882366091,0.3400000000000003,0.012721294051217358
Leeds-Brighton,20,2.18,0.08000000000000007,2.1466666666666665,0.025819888974716113,3.67,0.16999999999999993,3.5533333333333332,0.06976149845485449,3.43,0.13000000000000034,3.3383333333333334,0.06013872850889584,0.16999999999999993,0.022740349867345966
Leeds-Burnley,20,1.76,0.040000000000000036,1.7349999999999999,0.016431676725154998,4.09,0.33999999999999986,3.973333333333333,0.11518101695447328,4.71,0.3799999999999999,4.506666666666667,0.13618614711734314,0.3799999999999999,0.024994820741009338
Leeds-Chelsea,20,4.8,0.39999999999999947,4.623333333333333,0.153188337241014,4,0.20000000000000018,3.9066666666666667,0.07788880963698623,1.78,0.08000000000000007,1.7466666666666666,0.02875181153713046,0.39999999999999947,0.020131086142322285
Leeds-Crystal Palace,20,1.88,0.07999999999999985,1.8466666666666667,0.025819888974716078,3.93,0.13000000000000034,3.8216666666666663,0.05307227776030233,4.24,0.29000000000000004,4.098333333333334,0.11143009766964523,0.29000000000000004,0.022216876429446364
Leeds-Everton,20,2.51,0.1599999999999997,2.4516666666666667,0.05671566509057844,3.75,0.25,3.618333333333333,0.09495613022162745,2.82,0.11999999999999966,2.7616666666666667,0.04262237284181461,0.25,0.01968297024667298
Leeds-Fulham,20,1.65,0.039999999999999813,1.63,0.01673320053068142,4.05,0.34999999999999964,3.908333333333333,0.12006942436218573,6,0.5,5.6433333333333335,0.2006655592438988,0.5,0.019640852974186274
Leeds-Leicester,20,2.63,0.1299999999999999,2.57,0.04604345773288536,3.65,0.3500000000000001,3.525,0.1254990039801114,2.79,0.18999999999999995,2.6733333333333333,0.07089898917944225,0.3500000000000001,0.01262367868995562
Leeds-Liverpool,20,4.85,0.34999999999999964,4.683333333333334,0.1505545305418161,4.36,0.16000000000000014,4.2700000000000005,0.07745966692414834,1.7,0.050000000000000044,1.67,0.016733200530681527,0.34999999999999964,0.023778659293093973
Leeds-Man City,20,8,1,7.496666666666667,0.4427941583474953,5.5,0.5,5.218333333333334,0.1923971586761786,1.4,0.039999999999999813,1.3783333333333334,0.018348478592697087,1,0.02110389610389607
Leeds-Man United,20,4.17,0.16999999999999993,4.0616666666666665,0.07222649560006807,4.2,0.30000000000000027,4.066666666666666,0.12110601416389975,1.83,0.08000000000000007,1.7966666666666666,0.025819888974716137,0.30000000000000027,0.024351479004150356
Leeds-Newcastle,20,1.78,0.030000000000000027,1.7583333333333333,0.013291601358251269,4.07,0.4700000000000002,3.8449999999999998,0.16777961735562524,4.6,0.2699999999999996,4.505,0.11726039399558548,0.4700000000000002,0.024889302857060702
Leeds-Sheffield United,20,1.53,0.06000000000000005,1.5083333333333333,0.023166067138525426,4.56,0.35999999999999943,4.348333333333334,0.13746514709797036,7,1.25,6.543333333333333,0.4585484343738038,1.25,0.015750159713008083
Leeds-Southampton,20,2.4,0.1499999999999999,2.3166666666666664,0.05163977794943224,3.6,0.20000000000000018,3.4783333333333335,0.07756717518813402,3.12,0.1200000000000001,3.0700000000000003,0.05477225575051666,0.20000000000000018,0.014957264957264904
Leeds-Tottenham,20,3.56,0.16000000000000014,3.46,0.06928203230275515,3.9,0.19999999999999973,3.783333333333333,0.06831300510639723,2.06,0.06000000000000005,2.035,0.027386127875258258,0.19999999999999973,0.02274602601863429
Leeds-West Brom,20,1.45,0.050000000000000044,1.4283333333333332,0.024832774042918924,5.25,0.25,5.123333333333333,0.13515423288475534,7,0.75,6.59,0.33999999999999997,0.75,0.02298850574712641
Leeds-West Ham,20,2.22,0.07000000000000028,2.1783333333333332,0.031885210782848464,3.75,0.25,3.6433333333333335,0.09309493362512627,3.3,0.19999999999999973,3.171666666666667,0.08376554582086035,0.25,0.020147420147420103
Leeds-Wolves,20,2.55,0.09999999999999964,2.5,0.03162277660168368,3.31,0.31000000000000005,3.2183333333333333,0.11409060726749885,3.07,0.19999999999999973,2.965,0.07341661937191055,0.31000000000000005,0.02000456539327722
Leicester-Arsenal,14,4.8,0.46999999999999975,4.586666666666667,0.17200775176330468,3.8,0.7999999999999998,3.533333333333333,0.30605010483034745,1.91,0.15999999999999992,1.84,0.0532916503778969,0.7999999999999998,-0.004948562505740828
Leicester-Arsenal,15,4.55,0.75,4.208333333333333,0.3137143073987329,4,0.5499999999999998,3.8116666666666665,0.20153577019146415,1.9,0.09999999999999987,1.8466666666666667,0.032659863237108996,0.75,-0.003903990746096042
Leicester-Arsenal,16,2.92,0.16999999999999993,2.8466666666666667,0.07633260552782578,3.6,0.3999999999999999,3.4833333333333334,0.18348478592697182,2.5,0.10000000000000009,2.475,0.04183300132670379,0.3999999999999999,0.02024353120243516
Leicester-Arsenal,17,3.75,0.25,3.65,0.1,3.9,0.19999999999999973,3.8066666666666666,0.08041558721209871,2.01,0.05999999999999983,1.9933333333333332,0.021602468994692852,0.25,0.020589360887868446
Leicester-Arsenal,18,2.75,0.1499999999999999,2.6833333333333336,0.06345602151621753,3.77,0.16999999999999993,3.6283333333333334,0.06940220937885669,2.61,0.10999999999999988,2.56,0.040000000000000015,0.16999999999999993,0.012030115478391501
Leicester-Arsenal,19,2,0.050000000000000044,1.975,0.02258317958127245,3.91,0.20999999999999996,3.785,0.07176350047203661,3.79,0.29000000000000004,3.631666666666667,0.11839200423452031,0.29000000000000004,0.01960671844738804
Leicester-Arsenal,20,2.61,0.1599999999999997,2.5183333333333335,0.0549241901776135,3.4,0.1499999999999999,3.3383333333333334,0.06337717780610513,2.92,0.1200000000000001,2.87,0.044721359549995794,0.1599999999999997,0.019725162935588347
Leicester-Aston Villa,14,2.3,0.11999999999999966,2.2133333333333334,0.04320493798938559,3.4,0.2999999999999998,3.256666666666667,0.10132456102380434,3.89,0.9900000000000002,3.498333333333333,0.36113247800034093,0.9900000000000002,-0.014030335505164415
Leicester-Aston Villa,15,1.91,0.05999999999999983,1.885,0.028106938645110296,3.75,0.4500000000000002,3.5566666666666666,0.19663841605003513,4.62,0.6200000000000001,4.3133333333333335,0.27317881811492384,0.6200000000000001,0.0066770925409669335
Leicester-Aston Villa,19,1.4,0.039999999999999813,1.375,0.01760681686165891,5.25,0.25,5.066666666666666,0.1080123449734644,8.54,1.0399999999999991,8.173333333333334,0.41505019776729,1.0399999999999991,0.021857923497267784
Leicester-Aston Villa,20,1.93,0.09999999999999987,1.87,0.0404969134626331,3.9,0.2999999999999998,3.7816666666666667,0.11496376240653684,4.1,0.24999999999999956,4.008333333333333,0.09174239296348573,0.2999999999999998,0.018447410460553426
Leicester-Bournemouth,15,1.95,0.050000000000000044,1.93,0.02097617696340305,3.75,0.3500000000000001,3.5833333333333335,0.18348478592697182,4.33,0.5300000000000002,4.051666666666667,0.221487396180159,0.5300000000000002,0.010434061704269748
Leicester-Bournemouth,16,2,0.10000000000000009,1.9333333333333333,0.03723797345005054,3.75,0.1499999999999999,3.691666666666667,0.07359800721939869,4.35,0.7499999999999996,3.9749999999999996,0.24849547279578338,0.7499999999999996,-0.0034482758620689724
Leicester-Bournemouth,17,1.9,0.04999999999999982,1.8633333333333333,0.021602468994692776,3.8,0.2999999999999998,3.695,0.12062338081814812,4.57,0.5700000000000003,4.361666666666666,0.24498299260697,0.5700000000000003,0.008292064954508849
Leicester-Bournemouth,18,1.9,0.09999999999999987,1.84,0.037416573867739375,3.88,0.3799999999999999,3.7466666666666666,0.12987173159185433,4.6,0.5,4.395,0.17986105748604947,0.5,0.001439052584397027
Leicester-Bournemouth,19,1.73,0.030000000000000027,1.7116666666666667,0.014719601443879758,4.12,0.2200000000000002,4.028333333333333,0.08010409893798609,5,0.5,4.791666666666667,0.1772474729486056,0.5,0.020753128682866606
Leicester-Brighton,17,1.75,0.020000000000000018,1.7383333333333333,0.009831920802501759,3.85,0.5500000000000003,3.658333333333333,0.20595306908775765,5.5,0.7000000000000002,5.2716666666666665,0.2973494016584979,0.7000000000000002,0.01298701298701288
Leicester-Brighton,18,2,0.1200000000000001,1.9283333333333332,0.042622372841814776,3.5,0.10000000000000009,3.4416666666666664,0.0491596040125088,4.6,0.7999999999999998,4.405,0.30553232234904376,0.7999999999999998,0.0031055900621117516
Leicester-Brighton,19,1.65,0.04999999999999982,1.63,0.019999999999999907,4.07,0.27000000000000046,3.9283333333333332,0.09389710680668864,6,0.75,5.666666666666667,0.28225284173355386,0.75,0.01842751842751844
Leicester-Brighton,20,2.06,0.06000000000000005,2.01,0.024494897427831803,3.56,0.16000000000000014,3.485,0.054313902456001095,3.91,0.16000000000000014,3.8183333333333334,0.0708284312029193,0.16000000000000014,0.022090245311702672
Leicester-Burnley,14,1.8,0.050000000000000044,1.79,0.020000000000000018,3.75,0.5,3.5533333333333332,0.2031419864692346,5.16,0.6600000000000001,4.86,0.28565713714171403,0.6600000000000001,0.01602067183462519
