season,date,matchweek,hometeam,awayteam,result,maxo_h,maxo_d,maxo_a,market_tracktake,psch,pscd,psca,diff_home,diff_draw,diff_away
14,2014-12-15,16,Everton,QPR,H,1.5,4.65,8.5,-6.325110689437974e-4,1.4611118737131092,5.282481389578164,7.918613301592026,-0.027355193475385398,0.1116630220477357,-0.0191328708213091
14,2014-12-20,17,Aston Villa,Man United,D,6.5,4.2,1.62,0.009225342558675909,6.352798420283083,4.1502230450324475,1.6621286396567294,-0.0027133706031594595,-0.030479300035078816,0.012916616350489019
14,2014-12-20,17,Hull,Swansea,A,3.1,3.33,2.6,0.007496330076975255,2.7995068959205867,3.2388455693679776,2.99363328651362,-0.10909447310193321,-0.04666215093685333,0.15978878811039987
14,2014-12-20,17,Man City,Crystal Palace,H,1.31,6,12.44,0.010411297382652895,1.3449195402298852,5.90949494949495,11.462382445141067,0.007332254076951594,0.017239562264311115,-0.09592960790831917
14,2014-12-20,17,QPR,West Brom,H,2.5,3.37,3.2,0.009235905044510329,2.5959943670787045,3.3798828622358035,3.1355539806283965,0.02680011637060309,-0.016202776732530677,-0.017338844968337153
14,2014-12-20,17,Southampton,Everton,H,2.5,3.5,3.1,0.008294930875575979,2.4047619047619047,3.4237288135593222,3.4237288135593222,-0.04613153218727939,-0.03052498431574735,0.09620377590441631
14,2014-12-20,17,Tottenham,Burnley,H,1.5,4.63,7.52,0.015628111453211524,1.4694117647058822,4.898039215686274,8.67361111111111,-0.033251556395775705,0.03704476671727441,0.13067644044100013
14,2014-12-20,17,West Ham,Leicester,H,1.75,4.03,5.4,0.004752714430133809,1.7248007354713173,4.06195676164251,5.74593381106717,-0.01864365890873798,-0.013614904697851649,0.0813680319289194
14,2014-12-21,17,Liverpool,Arsenal,D,2.8,3.59,2.63,0.0159225260584126,2.867671889956013,3.6636804572747637,2.643156653019955,0.011366809496515584,5.69299074844487e-4,-0.010887601296241667
14,2014-12-21,17,Newcastle,Sunderland,A,2.1,3.5,4,0.011904761904761862,2.2374643874643874,3.3102212855637516,3.984525621511923,0.04582150766736848,-0.05546225733131871,-0.014839820595591302
14,2014-12-22,17,Stoke,Chelsea,A,6.5,4.1,1.67,-0.0034490119198750113,6.66795973030387,4.088458489070109,1.6516964469560045,0.050408615301454684,-0.024487939915777024,-0.0025936542779765315
14,2014-12-26,18,Arsenal,QPR,H,1.29,6.4,13,0.00836687537268932,1.3039748031496063,6.4689375,12.734128937007874,0.001272083685340819,-0.00655035446845087,4.717063202845928e-4
14,2014-12-26,18,Burnley,Liverpool,A,4.8,3.97,1.85,7.630426396167955e-4,5.7326248639947535,4.056777310170975,1.726940467050113,0.17216436731586926,0.0029213837996739933,-0.053107743786899864
14,2014-12-26,18,Chelsea,West Ham,H,1.35,5.75,11,0.005562875128092504,1.354929892184794,5.776280066682543,11.25712429221201,-0.013515307833486756,0.021129317383644652,0.07111088918282826
14,2014-12-26,18,Crystal Palace,Southampton,A,3.9,3.4,2.21,0.003016591251885359,3.842899036447423,3.4759378552482,2.2119604533397634,0.029555930482337844,0.002455589481812126,-0.018574947360463723
14,2014-12-26,18,Everton,Stoke,A,1.83,3.65,5.03,0.01922784722907389,1.9208354607739528,3.7905848720592368,4.638613293571142,0.029835347086032638,0.018924675309123007,-0.09520768678776514
14,2014-12-26,18,Leicester,Tottenham,A,3.8,3.6,2.12,0.012633785722167001,3.4810007080481475,3.6743896362730446,2.2697753154816867,-0.08998345419975473,0.01468981045801998,0.04959910684300861
14,2014-12-26,18,Man United,Newcastle,H,1.4,5.28,9.5,0.008942811574390586,1.4015873015873015,5.484472049689441,9.597826086956522,-0.006356035593357068,0.016226781779521193,0.015128158231651367
14,2014-12-26,18,Sunderland,Hull,A,2.06,3.4,4.3,0.012112679797590786,2.04795553791187,3.362315062243369,4.6664857530529185,-0.024517199202196194,-0.0210177480810384,0.08503514759933983
14,2014-12-26,18,Swansea,Aston Villa,H,1.78,3.75,5.5,0.01028260129383729,1.7545184798347855,4.172081734025739,5.253354750668108,-0.028489041004737592,0.09331228787688128,-0.03219442355292512
14,2014-12-26,18,West Brom,Man City,A,7,4.5,1.55,0.01024065540194563,6.2792343387470995,4.393425324675324,1.6309699581161299,-0.07450144021564997,-0.03231515499565374,0.031347368674642384
14,2014-12-28,19,Aston Villa,Sunderland,D,2.4,3.3,3.5,0.005411255411255311,2.2242114236999146,3.336317135549872,3.989296636085627,-0.06562942386026838,0.0017255103093134494,0.11564826471897738
14,2014-12-28,19,Hull,Leicester,A,2.3,3.4,3.5,0.014614541468761288,2.633320311326141,3.2763403873476404,3.174273708614069,0.13213135740824566,-0.049832234920477614,-0.11099479190361161
14,2014-12-28,19,Man City,Burnley,D,1.18,8.55,22.5,0.008861135890573912,1.2348962818003915,7.450200708382527,17.860070191327974,0.040150846178956145,-0.14861559466015195,-0.22442379513561783
14,2014-12-28,19,Newcastle,Everton,H,3,3.42,2.62,0.007410383465023873,2.633299919807538,3.5247282973299345,2.971427925074654,-0.13377507956360457,0.01029022508676114,0.1422775253545936
14,2014-12-28,19,QPR,Crystal Palace,D,2.47,3.4,3.25,0.006668254346272828,2.6560341859570245,3.34047376464595,3.0850858621500823,0.05245828529879337,-0.021119262490807866,-0.04142767602468611
14,2014-12-28,19,Southampton,Chelsea,D,5,3.75,1.85,0.007207207207207134,4.711334745762712,3.6099837662337664,1.9579572969403476,-0.045147809086434676,-0.03182982086945829,0.03602635751211403
14,2014-12-28,19,Stoke,West Brom,H,1.93,3.6,4.78,0.005117513724186562,2.081177446102819,3.4176198257080608,4.407199297629499,0.07343581549961509,-0.0458048481013561,-0.09644339428779636
14,2014-12-28,19,Tottenham,Man United,D,3.3,3.62,2.3,0.014056005648607206,3.1424897119341564,3.591416813639036,2.479301948051948,-0.05261203049056551,-0.02793657429971208,0.060794602336635695
14,2014-12-28,19,West Ham,Arsenal,A,3.53,3.64,2.2,0.01255684825089931,4.06070798860708,3.7240161202049853,2.0609623459764577,0.12906953511180252,0.004162048232095872,-0.06781103361644392
14,2014-12-29,19,Liverpool,Swansea,H,1.73,4,5.55,0.008214862261105127,1.7578265765765764,3.924450031426775,5.672056686046511,0.007091768509204677,-0.01668836781971661,0.0012365838085699465
14,2015-01-01,20,Aston Villa,Crystal Palace,D,2.43,3.3,3.4,0.008670583833982448,2.3663109466073995,3.2944760161818536,3.6514625814027974,-0.04573836485587146,-0.003578098647995076,0.07454484684333029
14,2015-01-01,20,Hull,Everton,H,3.5,3.4,2.3,0.014614541468761288,3.2104597977852674,3.4142985151049667,2.527600094764274,-0.08544368616940334,-0.013031141023196469,0.0769168839960781
14,2015-01-01,20,Liverpool,Leicester,D,1.42,5.04,9,0.01374916163648554,1.4378011049723756,5.098585478625446,9.228439716312058,-0.009231000190412897,-0.010123283427886487,0.07757176124790566
14,2015-01-01,20,Man City,Sunderland,H,1.25,7,15,0.00952380952380949,1.2657415972864632,7.196353436185134,14.086479066575155,-0.005079078302608897,0.029222498762532023,-6.762606684526107e-4
14,2015-01-01,20,Newcastle,Burnley,D,1.83,3.8,4.88,0.014524014955421105,1.9681395895443918,3.599757902120053,4.670507419747832,0.05569624451717825,-0.05520875426608862,-0.060539740954272614
14,2015-01-01,20,QPR,Swansea,D,3.02,3.44,2.55,0.013980364978272153,3.1980127072087137,3.535183376019856,2.4725849046150437,0.03794706387615565,0.00729218922790742,-0.034439580765437294
14,2015-01-01,20,Southampton,Arsenal,H,3,3.42,2.6,0.010346378767431386,2.6947948560930803,3.521606914212548,2.898945981554677,-0.09269464599360577,0.008870736038808502,0.0924146806017545
14,2015-01-01,20,Stoke,Man United,D,4.2,3.5,2.05,0.011614401858304202,4.5473355597502545,3.627649716205259,1.9824339294192121,0.08097465762951606,0.015109813321945609,-0.04355850517504867
14,2015-01-01,20,Tottenham,Chelsea,H,5,3.92,1.85,-0.004357418643132993,6.121512151215121,4.121818181818182,1.6834158415841582,0.23545121184345863,0.031349628988911915,-0.07755276836380876
14,2015-01-01,20,West Ham,West Brom,D,1.88,3.75,4.6,0.01597286463151404,1.8977165263522084,3.846446937821412,4.693277430763525,-0.011100837012674392,0.015697433207107814,0.008300316156667487
14,2015-01-10,21,Burnley,QPR,H,2.2,3.47,3.7,0.01300016285607053,2.1456390055371806,3.6271516522176146,3.8723675385647214,-0.027477769976493094,0.0233704487196722,0.024640409763762916
14,2015-01-10,21,Chelsea,Newcastle,H,1.22,7.5,18,0.00856102003642989,1.2372750424448218,7.771314316182352,15.849391039582429,0.008032577605173286,0.013031086254455149,-0.12947321276552026
14,2015-01-10,21,Crystal Palace,Tottenham,H,3.69,3.5,2.3,-0.008500395562961782,3.5173946360153256,3.558294573643411,2.3006214915797916,-0.06548676177506818,0.02001490842972209,0.029892237491039753
14,2015-01-10,21,Everton,Man City,D,4.52,3.81,1.92,0.004539462987480647,4.538659163200392,4.100092097992263,1.8664598356531947,-0.016852757880608138,0.053654112371712026,-0.017494173261476398
14,2015-01-10,21,Leicester,Aston Villa,H,2.3,3.4,3.89,-0.014030335505164415,2.2607142857142857,3.421621621621621,3.7678571428571423,0.01695391996625717,0.019877881783296303,-0.05014586738370164
14,2015-01-10,21,Sunderland,Liverpool,A,4.58,3.6,1.95,0.008938901952002531,4.001144356369321,3.4587897505187475,2.1694184234022913,-0.14389701539965505,-0.05585872644193657,0.11305653904949176
14,2015-01-10,21,Swansea,West Ham,D,2.3,3.5,3.55,0.002187035255008407,2.2247577565255816,3.6126800266516326,3.653501269890634,-0.026771688130018734,0.035102637186035235,0.0084652382152417
14,2015-01-10,21,West Brom,Hull,H,2.05,3.4,4.4,0.009195252380331365,2.0526298233441853,3.349565084860163,4.66692452372285,-0.012253713849554093,-0.009589409894823375,0.04122128861639274
14,2015-01-11,21,Arsenal,Stoke,H,1.5,4.75,8.17,-4.07996736026206e-4,1.5310126115495244,4.64407158836689,7.6040293040293045,0.020071695649249044,-0.006877796746724951,-0.08842797430414118
14,2015-01-11,21,Man United,Southampton,A,1.87,3.8,4.8,0.006250586358945265,1.877211677211677,3.7136144049187525,5.050107501194457,-0.004351817611486175,-0.015174080463535189,0.03234241737124277
14,2015-01-17,22,Aston Villa,Liverpool,A,4.88,3.6,1.91,0.006256019988746697,4.597168597168597,3.77989417989418,1.9308108108108106,-0.07508943526837908,0.04539500199024382,0.008349305039324406
14,2015-01-17,22,Burnley,Crystal Palace,A,2.57,3.25,3.13,0.016286183949440147,2.5182705744608533,3.252341349202478,3.3848819057530495,-0.03854285680555958,-0.008937800556871434,0.06110862989642385
14,2015-01-17,22,Leicester,Stoke,A,2.63,3.3,3.02,0.014384267727002076,2.591478696741855,3.4280978035640284,3.101612298462692,-0.026639406906032947,0.027713532374588068,0.006809236304527788
14,2015-01-17,22,Newcastle,Southampton,A,3.32,3.36,2.4,0.015490533562822817,2.9332477246102555,3.311401612451996,2.8003828450982926,-0.13295844530253675,-0.0328321930925759,0.15470143395483316
14,2015-01-17,22,QPR,Man United,A,6.29,4.2,1.67,-0.004119854771492681,5.940122537309237,4.503489127771325,1.6404111981248495,-0.07268442025845323,0.07073466892289337,-0.00569297328794538
14,2015-01-17,22,Swansea,Chelsea,A,7.17,4.2,1.57,0.014507927201475201,7.082191780821919,4.476190476190477,1.5738203957382042,-0.032998002960240025,0.05594015599140589,-0.012335567126057212
14,2015-01-17,22,Tottenham,Sunderland,H,1.62,4.26,6.4,0.008275734654842548,1.6024580017683465,4.439931406173444,6.63438026209825,-0.011851272233933674,0.02187893238748817,0.016373119174193596
14,2015-01-18,22,Man City,Arsenal,A,1.83,4.06,4.57,0.011571886894888195,1.836149058281465,4.253745318352061,4.539368505195845,-5.844586347780734e-4,0.026493302338171265,-0.026827317489006908
14,2015-01-18,22,West Ham,Hull,H,1.79,3.75,5.5,0.007144066361943535,1.806156156156156,3.775580665411174,5.510306917086578,-0.01084388491725341,0.022439827417209957,3.3302033791882124e-4
14,2015-01-19,22,Everton,West Brom,D,1.85,3.67,4.84,0.019631674821172007,1.9387306694841993,3.6631805807622504,4.734584371792992,0.027785375762585884,-0.021076068675288218,-0.04061443393366271
14,2015-01-31,23,Chelsea,Man City,D,2.2,3.52,3.8,0.0017942583732057926,2.1630343419788662,3.5404382861635217,3.9179489967919086,-0.018498026395388223,-0.014183963260976928,0.049202233460420075
14,2015-01-31,23,Crystal Palace,Everton,A,2.8,3.3,2.82,0.014783089251174442,2.6033461652354166,3.3690362138340686,3.1342245989304818,-0.08881687496081336,0.019042855889867205,0.08921292488344412
14,2015-01-31,23,Hull,Newcastle,A,2.7,3.25,3,0.01139601139601143,2.6521423384168483,3.304977375565611,3.1213675213675214,-0.01909352242373863,0.002865327038554355,0.019765464957167023
14,2015-01-31,23,Liverpool,West Ham,H,1.7,4.2,5.75,2.4357569114608069e-4,1.6813081182739524,4.3306421228268475,5.736827094474153,-0.0015169384013290488,0.010369764712940821,-0.008560910617192663
14,2015-01-31,23,Man United,Leicester,H,1.36,5.5,10.15,0.01563446695292514,1.4114163614163615,5.318380492293536,9.665133779264215,0.01426483358129671,-0.015579586203484652,-0.06937019767353292
14,2015-01-31,23,Stoke,QPR,H,1.7,4.01,6.5,-0.008541993432707784,1.8293436293436294,3.781324820430966,5.293854748603352,0.0873369656704086,-0.07519021226015343,-0.14747419566970454
14,2015-01-31,23,Sunderland,Burnley,H,2.25,3.32,3.64,0.02037453844682746,2.404935869084476,3.2915012106537533,3.566642178726977,0.04751769667512762,-0.028380276114650438,-0.03971853914641588
14,2015-01-31,23,West Brom,Tottenham,A,2.9,3.3,2.73,0.01415825553756589,3.1509744323261217,3.3549209975252237,2.600318706288547,0.07235066547420832,0.008670064278319067,-0.06642681849252752
14,2015-02-01,23,Arsenal,Aston Villa,H,1.29,6.5,15,-0.004293381037567157,1.3168375983271932,6.175866255720557,12.709014030367095,0.018281521647873777,-0.02333494718677831,-0.1284180914893598
14,2015-02-01,23,Southampton,Swansea,A,1.65,4,7,-0.0010822510822510178,1.7034570790341454,4.029135007296333,6.069203365421058,0.031942906155500106,-0.008989141042869853,-0.1002679529973709
14,2015-02-07,24,Aston Villa,Chelsea,A,10.8,5.25,1.4,-0.002645502645502673,8.490095377842994,4.807644370585792,1.4832094334785952,-0.2296584295866504,-0.042449355613144446,0.053217128747429454
14,2015-02-07,24,Everton,Liverpool,D,3.4,3.47,2.3,0.017084693794821693,3.5831168831168827,3.3687423687423683,2.3581196581196577,0.04489355690749974,-0.04876312561143903,0.00458885560426725
14,2015-02-07,24,Leicester,Crystal Palace,A,2.45,3.3,3.3,0.014223871366728424,2.4213692274492877,3.381743520192887,3.43282725916861,-0.019250070792659613,0.007528642342431002,0.0196488715472094
14,2015-02-07,24,Man City,Hull,D,1.2,8,19,0.010964912280701844,1.2412091503267972,7.325168756027001,17.29553734061931,0.021688108191716182,-0.10309183289071477,-0.05880007155198452
14,2015-02-07,24,QPR,Southampton,A,4.75,3.63,1.89,0.015108938553914708,4.516669025045988,3.772387221821706,1.9473674577512048,-0.042504853362842154,0.01781753736517122,0.009128318577712013
14,2015-02-07,24,Swansea,Sunderland,D,1.92,3.5,4.78,0.01575263996812115,2.011493953294412,3.5941414799981373,4.451834333179511,0.03236540115024433,0.012427659871247165,-0.08702439154060126
14,2015-02-07,24,Tottenham,Arsenal,H,3.3,3.64,2.31,0.01065601065601074,3.5096381553818334,3.53004302837824,2.315953085092082,0.07512428650531944,-0.04934065133953347,-0.017202403959699852
14,2015-02-08,24,Burnley,West Brom,D,2.62,3.3,3.02,0.015835520157849725,2.5841940225379716,3.2072605655214357,3.3196168273709126,-0.026159101954982056,-0.041931325118151674,0.07700384635766877
14,2015-02-08,24,Newcastle,Stoke,D,2.3,3.4,3.54,0.011386131460690452,2.307057132350483,3.4503774811259436,3.6137089595224383,-0.00844344928901597,0.012311404059022868,3.3138744293981226e-4
14,2015-02-08,24,West Ham,Man United,D,4.2,3.72,2,0.00691244239631339,4.387008924207087,3.785070490420533,1.9690528427255063,0.048678498508001766,-0.002785156238733766,-0.020399839606443315
14,2015-02-10,25,Arsenal,Leicester,H,1.3,6.14,12.21,0.013997300642251798,1.3291256928303234,6.083306055646481,12.013251454427923,0.010166733232093828,-0.028622555634811087,-0.035368093053268934
14,2015-02-10,25,Hull,Aston Villa,H,2.38,3.2,3.75,-6.652661064425747e-4,2.2338802702511833,3.27431765639557,4.0495455127384465,-0.06341535983986202,0.01656867610237267,0.0944669597795702
14,2015-02-10,25,Liverpool,Tottenham,H,1.93,3.84,4.2,0.01664661978781168,1.93975859635461,3.848889425398358,4.451235515845316,-0.009434671697036379,-0.01725492428890185,0.04160538579195672
14,2015-02-10,25,Sunderland,QPR,A,1.93,3.69,4.6,0.006528729400833155,1.9574880714175773,3.72126638576779,4.536886415525115,0.010510769939963582,-0.01085532555137092,-0.011126324092315731
14,2015-02-11,25,Chelsea,Everton,H,1.33,5.68,11.14,0.017702644098551268,1.424850124675049,5.241412958626073,9.3124133148405,0.052680652277620865,-0.0932675895654469,-0.1785972558417216
14,2015-02-11,25,Crystal Palace,Newcastle,D,2.4,3.35,3.4,0.009291776412057473,2.2772615535889873,3.4618460388639765,3.6762966784396207,-0.0498578561347125,0.013226342159535998,0.06644234578240948
14,2015-02-11,25,Man United,Burnley,H,1.31,6,13,0.00694852221569775,1.3501782633697528,5.67688588007737,12.018632268632269,0.012298693654560378,-0.0676094998206801,0.033660221440177995
14,2015-02-11,25,Southampton,West Ham,D,1.73,3.9,5.57,0.013978152135705635,1.7140539821832204,4.22391874180865,5.5604727398205664,-0.017994850423003528,0.0610511684852546,-0.021993140176667314
14,2015-02-11,25,Stoke,Man City,A,5.75,3.98,1.73,0.003204006966220918,5.722007666160411,4.288946712202526,1.6889646957360782,-0.005622840353232017,0.05620784089987341,-0.02047465913636748
14,2015-02-11,25,West Brom,Swansea,H,2.55,3.27,3.21,0.00949374004939374,2.418438003220612,3.3062190423775455,3.52051101734646,-0.044471613822893774,-0.009295385926233468,0.07463502400611488
14,2015-02-21,26,Aston Villa,Stoke,A,2.7,3.25,3.01,0.010288591683940584,2.6729876160990713,3.295324427480916,3.1014818140996856,-0.0060967446571630335,-0.004672714156260915,0.011471934021388241
14,2015-02-21,26,Chelsea,Burnley,D,1.21,7.5,19,0.012411193272437337,1.226852367688022,7.667827298050139,18.351666666666667,-0.0033146910090825488,0.011735926072995229,0.021494269942819777
14,2015-02-21,26,Crystal Palace,Arsenal,A,5,3.75,1.85,0.007207207207207134,5.135738529962547,3.9207228538879084,1.8174184062292909,0.02091866742714532,0.03013103559856778,-0.021369620284865665
14,2015-02-21,26,Hull,QPR,H,2.1,3.46,4.2,0.003303055326176807,1.8911247664708397,3.6186927963820392,5.1315926095587105,-0.10899363678743923,0.02494267358330382,0.2603850223017372
14,2015-02-21,26,Man City,Newcastle,H,1.3,6.07,13,0.010898491952857636,1.3131652661064424,6.413132694938439,12.113695090439276,-0.0091406286271416,0.036376416170990744,0.015609519322740573
14,2015-02-21,26,Sunderland,West Brom,D,2.75,3.2,3,0.009469696969697017,2.9264550976041597,3.27314315794751,2.8346847286897434,0.07300250902946503,0.0013482800673818574,-0.07188090108467182
14,2015-02-21,26,Swansea,Man United,H,4.2,3.6,2.05,0.0036778939217962936,3.909464508094645,3.368468114024106,2.2354379302159977,-0.03511797616902723,-0.07289293614797632,0.06845491686857619
14,2015-02-22,26,Everton,Leicester,D,1.86,3.7,5,0.007904678872420634,1.8286692576274006,3.7594988089770025,5.34298336167112,-0.036583985968470345,0.01768417741952133,0.0817579645062001
14,2015-02-22,26,Southampton,Liverpool,A,2.63,3.38,3.09,-2.8927948293444583e-4,2.714584281753094,3.3779225460912556,2.9799195874883586,0.06508314132226589,-0.01971315183946387,-0.05405419718561688
14,2015-02-22,26,Tottenham,West Ham,D,1.83,4.02,4.8,0.0035376396704998037,1.8380566801619431,3.8803418803418794,5.044444444444444,-0.014730927481806932,-0.05312864423832042,0.10949544959877544
14,2015-02-28,27,Burnley,Swansea,A,2.7,3.35,2.94,0.00901388747870624,2.5701086956521735,3.2840277777777773,3.263630089717046,-0.038581304750757384,-0.039219061762531315,0.08796759812245569
14,2015-02-28,27,Man United,Sunderland,H,1.4,5.25,11,-0.0043290043290042934,1.4185347206277465,5.0822323084361,10.174669902632111,0.02019933400980989,-0.053154361167298214,-0.038467534862140385
14,2015-02-28,27,Newcastle,Aston Villa,H,2,3.5,4.63,0.001697007096575165,2.030288365926417,3.5708589350464615,4.397257717157213,0.016106337834259854,0.027201915374971852,-0.06838079170271527
14,2015-02-28,27,Stoke,Hull,H,2,3.5,4.75,-0.003759398496240629,2.081124014022787,3.3257177871148453,4.570311560206905,0.04538462313175606,-0.05302239380292817,-0.02680306184153647
14,2015-02-28,27,West Brom,Southampton,H,3.5,3.25,2.4,0.010073260073260037,3.4683267802533857,3.335714285714286,2.42782874617737,-0.022634961800169218,0.009624472467210765,0.008839505531689662
14,2015-02-28,27,West Ham,Crystal Palace,A,2.15,3.4,3.86,0.018301283641544375,2.3236184963316955,3.3835146525531705,3.6484886916085397,0.06401756939390801,-0.024815269990990818,-0.07376018059260392
14,2015-03-01,27,Arsenal,Everton,H,1.57,4.5,6.6,0.010680048896609451,1.5923359580052494,4.593276801938219,6.481623931623931,0.0067850844519639075,0.007044967024099291,-0.03756000449509955
14,2015-03-01,27,Liverpool,Man City,H,3.16,3.6,2.4,0.010900140646976197,3.358178986053983,3.6950176077554464,2.317041428067642,0.043169992426735915,0.010323354926121908,-0.03625946761173271
14,2015-03-03,27,Aston Villa,West Brom,H,2.9,3.14,2.88,0.010521146008736437,3.0165948526842903,3.1699810316343386,2.832531437944232,0.04842774569150099,-0.010541363183083186,-0.03605361432502463
14,2015-03-03,27,Hull,Sunderland,D,2.22,3.3,3.9,0.009891009891009883,2.3259607130232793,3.2849094280416495,3.7643837855508337,0.026308397609501766,-0.006868238375600466,-0.03470731933297533
14,2015-03-03,28,Southampton,Crystal Palace,H,1.71,3.8,6,0.014619883040935644,1.7244558991981676,3.959105851413544,5.969270420301349,-0.010637033816010666,0.02484354780370812,-6.369093218958621e-4
14,2015-03-04,28,Liverpool,Burnley,H,1.4,5.25,10,0.004761904761904745,1.3949169611978869,5.467667212870549,9.978238116598023,-0.02076091817500958,0.0414077147570131,0.07294160605015776
14,2015-03-04,28,Man City,Leicester,H,1.26,7,13,0.013431013431013383,1.2777777777777777,7.359999999999999,12.266666666666666,-0.00938763988031277,0.08438435366585884,-0.05051924659209672
14,2015-03-04,28,Newcastle,Man United,A,4.2,3.54,2.01,0.018093551612398118,4.696522534889041,3.8388966806919123,1.8990286771507865,0.11050087213879545,0.061563545569967015,-0.07513509454709266
14,2015-03-04,28,QPR,Arsenal,A,7,4.57,1.55,0.006836813923706053,7.02849879582553,5.144046220133177,1.5075620605538818,0.04167899644655071,0.10437860432577395,-0.03953000794421935
14,2015-03-04,28,Stoke,Everton,H,2.55,3.36,3.2,0.00227591036414565,2.7095888992440718,3.4048796356538715,2.96521049351238,0.08876090665631198,-0.006468989357157784,-0.09150092270046428
14,2015-03-04,28,Tottenham,Swansea,H,1.75,3.99,5.25,0.012531328320801949,1.8256732047872337,3.834933659217876,5.2220373231903,0.02915458501898316,-0.05726033561162758,-0.005420364808036426
14,2015-03-04,28,West Ham,Chelsea,A,6.25,4.18,1.65,0.005295055821371797,6.296056486581507,4.319624515065629,1.6402347804848263,-0.012724450433829304,0.012790219395159896,-0.001541717671752929
14,2015-03-07,28,QPR,Tottenham,A,5,3.98,1.85,-0.00820317805242432,4.608347792558319,4.077008357496163,1.8596880227175479,-0.03344584689671115,0.0033590068423889896,0.011964815088210567
14,2015-03-14,28,Arsenal,West Ham,H,1.4,5.36,9.5,0.006116036359555599,1.3670434782608696,5.866044776119402,10.201817001946786,-0.030083887766303885,0.0715477208975237,0.10007580616945577
14,2015-03-14,29,Burnley,Man City,H,8,5,1.46,0.009931506849315097,8.147803652658023,5.245148601398603,1.4564199029126217,0.045889246172656106,0.0578307135967413,-0.02426055138313643
14,2015-03-14,29,Crystal Palace,QPR,H,1.85,3.83,5.04,4.984469736424302e-5,1.8177796090752236,3.850016363041344,5.259306172324383,-8.083512670031823e-5,-0.01574536512471547,0.021742797439978645
14,2015-03-14,29,Leicester,Hull,D,2.25,3.3,3.78,0.01202501202501205,2.1658810325476994,3.3714185883997203,4.137650085763293,-0.04011169645415147,0.003679732431019156,0.07211244146040685
14,2015-03-14,29,Sunderland,Aston Villa,A,2.4,3.25,3.6,0.002136752136752129,2.3699236202436835,3.360796858017983,3.5651006183838176,0.005129960992273697,0.013115012008644955,-0.02162933056558325
14,2015-03-14,29,West Brom,Stoke,H,2.4,3.25,3.5,0.010073260073260037,2.615158028819361,3.228085691823899,3.2485166139240502,0.07677163136974552,-0.02063369712587282,-0.07460047069644993
14,2015-03-15,29,Chelsea,Southampton,D,1.62,4,6.55,0.019955706342474677,1.6511176905995562,3.9341446208112876,7.134459156911662,-7.326351041008206e-4,-0.03570699287545731,0.0679193212627931
14,2015-03-15,29,Everton,Newcastle,H,1.85,3.75,5.05,0.005227009187405152,1.8557747330461354,3.762532288428703,5.118675362577801,-2.877285740701119e-4,0.005160294703455248,-0.006226613354818444
14,2015-03-15,29,Man United,Tottenham,H,1.95,3.75,4.45,0.004206280610774993,1.8871128871128873,3.9272349272349274,4.641277641277641,-0.02225508979114732,0.028264321308673956,0.02133220228861532
14,2015-03-16,29,Swansea,Liverpool,A,4.24,3.6,2.1,-0.010182689427972513,4.2830985915492965,3.6202380952380953,2.0395707578806173,-0.010369420695005793,0.010440881813782,-9.443675587675893e-4
14,2015-03-21,29,Aston Villa,Swansea,A,2.55,3.25,3.2,0.01234917043740591,2.705943842435909,3.277765937441233,3.0735437606536173,0.05285190739735102,-0.0019067562031346297,-0.05824383396339772
14,2015-03-21,30,Man City,West Brom,H,1.33,5.85,12,0.006153203521624517,1.3347777777777776,6.113486005089058,11.462786259541984,-0.008965616707049873,0.024204647443095917,0.031611086009316613
14,2015-03-21,30,Newcastle,Arsenal,A,6.15,4.34,1.65,-9.230213793549602e-4,5.853896103896104,4.275889328063242,1.6798136645962733,-0.0649924198860371,-0.032208142883443536,0.03130319773983037
14,2015-03-21,30,Southampton,Burnley,H,1.46,4.55,8.5,0.022358785453064245,1.4996632996632997,4.713227513227513,8.263450834879405,0.004702711240266888,0.013219814286887344,-0.049090495147867785
14,2015-03-21,30,Stoke,Crystal Palace,A,2.2,3.34,3.88,0.011678610913131493,2.595011829652997,3.238656496062992,3.269306242082516,0.17772663067124927,-0.04944483644535591,-0.1739947975485352
14,2015-03-21,30,Tottenham,Leicester,H,1.6,4.36,6.25,0.014357798165137492,1.7019012553021984,4.188511472629962,5.7579293966810905,0.048475246575480746,-0.05899015425395393,-0.08290955867671179
14,2015-03-21,30,West Ham,Sunderland,H,1.85,3.69,5.14,0.006095779750520114,1.8839513177363192,3.676250949744925,5.071393276933443,0.02241132232996379,-0.021381700544024773,-0.030832771351579802
14,2015-03-22,30,Hull,Chelsea,A,9,4.42,1.5,0.004022121669180478,8.155589508530685,4.15935064935065,1.569950980392157,-0.06088752026058397,-0.07678019299463557,0.04070160677068668
14,2015-03-22,30,Liverpool,Man United,A,2.2,3.5,3.8,0.0034176349965822084,2.3826373626373627,3.3234212139791537,3.5790689996698575,0.09178628393193966,-0.06620096600383196,-0.06658304416831484
14,2015-03-22,30,QPR,Everton,A,3.6,3.42,2.25,0.014619883040935644,3.725843432689158,3.6237655304237015,2.194674898707312,0.0304370483419798,0.040301442099639484,-0.04233658794883888
14,2015-04-04,30,Arsenal,Liverpool,H,1.9,3.89,4.51,0.005114688236216969,1.8907980166954848,3.8224781526708718,4.772987425928601,0.0026620599477062967,-0.03600100148986607,0.038233219502392
