hometeam,awayteam,season,type,first_odd,last_odd,diff
Bournemouth,Huddersfield,17,draw,3.5640431457311497,3.7314017730952074,0.04695752001894604
Bournemouth,Huddersfield,17,away,5.3409586395913795,5.260664794855538,-0.015033601672299168
Burnley,Swansea,17,home,2.1742827807868577,2.4583205195463016,0.13063514151395372
Burnley,Swansea,17,draw,3.2359044202320844,3.0397490241692857,-0.06061841469617013
Burnley,Swansea,17,away,4.328149760815154,3.78438553008995,-0.1256343381756717
Crystal Palace,Everton,17,home,2.41524064171123,2.286564102564103,-0.05327690207132252
Crystal Palace,Everton,17,draw,3.3629932985852564,3.3175595238095235,-0.013509921293880067
Crystal Palace,Everton,17,away,3.4649021864211735,3.8279532967032965,0.10477961303060934
Leicester,Man City,17,home,9.249311450669685,8.44745414903168,-0.0866937291402321
Leicester,Man City,17,draw,6.0130733382389,5.778222269010774,-0.03905674453272323
Leicester,Man City,17,away,1.3782086598679995,1.411318005528295,0.0240234636629455
Liverpool,Southampton,17,home,1.436948823933327,1.4477294267504057,0.007502426417364871
Liverpool,Southampton,17,draw,5.238238975189575,5.169005770158139,-0.013216885552444713
Liverpool,Southampton,17,away,8.835706598228331,8.635400172236576,-0.022670108356916185
Man United,Newcastle,17,home,1.312315789473684,1.2963333333333333,-0.012178818748161735
Man United,Newcastle,17,draw,5.7986046511627904,6.124409448818898,0.05618675823860042
Man United,Newcastle,17,away,15.259485924112607,15.311023622047244,0.0033774203266703218
West Brom,Chelsea,17,home,6.591884462937933,7.051672092335011,0.06975055949208109
West Brom,Chelsea,17,draw,4.173499605791973,4.44296102927466,0.06456486137167228
West Brom,Chelsea,17,away,1.6428690379767914,1.5794930264623217,-0.038576423348094635
Watford,West Ham,17,home,2.1705767056162832,2.3670236733562096,0.09050450381763864
Watford,West Ham,17,draw,3.566675337867132,3.3260763685953636,-0.0674574909348622
Watford,West Ham,17,away,3.8621998658618373,3.611751639517665,-0.06484600358409609
Brighton,Stoke,17,home,2.429300920598389,2.4601642559900276,0.012704616019342918
Brighton,Stoke,17,draw,3.225458365164248,3.2563999902938536,0.009592938933511874
Brighton,Stoke,17,away,3.592915647271567,3.4911874504090843,-0.02831355001048641
West Ham,Leicester,17,home,2.7969324104930364,2.9502127131363056,0.05480300563153384
West Ham,Leicester,17,draw,3.388983796655795,3.3381299556940203,-0.015005631190080249
West Ham,Leicester,17,away,2.8785946706534165,2.766462440345809,-0.03895381015283905
Crystal Palace,Stoke,17,home,2.120780195048762,1.991735537190083,-0.060847728661343914
Crystal Palace,Stoke,17,draw,3.507444168734491,3.7076923076923083,0.05709232401839448
Crystal Palace,Stoke,17,away,4.109011627906976,4.381818181818183,0.06639225648776459
Liverpool,Chelsea,17,home,2.1617223156377614,2.256178595938799,0.043694918453562215
Liverpool,Chelsea,17,draw,3.752423642239133,3.6650140992851985,-0.02329415633405818
Liverpool,Chelsea,17,away,3.6912428219852336,3.522088758365999,-0.04582577515945152
Man United,Brighton,17,home,1.217125093349889,1.224231720240198,0.005838863177777043
Man United,Brighton,17,draw,7.58913293500519,7.600438596491229,0.001489717149885772
Man United,Brighton,17,away,21.447994292056446,19.383668903803134,-0.09624794561875949
Newcastle,Watford,17,home,2.2336791214420644,2.4483624911252293,0.09611200087887517
Newcastle,Watford,17,draw,3.5656896067056807,3.43790899795501,-0.035836155931903035
Newcastle,Watford,17,away,3.6783981862279864,3.3256923837784367,-0.09588570475325076
Swansea,Bournemouth,17,home,2.887104074895947,3.0698135198135197,0.06328467563960527
Swansea,Bournemouth,17,draw,3.3359824469645747,3.3655762841809356,0.008871100998534498
Swansea,Bournemouth,17,away,2.82589338779568,2.651666163294071,-0.06165385617661745
Tottenham,West Brom,17,home,1.293340451837698,1.2832167832167831,-0.007827535747861547
Tottenham,West Brom,17,draw,6.313945512908447,6.721611721611721,0.06456600043028993
Tottenham,West Brom,17,away,14.613728727457453,13.90151515151515,-0.04873592422747919
Burnley,Arsenal,17,home,5.9989233780760625,6.37008281573499,0.06187100822380631
Burnley,Arsenal,17,draw,4.552663412563668,4.280695652173914,-0.05973816549653621
Burnley,Arsenal,17,away,1.6295886935350936,1.6409333333333336,0.006961658388553227
Huddersfield,Man City,17,home,15.797734627831716,17.333907056798623,0.0972400451809432
Huddersfield,Man City,17,draw,8.398279569892473,8.463025210084036,0.007709393293320765
Huddersfield,Man City,17,away,1.2230504227998746,1.2133734939759035,-0.007912125815563775
Southampton,Everton,17,home,1.9161919885847112,1.8485591397849463,-0.03529544492549419
Southampton,Everton,17,draw,3.55718619157481,3.7992486187845307,0.06804884933576005
Southampton,Everton,17,away,5.075870267633969,5.106516960731896,0.006037721904230686
Brighton,Crystal Palace,17,home,2.73579131601287,2.8262083197567067,0.03304967130154135
Brighton,Crystal Palace,17,draw,3.235991967074924,3.162904617778264,-0.022585763512486534
Brighton,Crystal Palace,17,away,3.072661142238335,3.0302666821940143,-0.013797310566253218
Leicester,Tottenham,17,home,4.951442606289876,5.154920113483649,0.04109459068258059
Leicester,Tottenham,17,draw,4.054885097332039,3.776872162354357,-0.068562469294285
Leicester,Tottenham,17,away,1.8134913249374445,1.8476050307733476,0.01881106645882613
Watford,Man United,17,home,5.441325536062378,5.349438202247191,-0.0168869392588632
Watford,Man United,17,draw,4.126848018923713,3.821027287319422,-0.07410515972527854
Watford,Man United,17,away,1.7424469413233457,1.8137142857142856,0.04090072569831826
West Brom,Newcastle,17,home,2.41740085156522,2.521114369501466,0.042902904526195496
West Brom,Newcastle,17,draw,3.274201153385804,3.164151637835848,-0.03361110402033651
West Brom,Newcastle,17,away,3.559801253992666,3.480566801619433,-0.02225811125954391
Arsenal,Huddersfield,17,home,1.255363566566886,1.205952458482579,-0.039359998489867376
Arsenal,Huddersfield,17,draw,7.379088281527307,8.482546953733396,0.1495386191500745
Arsenal,Huddersfield,17,away,14.72755793947981,18.906881764345517,0.28377575169215885
Bournemouth,Burnley,17,home,2.037397794539803,2.2559230325926873,0.10725703082556026
Bournemouth,Burnley,17,draw,3.4533892617449666,3.2869104818771286,-0.04820736014674398
Bournemouth,Burnley,17,away,4.55358407079646,3.960625052696664,-0.13021808950506153
Chelsea,Swansea,17,home,1.2230006663514836,1.2314413712504868,0.006901635568346665
Chelsea,Swansea,17,draw,8.000462692382623,7.683787068546426,-0.039582163683821614
Chelsea,Swansea,17,away,17.437951167728237,17.301242405998575,-0.007839726147568449
Everton,West Ham,17,home,2.3766647466443245,2.6521423384168483,0.11590931878864197
Everton,West Ham,17,draw,3.4476939243166593,3.304977375565611,-0.04139478500236504
Everton,West Ham,17,away,3.4578942021992534,3.1213675213675214,-0.09732127738833007
Man City,Southampton,17,home,1.2262349387808125,1.2786821236485224,0.0427709105400762
Man City,Southampton,17,draw,8.379272081668885,6.85373618275608,-0.18206067114710123
Man City,Southampton,17,away,15.348373983739837,13.88137313432836,-0.095580212663936015
Stoke,Liverpool,17,home,6.59095279903006,6.336664427275782,-0.038581428134593754
Stoke,Liverpool,17,draw,4.792491260069919,4.6734175647219125,-0.024845886802153494
Stoke,Liverpool,17,away,1.5634353151187583,1.5918190831803896,0.018154744099198705
Arsenal,Man United,17,home,2.4905203560919285,2.366861030126336,-0.049652003712041815
Arsenal,Man United,17,draw,3.490811318784588,3.4992816091954024,0.002426453233159487
Arsenal,Man United,17,away,3.2050139008724,3.4278676988036594,0.06953286470008724
Brighton,Liverpool,17,home,7.719267399267398,7.390042729316479,-0.04264972994486027
Brighton,Liverpool,17,draw,4.633597185576076,4.474798287130944,-0.03427119192394579
Brighton,Liverpool,17,away,1.527559511728377,1.5595538449454087,0.020944737649423173
Chelsea,Newcastle,17,home,1.2853488372093023,1.2616176805650492,-0.01846281410716266
Chelsea,Newcastle,17,draw,6.579761904761904,6.765933528836756,0.02829458372044069
Chelsea,Newcastle,17,away,14.281653746770024,16.787654620422025,0.17546993633134145
Everton,Huddersfield,17,home,1.755767996800982,1.8996665759390312,0.081957627317637
Everton,Huddersfield,17,draw,3.899438225453344,3.5950679286588114,-0.07805490924507386
Everton,Huddersfield,17,away,5.747077803482284,5.116843841642228,-0.10966163733822831
Leicester,Burnley,17,home,1.8651234903710148,2.1422018348623855,0.14855764024303486
Leicester,Burnley,17,draw,3.709863117459286,3.335714285714286,-0.10085246271868853
Leicester,Burnley,17,away,5.146925478892691,4.284403669724771,-0.16758000726940447
Stoke,Swansea,17,home,1.9999427484557986,1.8446743368082041,-0.0776364282264983
Stoke,Swansea,17,draw,3.4794922307317724,3.750498099145962,0.07788661403540309
Stoke,Swansea,17,away,4.703946974684302,5.228275882776844,0.11146573524624626
Watford,Tottenham,17,home,5.253194483535041,5.3725634725634714,0.02272312388253761
Watford,Tottenham,17,draw,4.2720531013962,4.535015554787418,0.06155411628785146
Watford,Tottenham,17,away,1.7374378642041963,1.685309834549378,-0.030002816635226637
West Brom,Crystal Palace,17,home,2.570337296772628,2.7846186712240977,0.08336702530073614
West Brom,Crystal Palace,17,draw,3.233321123321123,3.1620212017563016,-0.022051605406760655
West Brom,Crystal Palace,17,away,3.3149191327424763,3.0804206546142034,-0.07074033143435066
Bournemouth,Southampton,17,home,3.225460947816306,3.6950176077554464,0.14557815690096598
Bournemouth,Southampton,17,draw,3.286703877205223,3.358178986053983,0.021746744312583832
Bournemouth,Southampton,17,away,2.592617344130828,2.317041428067642,-0.10629255284704298
Man City,West Ham,17,home,1.1435897435897435,1.1314923076923076,-0.010578475336322946
Man City,West Ham,17,draw,13.273809523809522,12.74203049203049,-0.040062276833577215
Man City,West Ham,17,away,19.910714285714285,26.50342342342342,0.3311136427907728
Burnley,Watford,17,home,2.6683674502419565,2.9075327972915788,0.0896298397838482
Burnley,Watford,17,draw,3.320182399919381,3.2952038369304555,-0.00752325022550937
Burnley,Watford,17,away,3.0859364023790565,2.8361197110423113,-0.08095328573335236
Crystal Palace,Bournemouth,17,home,2.078280868986921,2.0099199352167494,-0.032893019798375445
Crystal Palace,Bournemouth,17,draw,3.5351150075414783,3.6933554139515903,0.044762449332634624
Crystal Palace,Bournemouth,17,away,4.238062948522349,4.3157164091202285,0.018322866257792336
Huddersfield,Brighton,17,home,2.744696730789446,2.7859704168534285,0.01503761257153946
Huddersfield,Brighton,17,draw,3.0814067386558093,2.9696607740085996,-0.03626459410417082
Huddersfield,Brighton,17,away,3.214050075088013,3.2860163891091725,0.02239116141312425
Newcastle,Leicester,17,home,2.6900959771288546,2.6624035482107056,-0.010294215951248464
Newcastle,Leicester,17,draw,3.382999486389317,3.3356550201720334,-0.013994819215244592
Newcastle,Leicester,17,away,3.0059784592917125,3.0806355232169853,0.024836193916992988
Swansea,West Brom,17,home,2.790926179084074,2.8967531888323967,0.037918240382500246
Swansea,West Brom,17,draw,3.096502038107878,3.0191512108957377,-0.024980066623629726
Swansea,West Brom,17,away,3.137245485977718,3.0905500570993527,-0.014884212627630178
Tottenham,Stoke,17,home,1.3300561797752808,1.3078513218048102,-0.016694676742317838
Tottenham,Stoke,17,draw,6.384269662921348,6.590344551282051,0.032278537599617296
Tottenham,Stoke,17,away,10.926923076923075,11.954578488372093,0.0940480137193751
West Ham,Chelsea,17,home,7.595289079229122,7.7145992145992155,0.015708439023917053
West Ham,Chelsea,17,draw,4.761073825503356,4.782029711831036,0.00440150417652152
West Ham,Chelsea,17,away,1.5190578158458243,1.5122658063055416,-0.004471198837485257
Liverpool,Everton,17,home,1.3166209092905774,1.3986408231634364,0.06229577040292722
Liverpool,Everton,17,draw,6.409596364608393,5.359754979275942,-0.1637921213150515
Liverpool,Everton,17,away,11.839381819977286,10.158011817865832,-0.14201501629708224
Man United,Man City,17,home,3.5088930316924474,3.4916154802728263,-0.004923932209836446
Man United,Man City,17,draw,3.6312962769840444,3.644756510109354,0.003706729525382757
Man United,Man City,17,away,2.274660308335511,2.2766966435697085,8.952260813341884e-4
Southampton,Arsenal,17,home,3.931254020136784,4.281428961003545,0.08907461565014252
Southampton,Arsenal,17,draw,3.869987723719068,3.87367382186035,9.52483161300588e-4
Southampton,Arsenal,17,away,2.0524209299934895,1.9674185463659148,-0.04141566789997808
Burnley,Stoke,17,home,2.3465811965811967,2.448916408668731,0.043610343523006856
Burnley,Stoke,17,draw,3.3158212560386477,3.295833333333334,-0.006028045893279876
Burnley,Stoke,17,away,3.672909698996656,3.4692982456140355,-0.05543600852431563
Crystal Palace,Watford,17,home,2.338050394936623,2.312676009259027,-0.010852796728653802
Crystal Palace,Watford,17,draw,3.5836492952958716,3.5963640143983984,0.0035479808582878913
Crystal Palace,Watford,17,away,3.410082235409747,3.4537320138273575,0.012800212840722303
Huddersfield,Chelsea,17,home,8.51235218358506,9.407527709359606,0.10516194660046763
Huddersfield,Chelsea,17,draw,4.765288064494986,4.576082968287843,-0.03970486015669539
Huddersfield,Chelsea,17,away,1.486606960291171,1.481098282146735,-0.003705537705377848
Liverpool,West Brom,17,home,1.2530450029222677,1.2319536019536022,-0.01683211769687254
Liverpool,West Brom,17,draw,7.385834366818245,7.941519086973633,0.07523655318509026
Liverpool,West Brom,17,away,15.026352677319878,16.035759694850604,0.06717578371857869
Man United,Bournemouth,17,home,1.3168950298079771,1.327324478178368,0.007919726427938256
Man United,Bournemouth,17,draw,6.390513865579796,6.330316742081448,-0.009419762598838588
Man United,Bournemouth,17,away,11.882680734081282,11.282258064516128,-0.050529226779867376
Newcastle,Everton,17,home,2.458426410810415,2.2344417038231668,-0.09110897361105552
Newcastle,Everton,17,draw,3.3561090836374543,3.3873728112753025,0.009315468257653725
Newcastle,Everton,17,away,3.386711902029285,3.8873163888430433,0.14781431113576593
Southampton,Leicester,17,home,2.1403412217941664,1.9813125219926608,-0.07430062934927628
Southampton,Leicester,17,draw,3.516274864376131,3.564319949357931,0.013663631779344598
Southampton,Leicester,17,away,4.025879917184265,4.657105721797182,0.15679201009413135
Swansea,Man City,17,home,13.770802919708029,13.302052785923754,-0.03403941923483811
Swansea,Man City,17,draw,6.987407407407407,7.316129032258066,0.04704486309216471
Swansea,Man City,17,away,1.2750743444174102,1.2688111888111888,-0.00491199249176566
Tottenham,Brighton,17,home,1.27607445192099,1.2433838383838383,-0.02561810832270761
Tottenham,Brighton,17,draw,6.941845018450185,7.338002980625931,0.05706810813592478
Tottenham,Brighton,17,away,13.83264705882353,16.81625683060109,0.21569333469506713
West Ham,Arsenal,17,home,5.455692055692056,5.562475253125177,0.019572805125925408
West Ham,Arsenal,17,draw,4.519267299864316,4.347916436387752,-0.03791562926178493
West Ham,Arsenal,17,away,1.679457442517144,1.6942585174656501,0.008813009829128138
Arsenal,Newcastle,17,home,1.2948498122653316,1.2838135149292822,-0.008523225806969403
Arsenal,Newcastle,17,draw,6.933054112916736,7.030407343660356,0.014041896854986913
Arsenal,Newcastle,17,away,11.979909680407596,12.685300207039337,0.058881122266335906
Brighton,Burnley,17,home,2.6725667309448897,2.551865089927374,-0.045163190733442105
Brighton,Burnley,17,draw,3.009187731407414,2.949956043956044,-0.019683613233285047
Brighton,Burnley,17,away,3.4070125501358515,3.715515570934256,0.09054942306746239
Chelsea,Southampton,17,home,1.437062843360579,1.4306046714691114,-0.004494007983927184
Chelsea,Southampton,17,draw,5.197886880240392,5.201269841269841,6.508339075845804e-4
Chelsea,Southampton,17,away,8.94851898206091,9.196744316587147,0.027739264455252544
Leicester,Crystal Palace,17,home,1.9212949212949213,1.8067990832696714,-0.05959305713881846
Leicester,Crystal Palace,17,draw,3.781271919569792,3.9300432037221666,0.03934424376687007
Leicester,Crystal Palace,17,away,4.649942495687176,5.206031256878714,0.119590459819086
Man City,Tottenham,17,home,1.6029710144927538,1.675024415188133,0.04494990866580317
Man City,Tottenham,17,draw,4.69660297239915,4.504181506694919,-0.04097034959843271
Man City,Tottenham,17,away,6.12600387704237,5.5255378574193905,-0.0980192033298033
Stoke,West Ham,17,home,2.3571822966094382,2.5092024539877302,0.06449232102114344
Stoke,West Ham,17,draw,3.4184245427019992,3.3252032520325203,-0.02727024964423952
Stoke,West Ham,17,away,3.53067131873102,3.3252032520325203,-0.05819518390410472
Watford,Huddersfield,17,home,1.8259071782693828,1.7662425824827912,-0.03267668614082697
Watford,Huddersfield,17,draw,3.8558263317643946,3.9102364687335784,0.014111148243620697
Watford,Huddersfield,17,away,5.181904170730985,5.615222083037776,0.08362136736420278
Bournemouth,Liverpool,17,home,6.786509892470158,7.504166666666667,0.10574754705548606
Bournemouth,Liverpool,17,draw,4.90873873425285,5.360119047619048,0.0919544383604074
Bournemouth,Liverpool,17,away,1.5409969831022463,1.4702040816326531,-0.045939675577480354
West Brom,Man United,17,home,6.472320323583567,6.129411764705882,-0.052980776867332935
West Brom,Man United,17,draw,4.168785846213668,3.830882352941176,-0.08105561324993349
West Brom,Man United,17,away,1.651206129796123,1.7366666666666666,0.051756431452380625
Everton,Swansea,17,home,1.8138285072591642,1.8368609238862403,0.012698232790419484
Everton,Swansea,17,draw,3.709177396867055,3.592083584488648,-0.031568674088575555
Everton,Swansea,17,away,5.584146190887765,5.6432449494949495,0.01058331150133962
Arsenal,Liverpool,17,home,2.560352682130519,2.73380605986511,0.06774589256596375
Arsenal,Liverpool,17,draw,3.784425677571405,3.764083716754573,-0.005375177781238971
Arsenal,Liverpool,17,away,2.896972755876763,2.7134045221049226,-0.06336553680025336
Brighton,Watford,17,home,2.7243749999999998,2.76551906779661,0.015102204284142218
Brighton,Watford,17,draw,3.2651685393258427,3.2655575708299454,1.1914591832451471e-4
Brighton,Watford,17,away,3.0610955056179776,3.0104358856088558,-0.016549506513647505
Burnley,Tottenham,17,home,7.1986117330944905,6.944055944055943,-0.03536178897776454
Burnley,Tottenham,17,draw,4.441696601271069,4.3808823529411764,-0.01369167095125079
Burnley,Tottenham,17,away,1.5724627048178037,1.593048128342246,0.013091199849364576
Everton,Chelsea,17,home,6.0663497126350325,7.32339976407773,0.20721687851666482
Everton,Chelsea,17,draw,4.051018767833461,4.224251539893998,0.04276276709356841
Everton,Chelsea,17,away,1.699799332231628,1.5956010659163768,-0.06130033371554022
Leicester,Man United,17,home,4.4896487489592305,4.353231328163209,-0.030384876061327892
Leicester,Man United,17,draw,3.785590195145169,3.741536059568847,-0.011637322928619964
Leicester,Man United,17,away,1.9489157069345746,1.9880096229316764,0.020059315986832527
Man City,Bournemouth,17,home,1.1364616714727245,1.113037037037037,-0.020611900096315416
Man City,Bournemouth,17,draw,12.869660549920853,15.317023445463812,0.19016530281041555
Man City,Bournemouth,17,away,23.59949687157324,27.57064220183486,0.16827245732704843
Southampton,Huddersfield,17,home,1.6216838000708969,1.7019756200084069,0.04951139052754905
Southampton,Huddersfield,17,draw,4.110305480682839,3.9746736036124473,-0.03299800409186593
Southampton,Huddersfield,17,away,7.13948842798508,6.216797174881007,-0.1292377265417708
Stoke,West Brom,17,home,2.3881268921942875,2.419022171383634,0.0129370341627697
Stoke,West Brom,17,draw,3.2760202239075484,3.235569739783173,-0.01234744640133123
Stoke,West Brom,17,away,3.623013020209282,3.603016145562965,-0.005519404577011944
Swansea,Crystal Palace,17,home,3.407298844011318,3.4709048961804663,0.01866758833935056
Swansea,Crystal Palace,17,draw,3.3358883891967097,3.3892365456821025,0.015992188664992746
Swansea,Crystal Palace,17,away,2.4585599443315203,2.3990077958894402,-0.024222369919994824
West Ham,Newcastle,17,home,2.1728047251469054,2.0107872136166676,-0.0745660710578967
West Ham,Newcastle,17,draw,3.4989296747670826,3.552050509332997,0.015182024076963119
West Ham,Newcastle,17,away,3.9375710042568333,4.521719470214131,0.1483524907425886
Bournemouth,West Ham,17,home,2.8579797426772515,2.6129224297025377,-0.08574494399500288
Bournemouth,West Ham,17,draw,3.3172979156075244,3.2865664936102235,-0.009263992194584958
Bournemouth,West Ham,17,away,2.8681868131868136,3.1947059394409933,0.11384165241711974
Chelsea,Brighton,17,home,1.2362375259361724,1.1937043189368772,-0.034405367987099256
Chelsea,Brighton,17,draw,7.407208316559711,8.570184853905786,0.15700605243490995
Chelsea,Brighton,17,away,17.828384155029923,21.93559218559219,0.23037466518823568
Huddersfield,Stoke,17,home,2.5593822051148476,2.397069849082233,-0.06341856863278883
Huddersfield,Stoke,17,draw,3.334334585946435,3.294696005334303,-0.011888003315324469
Huddersfield,Stoke,17,away,3.232367167415963,3.5803043277781432,0.1076415958773429
Liverpool,Swansea,17,home,1.182326062304049,1.1628571428571428,-0.01646662462042514
Liverpool,Swansea,17,draw,9.295529041562867,10.710526315789474,0.15222342568128888
Liverpool,Swansea,17,away,21.444948578342405,21.42105263157895,-0.0011142925652705138
Man United,Burnley,17,home,1.26418987475959,1.2868965517241377,0.017961445047062874
Man United,Burnley,17,draw,6.800118116650375,6.434482758620689,-0.05376897162042116
Man United,Burnley,17,away,16.149006142090247,14.809523809523807,-0.08294518689142472
Tottenham,Southampton,17,home,1.4079898002549935,1.3597025016903312,-0.03429520480611237
Tottenham,Southampton,17,draw,5.540133779264214,5.92952970661949,0.07028637626273926
Tottenham,Southampton,17,away,9.15193370165746,10.427793621985998,0.13940878091123765
Watford,Leicester,17,home,2.6207709920650584,2.7515698423919828,0.04990853864108913
Watford,Leicester,17,draw,3.5385507169127446,3.526085798028244,-0.003522605688516367
Watford,Leicester,17,away,2.977685329505825,2.833097837722115,-0.04855700847601163
West Brom,Everton,17,home,2.52012952582942,2.2964409008712803,-0.08876076513746634
West Brom,Everton,17,draw,3.2853510417695273,3.2252236652236648,-0.018301659634362033
West Brom,Everton,17,away,3.3465687630447354,3.929465541490857,0.17417743955626874
Newcastle,Man City,17,home,12.81294964028777,13.2769744160178,0.036215296926712215
Newcastle,Man City,17,draw,7.067460317460317,7.404466501240696,0.04768419894028941
Newcastle,Man City,17,away,1.281294964028777,1.2664190981432364,-0.011610024469905333
Crystal Palace,Arsenal,17,home,4.657222222222222,4.915489553681724,0.05545523042193756
Crystal Palace,Arsenal,17,draw,4.103279490944689,4.415782109427773,0.07615923291911497
Crystal Palace,Arsenal,17,away,1.84647577092511,1.7540751104424408,-0.05004163170599052
Bournemouth,Everton,17,home,2.3766647466443245,2.4095491657791976,0.013836372665224861
Bournemouth,Everton,17,draw,3.4476939243166593,3.1957156308851222,-0.07308603923751145
Bournemouth,Everton,17,away,3.4578942021992534,3.6755834732225052,0.06295428902503719
Chelsea,Stoke,17,home,1.2061393845927884,1.1727106227106225,-0.027715504782601763
Chelsea,Stoke,17,draw,8.187437686939182,9.942546583850932,0.21436607691213894
Chelsea,Stoke,17,away,20.504369538077402,21.414715719063544,0.04439766749694951
Huddersfield,Burnley,17,home,2.3663298037457317,2.4868447738628614,0.050929067421778385
Huddersfield,Burnley,17,draw,3.2231043878605656,3.0881719937723235,-0.04186410920988126
Huddersfield,Burnley,17,away,3.743288956787429,3.64873126656928,-0.025260590702380736
Liverpool,Leicester,17,home,1.3429235073641979,1.294327784891165,-0.036186515618014115
Liverpool,Leicester,17,draw,6.37888665997994,7.236005726556907,0.134368129152441
Liverpool,Leicester,17,away,10.143141945773525,11.210713097482532,0.10525053848367438
Man United,Southampton,17,home,1.3888590728231702,1.3861275831087154,-0.0019667148149901115
Man United,Southampton,17,draw,5.463526499708793,5.401820728291317,-0.011294128695223726
Man United,Southampton,17,away,10.314321055525014,10.701720310765817,0.037559355885406154
Newcastle,Brighton,17,home,2.1920921072564763,2.2041407867494827,0.00549642939414885
Newcastle,Brighton,17,draw,3.283040272263188,3.2858024691358025,8.413533321387501e-4
Newcastle,Brighton,17,away,4.180268669651885,4.132763975155279,-0.01136402902557021
Watford,Swansea,17,home,1.734157408856204,1.8874687599590734,0.08840682530889099
Watford,Swansea,17,draw,3.92735648476258,3.6423045800291303,-0.072581112980041
Watford,Swansea,17,away,5.9267379679144385,5.111469452645922,-0.13755771213138368
Crystal Palace,Man City,17,home,13.211420080662279,11.090386624869382,-0.16054545558637412
Crystal Palace,Man City,17,draw,6.860559964726631,5.92850160592096,-0.13585747571595053
Crystal Palace,Man City,17,away,1.284443618953277,1.349245193071667,0.0504510849383939
West Brom,Arsenal,17,home,5.49817444219067,5.8149273161206345,0.05761055369566592
West Brom,Arsenal,17,draw,4.1414820473644,4.274481658692186,0.03211401372907674
West Brom,Arsenal,17,away,1.7341180986501186,1.6832684336138677,-0.0293230692164701
Brighton,Bournemouth,17,home,2.506113063635684,2.5196061805162993,0.005384081459214096
Brighton,Bournemouth,17,draw,3.1682974097182828,3.111254595374377,-0.018004248644377663
Brighton,Bournemouth,17,away,3.5044833084986795,3.54989048914847,0.012956883127299923
Burnley,Liverpool,17,home,7.451907155529273,6.736842105263158,-0.09595732144026248
Burnley,Liverpool,17,draw,4.5363867089063294,3.8787878787878793,-0.1449609286676068
Burnley,Liverpool,17,away,1.5495073702331732,1.6842105263157896,0.08693289149205263
Everton,Man United,17,home,5.596287017008762,5.714442490115605,0.02111319036134751
Everton,Man United,17,draw,3.6595028034720314,3.9694966583124476,0.08470928196756744
Everton,Man United,17,away,1.824654601174077,1.744945831803158,-0.04368430568702164
Leicester,Huddersfield,17,home,1.678954193990408,1.869790761341909,0.11366395106821559
Leicester,Huddersfield,17,draw,4.1515958251399185,3.596537420723234,-0.13369760154770793
Leicester,Huddersfield,17,away,6.115463458110517,5.343718951813215,-0.1261955878869312
Stoke,Newcastle,17,home,2.4099728919960053,2.356810665564283,-0.022059263242455773
Stoke,Newcastle,17,draw,3.3290303508080408,3.3464670922298043,0.0052377838542478905
Stoke,Newcastle,17,away,3.5128418425704484,3.61173582515046,0.028152130671401876
Man City,Watford,17,home,1.205248703082087,1.1571877691645134,-0.03987636227665814
Man City,Watford,17,draw,8.886155692215388,11.059847705289156,0.24461556699687415
Man City,Watford,17,away,17.31268264172998,22.017289413307115,0.2717433727016567
Southampton,Crystal Palace,17,home,2.0904561000224264,2.11183947728829,0.010229048706468458
Southampton,Crystal Palace,17,draw,3.4976899624765485,3.4381154775176515,-0.017032523064655858
Southampton,Crystal Palace,17,away,4.242096281021119,4.2440832007339555,4.6838156920792073e-4
Swansea,Tottenham,17,home,10.778557304222984,8.197189428896746,-0.2394910378511298
Swansea,Tottenham,17,draw,5.634710696989435,4.60964143694817,-0.18192047740604478
Swansea,Tottenham,17,away,1.3703289172351805,1.5126982985993993,0.10389431294456508
West Ham,West Brom,17,home,2.0196695515342253,2.2324942469356124,0.10537599838533818
West Ham,West Brom,17,draw,3.4783197831978323,3.272286087974117,-0.05923368409626095
West Ham,West Brom,17,away,4.600358422939068,4.057226987581616,-0.11806285193979682
Arsenal,Chelsea,17,home,2.858326858326858,3.389563652721548,0.18585585929303172
Arsenal,Chelsea,17,draw,3.5831168831168827,3.4916589434661724,-0.02552468776043748
Arsenal,Chelsea,17,away,2.6949938949938947,2.3890298034242234,-0.11353053234666588
Tottenham,West Ham,17,home,1.300812598425197,1.3172131147540984,0.012607900898835345
Tottenham,West Ham,17,draw,6.452443444569429,6.228682170542636,-0.03467853317104497
Tottenham,West Ham,17,away,13.111365079365079,12.457364341085272,-0.04988044603449304
Chelsea,Leicester,17,home,1.328192036308194,1.3272727272727272,-6.921506908158515e-4
Chelsea,Leicester,17,draw,6.079032781564426,5.839999999999999,-0.0393208574708348
Chelsea,Leicester,17,away,12.106981254040075,13.27272727272727,0.09628709206914698
Crystal Palace,Burnley,17,home,2.0600147819660015,2.2247573270077092,0.07997153539086921
Crystal Palace,Burnley,17,draw,3.365370683409804,3.286109446314139,-0.02355200795157486
Crystal Palace,Burnley,17,away,4.599339933993399,4.061712918114991,-0.11689221140295458
Huddersfield,West Ham,17,home,2.7228674909454225,2.9991010614389935,0.10144950917081119
Huddersfield,West Ham,17,draw,3.2021737533964894,3.172518469753493,-0.009260985170321034
Huddersfield,West Ham,17,away,3.1205897087239673,2.8460857011614937,-0.08796542743029179
Newcastle,Swansea,17,home,2.030979618671926,1.7952592592592593,-0.11606239533157214
