date,season,match_name,books,track_take
15/10/16,16,Crystal Palace-West Ham,interwetten,0.05608322026232471
15/10/16,16,Crystal Palace-West Ham,pinnacle,0.0209224076928185
15/10/16,16,Crystal Palace-West Ham,williamhill,0.04379276637341145
15/10/16,16,Crystal Palace-West Ham,vcbet,0.02423852423852413
15/10/16,16,Man City-Everton,bet365,0.020050125313283207
15/10/16,16,Man City-Everton,bwin,0.04620199146514925
15/10/16,16,Man City-Everton,interwetten,0.05581678857540928
15/10/16,16,Man City-Everton,pinnacle,0.018197516499723676
15/10/16,16,Man City-Everton,williamhill,0.040470691740899456
15/10/16,16,Man City-Everton,vcbet,0.028846153846153744
15/10/16,16,Stoke-Sunderland,bet365,0.02777777777777768
15/10/16,16,Stoke-Sunderland,bwin,0.048534798534798584
15/10/16,16,Stoke-Sunderland,interwetten,0.056022408963585235
15/10/16,16,Stoke-Sunderland,pinnacle,0.020365536494568737
15/10/16,16,Stoke-Sunderland,williamhill,0.04083518107908368
15/10/16,16,Stoke-Sunderland,vcbet,0.023156430133174366
15/10/16,16,West Brom-Tottenham,bet365,0.023010758635948925
15/10/16,16,West Brom-Tottenham,bwin,0.052436480422613396
15/10/16,16,West Brom-Tottenham,interwetten,0.05753968253968256
15/10/16,16,West Brom-Tottenham,pinnacle,0.020636063072644095
15/10/16,16,West Brom-Tottenham,williamhill,0.04736440030557665
15/10/16,16,West Brom-Tottenham,vcbet,0.026519530565773497
16/10/16,16,Middlesbrough-Watford,bet365,0.025252525252525082
16/10/16,16,Middlesbrough-Watford,bwin,0.054903877484522745
16/10/16,16,Middlesbrough-Watford,interwetten,0.055273229186272754
16/10/16,16,Middlesbrough-Watford,pinnacle,0.01989523181002495
16/10/16,16,Middlesbrough-Watford,williamhill,0.03514103163472049
16/10/16,16,Middlesbrough-Watford,vcbet,0.025060386473430007
16/10/16,16,Southampton-Burnley,bet365,0.02788220551378462
16/10/16,16,Southampton-Burnley,bwin,0.04761904761904767
16/10/16,16,Southampton-Burnley,interwetten,0.055952380952380976
16/10/16,16,Southampton-Burnley,pinnacle,0.01998491728354912
16/10/16,16,Southampton-Burnley,williamhill,0.0365079365079366
16/10/16,16,Southampton-Burnley,vcbet,0.03886554621848726
17/10/16,16,Liverpool-Man United,bet365,0.02597402597402576
17/10/16,16,Liverpool-Man United,bwin,0.02860834256183109
17/10/16,16,Liverpool-Man United,interwetten,0.056022408963585235
17/10/16,16,Liverpool-Man United,pinnacle,0.020850898405042395
17/10/16,16,Liverpool-Man United,williamhill,0.04480286738351236
17/10/16,16,Liverpool-Man United,vcbet,0.036544850498339
22/10/16,16,Arsenal-Middlesbrough,bet365,0.020512820512820662
22/10/16,16,Arsenal-Middlesbrough,bwin,0.050000000000000044
22/10/16,16,Arsenal-Middlesbrough,interwetten,0.05757575757575761
22/10/16,16,Arsenal-Middlesbrough,pinnacle,0.020437981600338606
22/10/16,16,Arsenal-Middlesbrough,williamhill,0.04358974358974366
22/10/16,16,Arsenal-Middlesbrough,vcbet,0.0630054644808744
22/10/16,16,Bournemouth-Tottenham,bet365,0.02869352869352859
22/10/16,16,Bournemouth-Tottenham,bwin,0.034500729622680915
22/10/16,16,Bournemouth-Tottenham,interwetten,0.05727554179566563
22/10/16,16,Bournemouth-Tottenham,pinnacle,0.020602930070181547
22/10/16,16,Bournemouth-Tottenham,williamhill,0.044117647058823595
22/10/16,16,Bournemouth-Tottenham,vcbet,0.02699322211517341
22/10/16,16,Burnley-Everton,bet365,0.02862695661308967
22/10/16,16,Burnley-Everton,bwin,0.04710851202079258
22/10/16,16,Burnley-Everton,interwetten,0.05753968253968256
22/10/16,16,Burnley-Everton,pinnacle,0.01892528425297968
22/10/16,16,Burnley-Everton,williamhill,0.043246839654025315
22/10/16,16,Burnley-Everton,vcbet,0.02196028994642285
22/10/16,16,Hull-Stoke,bet365,0.025610948191593375
22/10/16,16,Hull-Stoke,bwin,0.05148305084745752
22/10/16,16,Hull-Stoke,interwetten,0.0532407407407407
22/10/16,16,Hull-Stoke,pinnacle,0.02146722392974909
22/10/16,16,Hull-Stoke,williamhill,0.03508064516129039
22/10/16,16,Hull-Stoke,vcbet,0.025610948191593375
22/10/16,16,Leicester-Crystal Palace,bet365,0.029929420173322674
22/10/16,16,Leicester-Crystal Palace,bwin,0.052192795377874246
22/10/16,16,Leicester-Crystal Palace,interwetten,0.05727554179566563
22/10/16,16,Leicester-Crystal Palace,pinnacle,0.020037006646878464
22/10/16,16,Leicester-Crystal Palace,williamhill,0.04083518107908368
22/10/16,16,Leicester-Crystal Palace,vcbet,0.023519163763066286
22/10/16,16,Liverpool-West Brom,bet365,0.01878354203935584
22/10/16,16,Liverpool-West Brom,bwin,0.03125
22/10/16,16,Liverpool-West Brom,interwetten,0.05631210894368799
22/10/16,16,Liverpool-West Brom,pinnacle,0.018754906612871824
22/10/16,16,Liverpool-West Brom,williamhill,0.032769556025369795
22/10/16,16,Liverpool-West Brom,vcbet,0.025193798449612226
22/10/16,16,Swansea-Watford,bet365,0.026228673287496784
22/10/16,16,Swansea-Watford,bwin,0.05016722408026775
22/10/16,16,Swansea-Watford,interwetten,0.055273229186272754
22/10/16,16,Swansea-Watford,pinnacle,0.02008967286150387
22/10/16,16,Swansea-Watford,williamhill,0.0414002557544757
22/10/16,16,Swansea-Watford,vcbet,0.023017902813299296
22/10/16,16,West Ham-Sunderland,bet365,0.02271543868784187
22/10/16,16,West Ham-Sunderland,bwin,0.05139318885448918
22/10/16,16,West Ham-Sunderland,interwetten,0.05753968253968256
22/10/16,16,West Ham-Sunderland,pinnacle,0.022097761228196067
22/10/16,16,West Ham-Sunderland,williamhill,0.036720142602495676
22/10/16,16,West Ham-Sunderland,vcbet,0.02342047930283231
23/10/16,16,Chelsea-Man United,bet365,0.02239182086543301
23/10/16,16,Chelsea-Man United,bwin,0.025252525252525082
23/10/16,16,Chelsea-Man United,interwetten,0.05608322026232471
23/10/16,16,Chelsea-Man United,pinnacle,0.020282505488731672
23/10/16,16,Chelsea-Man United,williamhill,0.04480286738351236
23/10/16,16,Chelsea-Man United,vcbet,0.02644087938205586
23/10/16,16,Man City-Southampton,bet365,0.022222222222222143
23/10/16,16,Man City-Southampton,bwin,0.03174603174603163
23/10/16,16,Man City-Southampton,interwetten,0.0586080586080584
23/10/16,16,Man City-Southampton,pinnacle,0.01963568941881899
23/10/16,16,Man City-Southampton,williamhill,0.040470691740899456
23/10/16,16,Man City-Southampton,vcbet,0.026915113871635477
29/10/16,16,Crystal Palace-Liverpool,bet365,0.028711484593837433
29/10/16,16,Crystal Palace-Liverpool,bwin,0.0313953488372094
29/10/16,16,Crystal Palace-Liverpool,interwetten,0.05753968253968256
29/10/16,16,Crystal Palace-Liverpool,pinnacle,0.020981426278376514
29/10/16,16,Crystal Palace-Liverpool,williamhill,0.03458646616541339
29/10/16,16,Crystal Palace-Liverpool,vcbet,0.02783882783882774
29/10/16,16,Man United-Burnley,bet365,0.028822055137844638
29/10/16,16,Man United-Burnley,bwin,0.05384615384615388
29/10/16,16,Man United-Burnley,interwetten,0.05384615384615388
29/10/16,16,Man United-Burnley,pinnacle,0.01865372143347921
29/10/16,16,Man United-Burnley,williamhill,0.04516232722597224
29/10/16,16,Man United-Burnley,vcbet,0.035014005602240994
29/10/16,16,Middlesbrough-Bournemouth,bet365,0.02499999999999991
29/10/16,16,Middlesbrough-Bournemouth,bwin,0.053324555628702974
29/10/16,16,Middlesbrough-Bournemouth,interwetten,0.05591397849462365
29/10/16,16,Middlesbrough-Bournemouth,pinnacle,0.02004499965052764
29/10/16,16,Middlesbrough-Bournemouth,williamhill,0.0405293631100081
29/10/16,16,Middlesbrough-Bournemouth,vcbet,0.02499999999999991
29/10/16,16,Sunderland-Arsenal,bet365,0.025396825396825307
29/10/16,16,Sunderland-Arsenal,bwin,0.029761904761904656
29/10/16,16,Sunderland-Arsenal,interwetten,0.055952380952380976
29/10/16,16,Sunderland-Arsenal,pinnacle,0.021515904697346322
29/10/16,16,Sunderland-Arsenal,williamhill,0.04026610644257711
29/10/16,16,Sunderland-Arsenal,vcbet,0.02424046541693592
29/10/16,16,Tottenham-Leicester,bet365,0.022045855379188684
29/10/16,16,Tottenham-Leicester,bwin,0.049102132435465684
29/10/16,16,Tottenham-Leicester,interwetten,0.05789774608046705
29/10/16,16,Tottenham-Leicester,pinnacle,0.019496015855680948
29/10/16,16,Tottenham-Leicester,williamhill,0.043246839654025315
29/10/16,16,Tottenham-Leicester,vcbet,0.02271543868784187
29/10/16,16,Watford-Hull,bet365,0.02857142857142847
29/10/16,16,Watford-Hull,bwin,0.04806201550387601
29/10/16,16,Watford-Hull,interwetten,0.05753968253968256
29/10/16,16,Watford-Hull,pinnacle,0.018817204301075252
29/10/16,16,Watford-Hull,williamhill,0.03896103896103886
29/10/16,16,Watford-Hull,vcbet,0.02351702351702345
29/10/16,16,West Brom-Man City,bet365,0.029970760233918092
29/10/16,16,West Brom-Man City,bwin,0.054734537493158264
29/10/16,16,West Brom-Man City,interwetten,0.054734537493158264
29/10/16,16,West Brom-Man City,pinnacle,0.019174886982841644
29/10/16,16,West Brom-Man City,williamhill,0.04166666666666652
29/10/16,16,West Brom-Man City,vcbet,0.032046476761619314
30/10/16,16,Everton-West Ham,bet365,0.029239766081871288
30/10/16,16,Everton-West Ham,bwin,0.03418803418803407
30/10/16,16,Everton-West Ham,interwetten,0.05753968253968256
30/10/16,16,Everton-West Ham,pinnacle,0.02123618784530379
30/10/16,16,Everton-West Ham,williamhill,0.04644808743169393
30/10/16,16,Everton-West Ham,vcbet,0.022946859903381744
30/10/16,16,Southampton-Chelsea,bet365,0.023284313725490335
30/10/16,16,Southampton-Chelsea,bwin,0.033364958886780594
30/10/16,16,Southampton-Chelsea,interwetten,0.05608322026232471
30/10/16,16,Southampton-Chelsea,pinnacle,0.020758538789366288
30/10/16,16,Southampton-Chelsea,williamhill,0.04166666666666674
30/10/16,16,Southampton-Chelsea,vcbet,0.0337742134977157
31/10/16,16,Stoke-Swansea,bet365,0.028740550563400413
31/10/16,16,Stoke-Swansea,bwin,0.032249322493224986
31/10/16,16,Stoke-Swansea,interwetten,0.05593251421236012
31/10/16,16,Stoke-Swansea,pinnacle,0.02002164502164483
31/10/16,16,Stoke-Swansea,williamhill,0.03968253968253954
31/10/16,16,Stoke-Swansea,vcbet,0.028740550563400413
05/11/16,16,Bournemouth-Sunderland,bet365,0.025974025974025983
05/11/16,16,Bournemouth-Sunderland,bwin,0.04760725050580117
05/11/16,16,Bournemouth-Sunderland,interwetten,0.05789774608046705
05/11/16,16,Bournemouth-Sunderland,pinnacle,0.020699350608900824
05/11/16,16,Bournemouth-Sunderland,williamhill,0.043246839654025315
05/11/16,16,Bournemouth-Sunderland,vcbet,0.029973649538866942
05/11/16,16,Burnley-Crystal Palace,bet365,0.026228673287496784
05/11/16,16,Burnley-Crystal Palace,bwin,0.04572422258592468
05/11/16,16,Burnley-Crystal Palace,interwetten,0.058680020544427336
05/11/16,16,Burnley-Crystal Palace,pinnacle,0.020168048621844514
05/11/16,16,Burnley-Crystal Palace,williamhill,0.04227761485825998
05/11/16,16,Burnley-Crystal Palace,vcbet,0.02352719744024112
05/11/16,16,Chelsea-Everton,bet365,0.0273987963160629
05/11/16,16,Chelsea-Everton,bwin,0.05169000933706802
05/11/16,16,Chelsea-Everton,interwetten,0.056451612903225756
05/11/16,16,Chelsea-Everton,pinnacle,0.020335132513898513
05/11/16,16,Chelsea-Everton,williamhill,0.04646648468304515
05/11/16,16,Chelsea-Everton,vcbet,0.021735711222479637
05/11/16,16,Man City-Middlesbrough,bet365,0.02919594067135045
05/11/16,16,Man City-Middlesbrough,bwin,0.05044699872286085
05/11/16,16,Man City-Middlesbrough,interwetten,0.05384615384615388
05/11/16,16,Man City-Middlesbrough,pinnacle,0.022996422595581656
05/11/16,16,Man City-Middlesbrough,williamhill,0.05044136191677184
05/11/16,16,Man City-Middlesbrough,vcbet,0.02919594067135045
05/11/16,16,West Ham-Stoke,bet365,0.02777777777777768
05/11/16,16,West Ham-Stoke,bwin,0.048872180451127845
05/11/16,16,West Ham-Stoke,interwetten,0.05727554179566563
05/11/16,16,West Ham-Stoke,pinnacle,0.020682282638753158
05/11/16,16,West Ham-Stoke,williamhill,0.04083518107908368
05/11/16,16,West Ham-Stoke,vcbet,0.021992912236814766
06/11/16,16,Arsenal-Tottenham,bet365,0.028693528693528814
06/11/16,16,Arsenal-Tottenham,bwin,0.047008547008547064
06/11/16,16,Arsenal-Tottenham,interwetten,0.05727554179566563
06/11/16,16,Arsenal-Tottenham,pinnacle,0.021257102325203503
06/11/16,16,Arsenal-Tottenham,williamhill,0.043446882217090144
06/11/16,16,Arsenal-Tottenham,vcbet,0.03663003663003672
06/11/16,16,Hull-Southampton,bet365,0.02530623233274998
06/11/16,16,Hull-Southampton,bwin,0.0510366826156301
06/11/16,16,Hull-Southampton,interwetten,0.05789774608046705
06/11/16,16,Hull-Southampton,pinnacle,0.02048732268856157
06/11/16,16,Hull-Southampton,williamhill,0.04783125371360675
06/11/16,16,Hull-Southampton,vcbet,0.02881500426257455
06/11/16,16,Leicester-West Brom,bet365,0.023809523809523725
06/11/16,16,Leicester-West Brom,bwin,0.05010184637624038
06/11/16,16,Leicester-West Brom,interwetten,0.05753968253968256
06/11/16,16,Leicester-West Brom,pinnacle,0.019429208950132004
06/11/16,16,Leicester-West Brom,williamhill,0.04040404040404044
06/11/16,16,Leicester-West Brom,vcbet,0.02564102564102555
06/11/16,16,Liverpool-Watford,bet365,0.025193798449612226
06/11/16,16,Liverpool-Watford,bwin,0.051226551226551065
06/11/16,16,Liverpool-Watford,interwetten,0.05631210894368799
06/11/16,16,Liverpool-Watford,pinnacle,0.02149044969136371
06/11/16,16,Liverpool-Watford,williamhill,0.04615384615384599
06/11/16,16,Liverpool-Watford,vcbet,0.01211687537268924
06/11/16,16,Swansea-Man United,bet365,0.028034682080924966
06/11/16,16,Swansea-Man United,bwin,0.04833192103693951
06/11/16,16,Swansea-Man United,interwetten,0.05789774608046705
06/11/16,16,Swansea-Man United,pinnacle,0.01998752658288039
06/11/16,16,Swansea-Man United,williamhill,0.044701348747591574
06/11/16,16,Swansea-Man United,vcbet,0.028034682080924966
19/11/16,16,Crystal Palace-Man City,bet365,0.02966314731020603
19/11/16,16,Crystal Palace-Man City,bwin,0.053939393939393954
19/11/16,16,Crystal Palace-Man City,interwetten,0.05860805860805862
19/11/16,16,Crystal Palace-Man City,pinnacle,0.019079690559432372
19/11/16,16,Crystal Palace-Man City,williamhill,0.041704579921140406
19/11/16,16,Crystal Palace-Man City,vcbet,0.02738351254480298
19/11/16,16,Everton-Swansea,bet365,0.022613548883756662
19/11/16,16,Everton-Swansea,bwin,0.0490637293469709
19/11/16,16,Everton-Swansea,interwetten,0.056451612903225756
19/11/16,16,Everton-Swansea,pinnacle,0.021027409571456213
19/11/16,16,Everton-Swansea,williamhill,0.04078882900538949
19/11/16,16,Everton-Swansea,vcbet,0.02422480620155043
19/11/16,16,Man United-Arsenal,bet365,0.02356061788110475
19/11/16,16,Man United-Arsenal,bwin,0.05126050420168071
19/11/16,16,Man United-Arsenal,interwetten,0.055944055944055826
19/11/16,16,Man United-Arsenal,pinnacle,0.02014239945274432
19/11/16,16,Man United-Arsenal,williamhill,0.037593367807600586
19/11/16,16,Man United-Arsenal,vcbet,0.02356061788110475
19/11/16,16,Southampton-Liverpool,bet365,0.02644087938205586
19/11/16,16,Southampton-Liverpool,bwin,0.05386086781435617
19/11/16,16,Southampton-Liverpool,interwetten,0.05727554179566563
19/11/16,16,Southampton-Liverpool,pinnacle,0.020700186909673013
19/11/16,16,Southampton-Liverpool,williamhill,0.04278074866310155
19/11/16,16,Southampton-Liverpool,vcbet,0.023017902813299296
19/11/16,16,Stoke-Bournemouth,bet365,0.023017902813299296
19/11/16,16,Stoke-Bournemouth,bwin,0.047952047952048105
19/11/16,16,Stoke-Bournemouth,interwetten,0.056022408963585235
19/11/16,16,Stoke-Bournemouth,pinnacle,0.020556016899966112
19/11/16,16,Stoke-Bournemouth,williamhill,0.040843214756258295
19/11/16,16,Stoke-Bournemouth,vcbet,0.023017902813299296
19/11/16,16,Sunderland-Hull,bet365,0.02239182086543301
19/11/16,16,Sunderland-Hull,bwin,0.05058636453985299
19/11/16,16,Sunderland-Hull,interwetten,0.056022408963585235
19/11/16,16,Sunderland-Hull,pinnacle,0.020580069792043743
19/11/16,16,Sunderland-Hull,williamhill,0.040774173806609415
19/11/16,16,Sunderland-Hull,vcbet,0.03130447683691262
19/11/16,16,Tottenham-West Ham,bet365,0.022222222222222143
19/11/16,16,Tottenham-West Ham,bwin,0.050108932461873534
19/11/16,16,Tottenham-West Ham,interwetten,0.05789774608046705
19/11/16,16,Tottenham-West Ham,pinnacle,0.02014241315551346
19/11/16,16,Tottenham-West Ham,williamhill,0.040470691740899456
19/11/16,16,Tottenham-West Ham,vcbet,0.026915113871635477
19/11/16,16,Watford-Leicester,bet365,0.023809523809523725
19/11/16,16,Watford-Leicester,bwin,0.050759163966711096
19/11/16,16,Watford-Leicester,interwetten,0.0532407407407407
19/11/16,16,Watford-Leicester,pinnacle,0.019807243072360814
19/11/16,16,Watford-Leicester,williamhill,0.043359865940511
19/11/16,16,Watford-Leicester,vcbet,0.020622895622895765
20/11/16,16,Middlesbrough-Chelsea,bet365,0.029799818016378543
20/11/16,16,Middlesbrough-Chelsea,bwin,0.0490637293469709
20/11/16,16,Middlesbrough-Chelsea,interwetten,0.05860805860805862
20/11/16,16,Middlesbrough-Chelsea,pinnacle,0.021083385172546487
20/11/16,16,Middlesbrough-Chelsea,williamhill,0.04078882900538949
20/11/16,16,Middlesbrough-Chelsea,vcbet,0.02888406710062763
21/11/16,16,West Brom-Burnley,bet365,0.02916038210155847
21/11/16,16,West Brom-Burnley,bwin,0.046797698067906124
21/11/16,16,West Brom-Burnley,interwetten,0.05593251421236012
21/11/16,16,West Brom-Burnley,pinnacle,0.01865834066308869
21/11/16,16,West Brom-Burnley,williamhill,0.0380730380730383
21/11/16,16,West Brom-Burnley,vcbet,0.033242120198642144
26/11/16,16,Burnley-Man City,bet365,0.02965747702589816
26/11/16,16,Burnley-Man City,bwin,0.053179824561403466
26/11/16,16,Burnley-Man City,interwetten,0.054419986023759526
26/11/16,16,Burnley-Man City,pinnacle,0.022915724408261617
26/11/16,16,Burnley-Man City,williamhill,0.0448089921774133
26/11/16,16,Burnley-Man City,vcbet,0.02893597630439726
26/11/16,16,Chelsea-Tottenham,bet365,0.025062656641603898
26/11/16,16,Chelsea-Tottenham,bwin,0.03458646616541339
26/11/16,16,Chelsea-Tottenham,interwetten,0.05753968253968256
26/11/16,16,Chelsea-Tottenham,pinnacle,0.020728598634007334
26/11/16,16,Chelsea-Tottenham,williamhill,0.041269841269841345
26/11/16,16,Chelsea-Tottenham,vcbet,0.02783882783882774
26/11/16,16,Hull-West Brom,bet365,0.01969602977667484
26/11/16,16,Hull-West Brom,bwin,0.049484448951994775
26/11/16,16,Hull-West Brom,interwetten,0.055944055944055826
26/11/16,16,Hull-West Brom,pinnacle,0.02072151828694735
26/11/16,16,Hull-West Brom,williamhill,0.0405293631100081
26/11/16,16,Hull-West Brom,vcbet,0.02499999999999991
26/11/16,16,Leicester-Middlesbrough,bet365,0.023560209424083656
26/11/16,16,Leicester-Middlesbrough,bwin,0.05204949194719011
26/11/16,16,Leicester-Middlesbrough,interwetten,0.05555555555555558
26/11/16,16,Leicester-Middlesbrough,pinnacle,0.0205963678081571
26/11/16,16,Leicester-Middlesbrough,williamhill,0.03990007870512935
26/11/16,16,Leicester-Middlesbrough,vcbet,0.02666579948619563
26/11/16,16,Liverpool-Sunderland,bet365,0.024979492471752573
26/11/16,16,Liverpool-Sunderland,bwin,0.052550317066446084
26/11/16,16,Liverpool-Sunderland,interwetten,0.05384615384615388
26/11/16,16,Liverpool-Sunderland,pinnacle,0.017810008348335904
26/11/16,16,Liverpool-Sunderland,williamhill,0.035014005602240994
26/11/16,16,Liverpool-Sunderland,vcbet,0.02801318267419961
26/11/16,16,Swansea-Crystal Palace,bet365,0.021568006163175113
26/11/16,16,Swansea-Crystal Palace,bwin,0.049484448951994775
26/11/16,16,Swansea-Crystal Palace,interwetten,0.058680020544427336
26/11/16,16,Swansea-Crystal Palace,pinnacle,0.020564240689997515
26/11/16,16,Swansea-Crystal Palace,williamhill,0.03900697551987364
26/11/16,16,Swansea-Crystal Palace,vcbet,0.02163087457205104
27/11/16,16,Arsenal-Bournemouth,bet365,0.02539682539682553
27/11/16,16,Arsenal-Bournemouth,bwin,0.048085001235483205
27/11/16,16,Arsenal-Bournemouth,interwetten,0.054419986023759526
27/11/16,16,Arsenal-Bournemouth,pinnacle,0.021937000197869816
27/11/16,16,Arsenal-Bournemouth,williamhill,0.04026610644257711
27/11/16,16,Arsenal-Bournemouth,vcbet,0.019444444444444375
27/11/16,16,Man United-West Ham,bet365,0.025181488203266822
27/11/16,16,Man United-West Ham,bwin,0.04604604604604612
27/11/16,16,Man United-West Ham,interwetten,0.054734537493158264
27/11/16,16,Man United-West Ham,pinnacle,0.01716514048953721
27/11/16,16,Man United-West Ham,williamhill,0.040470691740899456
27/11/16,16,Man United-West Ham,vcbet,0.04037981009495262
27/11/16,16,Southampton-Everton,bet365,0.02644087938205586
27/11/16,16,Southampton-Everton,bwin,0.04949104949104943
27/11/16,16,Southampton-Everton,interwetten,0.056022408963585235
27/11/16,16,Southampton-Everton,pinnacle,0.019678731803041805
27/11/16,16,Southampton-Everton,williamhill,0.044823232323232265
27/11/16,16,Southampton-Everton,vcbet,0.027846027846027743
27/11/16,16,Watford-Stoke,bet365,0.022727272727272707
27/11/16,16,Watford-Stoke,bwin,0.05031291172595531
27/11/16,16,Watford-Stoke,interwetten,0.058680020544427336
27/11/16,16,Watford-Stoke,pinnacle,0.020819680395220974
27/11/16,16,Watford-Stoke,williamhill,0.04166666666666674
27/11/16,16,Watford-Stoke,vcbet,0.02369356833642544
03/12/16,16,Crystal Palace-Southampton,bet365,0.02352719744024112
03/12/16,16,Crystal Palace-Southampton,bwin,0.051062091503268014
03/12/16,16,Crystal Palace-Southampton,interwetten,0.058680020544427336
03/12/16,16,Crystal Palace-Southampton,pinnacle,0.02074343110458199
03/12/16,16,Crystal Palace-Southampton,williamhill,0.0414002557544757
03/12/16,16,Crystal Palace-Southampton,vcbet,0.024276377217553602
03/12/16,16,Man City-Chelsea,bet365,0.020671834625323182
03/12/16,16,Man City-Chelsea,bwin,0.02860834256183109
03/12/16,16,Man City-Chelsea,interwetten,0.05727554179566563
03/12/16,16,Man City-Chelsea,pinnacle,0.02056652638486911
03/12/16,16,Man City-Chelsea,williamhill,0.04329004329004338
03/12/16,16,Man City-Chelsea,vcbet,0.03968253968253954
03/12/16,16,Stoke-Burnley,bet365,0.02113010446343777
03/12/16,16,Stoke-Burnley,bwin,0.05166666666666653
03/12/16,16,Stoke-Burnley,interwetten,0.05850556438791732
03/12/16,16,Stoke-Burnley,pinnacle,0.019496015855680948
03/12/16,16,Stoke-Burnley,williamhill,0.03779677113010438
03/12/16,16,Stoke-Burnley,vcbet,0.02113010446343777
03/12/16,16,Sunderland-Leicester,bet365,0.023017902813299296
03/12/16,16,Sunderland-Leicester,bwin,0.04550521941826302
03/12/16,16,Sunderland-Leicester,interwetten,0.058680020544427336
03/12/16,16,Sunderland-Leicester,pinnacle,0.020465533851719897
03/12/16,16,Sunderland-Leicester,williamhill,0.0414002557544757
03/12/16,16,Sunderland-Leicester,vcbet,0.023017902813299296
03/12/16,16,Tottenham-Swansea,bet365,0.028223410576351693
03/12/16,16,Tottenham-Swansea,bwin,0.048832759280520444
03/12/16,16,Tottenham-Swansea,interwetten,0.054419986023759526
03/12/16,16,Tottenham-Swansea,pinnacle,0.022514796013193727
03/12/16,16,Tottenham-Swansea,williamhill,0.04055727554179578
03/12/16,16,Tottenham-Swansea,vcbet,0.03369788106630223
03/12/16,16,West Brom-Watford,bet365,0.024242424242424176
03/12/16,16,West Brom-Watford,bwin,0.05058636453985299
03/12/16,16,West Brom-Watford,interwetten,0.05699855699855716
03/12/16,16,West Brom-Watford,pinnacle,0.02033267200362321
03/12/16,16,West Brom-Watford,williamhill,0.044823232323232265
03/12/16,16,West Brom-Watford,vcbet,0.020733652312599604
03/12/16,16,West Ham-Arsenal,bet365,0.020050125313283207
03/12/16,16,West Ham-Arsenal,bwin,0.03195488721804507
03/12/16,16,West Ham-Arsenal,interwetten,0.05753968253968256
03/12/16,16,West Ham-Arsenal,pinnacle,0.02214818156238696
03/12/16,16,West Ham-Arsenal,williamhill,0.04291979949874669
03/12/16,16,West Ham-Arsenal,vcbet,0.021428571428571352
04/12/16,16,Bournemouth-Liverpool,bet365,0.021428571428571352
04/12/16,16,Bournemouth-Liverpool,bwin,0.05139318885448918
04/12/16,16,Bournemouth-Liverpool,interwetten,0.05753968253968256
04/12/16,16,Bournemouth-Liverpool,pinnacle,0.02091483554133622
04/12/16,16,Bournemouth-Liverpool,williamhill,0.04291979949874669
04/12/16,16,Bournemouth-Liverpool,vcbet,0.022946859903381744
04/12/16,16,Everton-Man United,bet365,0.02860834256183087
04/12/16,16,Everton-Man United,bwin,0.03217503217503204
04/12/16,16,Everton-Man United,interwetten,0.056022408963585235
04/12/16,16,Everton-Man United,pinnacle,0.020516381541569206
04/12/16,16,Everton-Man United,williamhill,0.03535353535353547
04/12/16,16,Everton-Man United,vcbet,0.02950419639886115
05/12/16,16,Middlesbrough-Hull,bet365,0.022638563622169983
05/12/16,16,Middlesbrough-Hull,bwin,0.049206349206349254
05/12/16,16,Middlesbrough-Hull,interwetten,0.05881296578970985
05/12/16,16,Middlesbrough-Hull,pinnacle,0.020852785558667986
05/12/16,16,Middlesbrough-Hull,williamhill,0.04056573449051748
05/12/16,16,Middlesbrough-Hull,vcbet,0.02645502645502651
10/12/16,16,Arsenal-Stoke,bet365,0.027822080453659304
10/12/16,16,Arsenal-Stoke,bwin,0.051851851851851816
10/12/16,16,Arsenal-Stoke,interwetten,0.055952380952380976
10/12/16,16,Arsenal-Stoke,pinnacle,0.022251230991217508
10/12/16,16,Arsenal-Stoke,williamhill,0.04640522875816999
10/12/16,16,Arsenal-Stoke,vcbet,0.03896103896103886
10/12/16,16,Burnley-Bournemouth,bet365,0.025974025974025983
10/12/16,16,Burnley-Bournemouth,bwin,0.05335157318741457
10/12/16,16,Burnley-Bournemouth,interwetten,0.058680020544427336
10/12/16,16,Burnley-Bournemouth,pinnacle,0.019689270409043225
10/12/16,16,Burnley-Bournemouth,williamhill,0.040843214756258295
10/12/16,16,Burnley-Bournemouth,vcbet,0.023017902813299296
10/12/16,16,Hull-Crystal Palace,bet365,0.02352719744024112
10/12/16,16,Hull-Crystal Palace,bwin,0.04550521941826302
10/12/16,16,Hull-Crystal Palace,interwetten,0.053907496012759015
10/12/16,16,Hull-Crystal Palace,pinnacle,0.019315577307504217
10/12/16,16,Hull-Crystal Palace,williamhill,0.0356983702571938
10/12/16,16,Hull-Crystal Palace,vcbet,0.023017902813299296
10/12/16,16,Leicester-Man City,bet365,0.028711484593837433
10/12/16,16,Leicester-Man City,bwin,0.04876160990712064
10/12/16,16,Leicester-Man City,interwetten,0.05753968253968256
10/12/16,16,Leicester-Man City,pinnacle,0.021531672535976654
10/12/16,16,Leicester-Man City,williamhill,0.041192576817767
10/12/16,16,Leicester-Man City,vcbet,0.028711484593837433
10/12/16,16,Swansea-Sunderland,bet365,0.02860834256183109
10/12/16,16,Swansea-Sunderland,bwin,0.045924359877848264
10/12/16,16,Swansea-Sunderland,interwetten,0.05608322026232471
10/12/16,16,Swansea-Sunderland,pinnacle,0.02071899090602125
