id_game,matchweek,date,hometeam,awayteam,results,results_categoric,market_tracktake,odds,probas,bets,log_growth
2381,18,2021-01-16,wolves,west_brom,0,home,0.02520991848574905,1.63,0.5209667667094882,0.0,0.2075183411615339
2381,18,2021-01-16,wolves,west_brom,0,draw,0.02520991848574905,3.7,0.29857002972397784,0.02763030925493867,0.2075183411615339
2381,18,2021-01-16,wolves,west_brom,1,away,0.02520991848574905,7.07,0.18046320356653395,0.03260945740673041,0.2075183411615339
2382,18,2021-01-16,leeds,brighton,0,home,0.02274034986734597,2.18,0.389528062835392,0.0,0.2075183411615339
2382,18,2021-01-16,leeds,brighton,0,draw,0.02274034986734597,3.67,0.29022973729320983,0.015512619735132183,0.2075183411615339
2382,18,2021-01-16,leeds,brighton,1,away,0.02274034986734597,3.43,0.32024219987139824,0.022723847877797576,0.2075183411615339
2383,18,2021-01-16,west_ham,burnley,1,home,0.02323635110520339,1.85,0.4402831738663473,0.0,0.2075183411615339
2383,18,2021-01-16,west_ham,burnley,0,draw,0.02323635110520339,3.6,0.3190486809052505,0.04178548486588053,0.2075183411615339
2383,18,2021-01-16,west_ham,burnley,0,away,0.02323635110520339,4.88,0.24066814522840216,0.034747258483883554,0.2075183411615339
2384,18,2021-01-16,fulham,chelsea,0,home,0.018815401363142303,6.81,0.21900362360973571,0.06494612045398979,0.2075183411615339
2384,18,2021-01-16,fulham,chelsea,0,draw,0.018815401363142303,4.33,0.2469420797326301,0.023646615386309185,0.2075183411615339
2384,18,2021-01-16,fulham,chelsea,1,away,0.018815401363142303,1.56,0.534054296657634,0.0,0.2075183411615339
2385,18,2021-01-16,leicester,southampton,1,home,0.03055555555555545,1.8,0.4226185490096197,0.0,0.2075183411615339
2385,18,2021-01-16,leicester,southampton,0,draw,0.03055555555555545,3.75,0.2853556597650457,0.03545259929517179,0.2075183411615339
2385,18,2021-01-16,leicester,southampton,0,away,0.03055555555555545,4.8,0.2920257912253345,0.08283980511472248,0.2075183411615339
2386,18,2021-01-17,sheffield_united,tottenham,0,home,0.012242143821091123,6.5,0.14382438783343202,0.000548230274814505,0.2075183411615339
2386,18,2021-01-17,sheffield_united,tottenham,0,draw,0.012242143821091123,3.8,0.222006451416082,0.0,0.2075183411615339
2386,18,2021-01-17,sheffield_united,tottenham,1,away,0.012242143821091123,1.68,0.6341691607504859,0.029753965414492465,0.2075183411615339
2387,18,2021-01-17,liverpool,man_united,0,home,0.019541778975741275,2.0,0.6124397672824716,0.15252740675928902,0.2075183411615339
2387,18,2021-01-17,liverpool,man_united,1,draw,0.019541778975741275,4.0,0.22215667397626385,0.016465103259054936,0.2075183411615339
2387,18,2021-01-17,liverpool,man_united,0,away,0.019541778975741275,3.71,0.1654035587412645,0.0,0.2075183411615339
2388,18,2021-01-17,man_city,crystal_palace,1,home,0.017736264889542053,1.18,0.6849484289574119,0.0,0.2075183411615339
2388,18,2021-01-17,man_city,crystal_palace,0,draw,0.017736264889542053,8.5,0.18611843995194524,0.0708466616089062,0.2075183411615339
2388,18,2021-01-17,man_city,crystal_palace,0,away,0.017736264889542053,19.0,0.12893313109064286,0.07513531212173917,0.2075183411615339
2389,18,2021-01-18,arsenal,newcastle,1,home,0.026071662900051033,1.45,0.5177298608000751,0.0,0.2075183411615339
2389,18,2021-01-18,arsenal,newcastle,0,draw,0.026071662900051033,4.73,0.2651068648022565,0.06851685348945544,0.2075183411615339
2389,18,2021-01-18,arsenal,newcastle,0,away,0.026071662900051033,8.0,0.21716327439766828,0.09430147771603246,0.2075183411615339
2390,18,2021-01-19,west_ham,west_brom,1,home,0.015252773231496652,1.6,0.5066028067243387,0.0,0.2075183411615339
2390,18,2021-01-19,west_ham,west_brom,0,draw,0.015252773231496652,4.23,0.2926768456259609,0.05873841299522053,0.2075183411615339
2390,18,2021-01-19,west_ham,west_brom,0,away,0.015252773231496652,6.5,0.20072034764970054,0.046522897597215083,0.2075183411615339
2391,19,2021-01-19,leicester,chelsea,1,home,0.012023147367829612,3.0,0.2302679296963569,2.6883317638945947e-18,0.2139891963009756
2391,19,2021-01-19,leicester,chelsea,0,draw,0.012023147367829612,3.49,0.26781483827708985,0.02826977802635072,0.2139891963009756
2391,19,2021-01-19,leicester,chelsea,0,away,0.012023147367829612,2.55,0.5019172320265531,0.13501516755386941,0.2139891963009756
2392,19,2021-01-20,man_city,aston_villa,1,home,0.02458106198263676,1.27,0.639849563509139,4.440975209660009e-18,0.2139891963009756
2392,19,2021-01-20,man_city,aston_villa,0,draw,0.02458106198263676,6.5,0.1877769540345536,0.039290542160090536,0.2139891963009756
2392,19,2021-01-20,man_city,aston_villa,0,away,0.02458106198263676,12.0,0.1723734824563074,0.08415888070110703,0.2139891963009756
2393,19,2021-01-20,fulham,man_united,0,home,0.02162916448630714,6.5,0.15066339310578333,3.9962972301779464e-18,0.2139891963009756
2393,19,2021-01-20,fulham,man_united,0,draw,0.02162916448630714,4.41,0.21991021903864347,0.0,0.2139891963009756
2393,19,2021-01-20,fulham,man_united,1,away,0.02162916448630714,1.56,0.6294263878555733,0.0,0.2139891963009756
2394,19,2021-01-21,liverpool,burnley,0,home,0.018603143736833472,1.21,0.7540293952862758,0.0,0.2139891963009756
2394,19,2021-01-21,liverpool,burnley,0,draw,0.018603143736833472,7.5,0.17678645194722398,0.03368194567554923,0.2139891963009756
2394,19,2021-01-21,liverpool,burnley,1,away,0.018603143736833472,17.0,0.06918415276650021,0.008283862117792088,0.2139891963009756
2395,19,2021-01-23,aston_villa,newcastle,1,home,0.022267206477732948,1.52,0.42751438184235785,0.0,0.2139891963009756
2395,19,2021-01-23,aston_villa,newcastle,0,draw,0.022267206477732948,4.75,0.3022651880042027,0.1267399685804266,0.2139891963009756
2395,19,2021-01-23,aston_villa,newcastle,0,away,0.022267206477732948,6.5,0.27022043015343955,0.13817012176045,0.2139891963009756
2396,19,2021-01-26,crystal_palace,west_ham,0,home,0.022567364601657758,3.21,0.2917095698511505,0.0,0.2139891963009756
2396,19,2021-01-26,crystal_palace,west_ham,0,draw,0.022567364601657758,3.32,0.315692935687972,0.009097168780117628,0.2139891963009756
2396,19,2021-01-26,crystal_palace,west_ham,1,away,0.022567364601657758,2.44,0.3925974944608775,0.0,0.2139891963009756
2397,19,2021-01-26,newcastle,leeds,0,home,0.02499196237719925,3.92,0.3565817345578488,0.11291476304515818,0.2139891963009756
2397,19,2021-01-26,newcastle,leeds,0,draw,0.02499196237719925,3.89,0.2794132565563917,0.05077025792632647,0.2139891963009756
