id_game,matchweek,results,results_categoric,odds,probas,bets,log_growth
2537,33,0,home,1.9,0.4618052060364569,,
2537,33,1,draw,3.8,0.27990746259982596,,
2537,33,0,away,4.4,0.2582873313637172,0.03363446730462165,0.10649839857847537
2538,33,1,home,1.48,0.5188367488055486,,
2538,33,0,draw,4.4,0.2845467851586658,,
2538,33,0,away,8.5,0.1966164660357855,0.08105516194869707,0.10649839857847537
2539,33,0,home,4.0,0.2468903927752785,,
2539,33,1,draw,3.92,0.2912634578218061,0.04073569954912293,0.10649839857847537
2539,33,0,away,2.0,0.4618461494029154,,
2540,33,0,home,11.0,0.1358558529979138,0.043520249011744866,0.10649839857847537
2540,33,0,draw,5.25,0.2139020671762323,,
2540,33,1,away,1.35,0.6502420798258538,,
2541,34,1,home,2.19,0.3554397621297033,,
2541,34,0,draw,3.52,0.3057065720927435,,
2541,34,0,away,3.54,0.3388536657775532,0.07107853683556153,0.06952767945110244
2542,34,1,home,1.5,0.5941483913011679,,
2542,34,0,draw,4.4,0.2479640775884987,,
2542,34,0,away,8.0,0.15788753111033332,0.0340517035640137,0.06952767945110244
2543,34,0,home,2.07,0.3885667824627248,,
2543,34,0,draw,3.7,0.3194939773446725,,
2543,34,1,away,4.2,0.2919392401926028,0.06409334116819897,0.06952767945110244
2544,34,0,home,3.75,0.27284099740475737,0.00741476994350057,0.06952767945110244
2544,34,0,draw,3.6,0.2750643100765077,,
2544,34,1,away,2.1,0.4520946925187348,,
2545,34,1,home,1.3,0.7442390750665103,,
2545,34,0,draw,6.11,0.18019119265012576,0.017562145153108076,0.06952767945110244
2545,34,0,away,13.0,0.07556973228336382,,
2546,34,0,home,3.0,0.3484345797768071,0.019989486615628063,0.06952767945110244
2546,34,1,draw,3.25,0.2862554389257422,,
2546,34,0,away,2.65,0.3653099812974507,,
2547,34,0,home,3.21,0.2609438515928463,,
2547,34,0,draw,3.6,0.3198759592772273,0.052265481826483606,0.06952767945110244
2547,34,1,away,2.33,0.4191801891299264,,
2548,34,0,home,1.44,0.5136543865896407,,
2548,34,0,draw,4.92,0.2717176597719957,,
2548,34,1,away,8.5,0.2146279536383636,0.10584979469860527,0.06952767945110244
2549,34,1,home,3.56,0.3230222935841005,0.052512986840368744,0.06952767945110244
2549,34,0,draw,3.9,0.2614427263944882,,
2549,34,0,away,2.06,0.4155349800214114,,
2550,34,0,home,3.02,0.3769197041573215,0.061320254205607536,0.06952767945110244
2550,34,0,draw,3.32,0.26904553494368616,,
2550,34,1,away,2.6,0.35403476089899244,,
2551,35,0,home,1.95,0.5690632724797468,0.0878161822920061,0.12349281186298713
2551,35,0,draw,3.55,0.2371699375601916,,
2551,35,1,away,4.4,0.1937667899600615,,
2552,35,1,home,1.3,0.6161587382308054,,
2552,35,0,draw,6.19,0.2333298629857577,,
2552,35,0,away,12.0,0.15051139878343692,0.06474354307158257,0.12349281186298713
2553,35,1,home,3.5,0.2718405045779962,,
2553,35,0,draw,3.46,0.3285102008623949,0.04282491182353679,0.12349281186298713
2553,35,0,away,2.3,0.39964929455960896,,
2554,35,0,home,4.6,0.25561804119856363,0.03818500466842565,0.12349281186298713
2554,35,0,draw,3.9,0.2490971506150476,,
2554,35,1,away,1.85,0.4952848081863888,,
2555,35,0,home,2.3,0.3911600891909551,,
2555,35,0,draw,3.51,0.29865521083554,0.014361177278562662,0.12349281186298713
2555,35,1,away,3.35,0.310184699973505,,
2556,35,1,home,1.47,0.5560851128729107,,
2556,35,0,draw,4.7,0.2662631889790112,,
2556,35,0,away,7.6,0.17765169814807813,0.04348686763085038,0.12349281186298713
2557,35,0,home,2.25,0.3221149021322259,,
2557,35,0,draw,3.56,0.31375594597974393,,
2557,35,1,away,3.44,0.3641291518880301,0.08345217589835902,0.12349281186298713
2558,35,0,home,2.59,0.5414748092289884,0.22191572075821653,0.12349281186298713
2558,35,0,draw,3.42,0.2279004073758435,,
2558,35,1,away,3.0,0.2306247833951683,,
2559,35,1,home,2.15,0.3377193480458042,,
2559,35,0,draw,3.65,0.3112644089336133,,
2559,35,0,away,3.75,0.35101624302058243,0.0946859636791063,0.12349281186298713
2560,35,0,home,1.75,0.4623662710812466,,
2560,35,0,draw,4.0,0.2944049900998226,,
2560,35,1,away,5.25,0.2432287388189308,0.05258915944650291,0.12349281186298713
2561,36,0,home,2.82,0.3591922684986379,,
2561,36,1,draw,3.5,0.3069528229896273,0.023271124508608604,0.1459622412986532
2561,36,0,away,2.65,0.3338549085117349,,
2562,36,0,home,3.2,0.4558443355016405,0.18289892079920575,0.1459622412986532
2562,36,0,draw,3.78,0.2847601058123445,,
2562,36,1,away,2.2,0.259395558686015,,
2563,36,0,home,11.02,0.13744740920038187,0.04338815758226707,0.1459622412986532
2563,36,0,draw,6.0,0.1859092116870213,,
2563,36,1,away,1.33,0.6766433791125969,,
2564,36,0,home,3.2,0.2842809140680923,,
2564,36,0,draw,3.75,0.3208348065805537,0.05962028916486605,0.1459622412986532
2564,36,1,away,2.25,0.3948842793513541,,
2565,36,1,home,2.02,0.4229627992241463,,
2565,36,0,draw,3.61,0.2967535549971937,,
2565,36,0,away,3.9,0.28028364577865994,0.02523470722120812,0.1459622412986532
2566,36,0,home,3.1,0.3103973780878685,,
2566,36,1,draw,3.6,0.3001412312738063,0.0242679777446419,0.1459622412986532
2566,36,0,away,2.4,0.38946139063832497,,
2567,36,1,home,3.14,0.2914563689135193,,
2567,36,0,draw,3.6,0.33211530128179106,0.06063413844014121,0.1459622412986532
2567,36,0,away,2.38,0.3764283298046897,,
2568,36,1,home,1.56,0.5812096801844898,,
2568,36,0,draw,4.4,0.25959880979876365,0.033243986877538746,0.1459622412986532
2568,36,0,away,6.5,0.15919151001674658,,
2569,36,0,home,15.0,0.18088893487670546,0.11555849472248232,0.1459622412986532
2569,36,0,draw,7.0,0.2105893971564759,,
2569,36,1,away,1.24,0.6085216679668185,,
2570,36,0,home,1.4,0.6159829164684472,,
2570,36,0,draw,4.9,0.2414751244584554,,
2570,36,1,away,9.0,0.1425419590730976,0.028828435015722742,0.1459622412986532
2571,37,0,home,1.33,0.6618289222172085,,
2571,37,1,draw,6.0,0.22007370983928345,0.0517599659181329,0.15507686180844563
2571,37,0,away,9.5,0.11809736794350825,,
2572,37,0,home,2.7,0.3324239632606623,,
2572,37,0,draw,3.9,0.3042788008240315,0.050570492312329456,0.15507686180844563
2572,37,1,away,2.61,0.3632972359153062,,
2573,37,1,home,7.5,0.1497242124548013,0.014620339819864546,0.15507686180844563
2573,37,0,draw,4.53,0.18019074460837148,,
2573,37,0,away,1.5,0.6700850429368272,,
2574,37,1,home,1.74,0.5323657142823364,,
2574,37,0,draw,3.75,0.23817367553666716,,
2574,37,0,away,5.5,0.2294606101809965,0.04646399968780124,0.15507686180844563
2575,37,1,home,1.9,0.4372045722646241,,
2575,37,0,draw,3.7,0.30748967051299664,,
2575,37,0,away,4.5,0.2553057572223794,0.033080272526200376,0.15507686180844563
2576,37,1,home,1.75,0.4926902371810573,,
2576,37,0,draw,3.87,0.267498710499431,,
2576,37,0,away,4.82,0.23981105231951155,0.03178643293707707,0.15507686180844563
2577,37,0,home,1.54,0.621549628693966,,
2577,37,0,draw,4.77,0.2343736126153529,0.02415724990724423,0.15507686180844563
2577,37,1,away,6.0,0.14407675869068104,,
2578,37,0,home,6.5,0.27117111315265285,0.12198277419330097,0.15507686180844563
2578,37,0,draw,4.5,0.2879630213587161,,
2578,37,1,away,1.55,0.4408658654886311,,
2579,37,0,home,11.5,0.20471124385857573,0.11878153724910244,0.15507686180844563
2579,37,0,draw,7.0,0.2529081194124918,,
2579,37,1,away,1.26,0.5423806367289323,,
2580,37,0,home,5.5,0.2740288229822065,0.09501905420028567,0.15507686180844563
2580,37,0,draw,4.33,0.30022013585410273,,
2580,37,1,away,1.63,0.42575104116369067,,
2581,38,1,home,1.63,0.4771835549538464,,
2581,38,0,draw,4.46,0.2818349413142821,,
2581,38,0,away,5.5,0.2409815037318716,0.058104883042847354,0.14750619265362325
2582,38,1,home,7.0,0.2369430458096844,0.09448473379447214,0.14750619265362325
2582,38,0,draw,4.63,0.2632377491455599,,
2582,38,0,away,1.51,0.4998192050447557,,
2583,38,0,home,2.15,0.3311449303367401,,
2583,38,0,draw,3.94,0.3141890496745155,0.0636896922585158,0.14750619265362325
2583,38,1,away,3.41,0.3546660199887444,,
2584,38,1,home,1.45,0.4689216311924278,,
2584,38,0,draw,5.25,0.2899806373408035,,
2584,38,0,away,7.0,0.24109773146676874,0.09921079810729085,0.14750619265362325
2585,38,0,home,2.06,0.3807799213936004,,
2585,38,0,draw,4.19,0.2763716220978885,,
2585,38,1,away,3.5,0.3428484565085111,0.06224442613581983,0.14750619265362325
2586,38,1,home,1.17,0.6664845941356089,,
2586,38,0,draw,8.73,0.20639985183922427,,
2586,38,0,away,18.32,0.12711555402516686,0.06934605396037202,0.14750619265362325
2587,38,1,home,1.47,0.7408736653938857,0.14084218138004634,0.14750619265362325
2587,38,0,draw,5.09,0.15613274824533355,,
2587,38,0,away,7.24,0.10299358636078068,,
2588,38,1,home,2.88,0.34466165529901804,,
2588,38,0,draw,3.74,0.2927588781797042,0.02601930660027735,0.14750619265362325
2588,38,0,away,2.45,0.36257946652127776,,
2589,38,1,home,1.74,0.4139648902433787,,
2589,38,0,draw,4.1,0.3081820197231792,,
2589,38,0,away,5.03,0.277853090033442,0.0809910594422956,0.14750619265362325
2590,38,0,home,2.59,0.3154608279059469,,
2590,38,0,draw,3.78,0.2843367104900418,,
2590,38,1,away,2.75,0.4002024616040112,0.04317626598373782,0.14750619265362325
