result,season,matchweek,date,hometeam,awayteam,position_table_home,total_pts_home,npxGD_ma_home,npxGD_var_home,big_six_home,promoted_team_home,position_table_away,total_pts_away,npxGD_ma_away,npxGD_var_away,big_six_away,promoted_team_away,ova_home,att_home,mid_home,def_home,transfer_budget_home,ip_home,saa_home,ova_away,att_away,mid_away,def_away,transfer_budget_away,ip_away,saa_away,proba_h,proba_d,proba_a
A,15,8,2015-10-03,norwich,leicester,12,9,-0.2819194789968727,2.7875829430694785,0,1,8,12,-0.3200702977670298,1.6980281599084,0,0,74,76,74,71,22,12,27.73,74,74,74,73,27,12,26.73,0.4210649759958954,0.28519807967163846,0.29373694433246594
D,15,8,2015-10-03,sunderland,west_ham,20,2,-0.7567004157676815,0.7230046518094574,0,0,3,13,-0.3372499791373835,1.6780732607172109,0,0,76,78,74,74,28,14,28.09,76,76,77,75,30,14,25.45,0.3235978048553623,0.27619756301739373,0.4002046321272439
H,15,8,2015-10-04,arsenal,man_united,4,13,1.3876665038417086,2.8994711915847025,1,0,1,16,0.4533055432942586,0.7810746101823127,1,0,81,81,80,79,70,18,27.09,81,77,82,75,80,20,25.64,0.48756785939233976,0.25722083920698235,0.2552113014006778
D,15,8,2015-10-04,everton,liverpool,5,12,0.14706017950070668,0.7483999081458624,0,0,9,11,0.47238780978739336,0.6993454840032132,1,0,78,80,77,74,25,16,26.27,79,79,79,79,55,18,25.09,0.3101362024260126,0.28489255804249997,0.40497123953148756
D,15,8,2015-10-04,swansea,tottenham,11,9,-0.19964442295157928,1.3114856976994496,0,0,6,12,0.3988031605809315,0.5335084758273714,1,0,77,78,76,76,25,14,26.45,78,78,76,78,45,17,23.64,0.3656120045145701,0.2831908011846959,0.351197194300734
H,15,9,2015-10-17,chelsea,aston_villa,16,8,-0.020565827419854042,1.3114770239111544,1,0,18,4,-0.1840618773296103,0.5320193595979156,0,0,83,83,82,81,85,20,25.36,75,74,75,75,29,15,26.55,0.7360937985465285,0.16792534340769863,0.09598085804577286
A,15,9,2015-10-17,crystal_palace,west_ham,4,15,0.07460420210739238,1.3860799658163736,0,0,6,14,-0.1686531941331089,1.6229523543157487,0,0,75,71,76,75,23.5,13,27,76,76,77,75,30,14,25.45,0.4999284962102991,0.25990977521808656,0.24016172857161427
A,15,9,2015-10-17,everton,man_united,7,13,0.11054755581560363,0.6474177666441853,0,0,3,16,0.22588633486655832,1.004032070722992,1,0,78,80,78,75,25,16,25.64,81,77,82,76,80,20,25.64,0.29784779949528534,0.28158599435042775,0.420566206154287
H,15,9,2015-10-17,man_city,bournemouth,1,18,1.3461710881625362,1.4037791612012636,1,0,15,8,-0.35706163875581687,0.7321530308783956,0,1,83,84,81,82,100,19,27.18,73,75,72,73,16,8,28.82,0.7290388649471602,0.18158217082327038,0.08937896422956951
D,15,9,2015-10-17,southampton,leicester,9,12,0.49081745940946936,0.9720161167909738,0,0,5,15,-0.12551179367797527,1.7057703747890933,0,0,77,77,76,78,32,14,26.27,74,74,74,74,27,12,27.18,0.5668052979129597,0.24887643791609657,0.18431826417094369
D,15,9,2015-10-17,tottenham,liverpool,8,13,0.3999232477627104,0.45528722366444263,1,0,10,12,0.4203833417827122,0.6151308413997252,1,0,79,78,76,78,45,17,24.27,80,80,79,79,55,18,25.45,0.42986741102581993,0.27843684577808786,0.29169574319609204
A,15,9,2015-10-17,watford,arsenal,12,10,-0.020046223383253133,0.5359174268094901,0,1,2,16,1.3510303295242112,2.487390954516307,1,0,75,74,73,74,19,10,26.91,82,79,80,79,70,18,26.55,0.1449580226508649,0.21552128918355465,0.6395206881655804
H,15,9,2015-10-17,west_brom,sunderland,17,8,-0.7441034768719527,0.5403632114927809,0,0,19,3,-0.7702194391949323,0.6199006512293048,0,0,76,77,74,71,22,13,28,76,78,76,74,28,14,27.73,0.45627449272838116,0.2928328833928416,0.25089262387877737
H,15,9,2015-10-18,newcastle,norwich,20,3,-0.9526503550412029,1.1905115403760214,0,0,13,9,-0.4213751911071032,2.3457804084692935,0,1,76,77,74,74,35,16,24.36,74,76,74,72,22,12,28.45,0.39525747787445376,0.2769035438216513,0.3278389783038948
A,15,9,2015-10-19,swansea,stoke,11,10,-0.22939229578849313,1.1246361889644814,0,0,14,9,-0.30497811722027984,3.0132443752790943,0,0,77,77,75,76,25,14,26.45,76,75,76,76,30,14,27,0.5206739829287219,0.26745002401803203,0.21187599305324617
H,15,10,2015-10-24,arsenal,everton,2,19,1.5095729458215756,2.2798999668360183,1,0,9,13,-0.027099567127967118,0.6709551253976412,0,0,82,79,80,79,70,18,26.55,78,80,77,77,25,16,27,0.7041169099775056,0.1846646235601383,0.111218466462356
A,15,10,2015-10-24,aston_villa,swansea,19,4,-0.22095632835271908,0.460750367829746,0,0,14,10,-0.2555262269383421,0.9574049604314965,0,0,75,74,74,76,29,15,26,77,77,75,76,25,14,26.45,0.32566495086926545,0.30161584680507353,0.3727192023256612
H,15,10,2015-10-24,leicester,crystal_palace,5,16,0.08667539605655056,1.7382488622254844,0,0,6,15,-0.2963225880219094,2.0483145938576057,0,0,74,74,74,73,27,12,26.73,75,71,76,75,23.5,13,27,0.451673552185637,0.2745466689755833,0.2737797788387799
A,15,10,2015-10-24,norwich,west_brom,16,9,-0.509170223871058,1.9347805202162522,0,1,13,11,-0.42571782448655604,1.101656218077095,0,0,74,76,74,72,22,12,28.55,76,77,74,71,22,13,28.18,0.4948714244438024,0.26199075411730716,0.24313782143889046
A,15,10,2015-10-24,stoke,watford,11,12,-0.1977670011748671,2.6232844620781286,0,0,15,10,-0.4534282960381025,1.4129784460700148,0,1,76,75,76,76,30,14,27,75,74,73,73,19,10,26.91,0.4669482460334112,0.2809717239742589,0.25208002999233
H,15,10,2015-10-24,west_ham,chelsea,4,17,0.2163476112889856,2.316303534515535,0,0,12,11,0.045876182760568186,1.1454064310414291,1,0,76,76,77,75,30,14,25.45,83,83,83,80,85,20,25,0.23283634882185933,0.25394845298964447,0.5132151981884963
A,15,10,2015-10-25,bournemouth,tottenham,17,8,-1.1081827955328827,3.5297331858952474,0,1,7,14,0.32194531791815356,0.42588589428954204,1,0,73,75,72,73,16,8,28.82,79,78,76,78,45,17,24.27,0.2784313725490196,0.276078431372549,0.4454901960784314
D,15,10,2015-10-25,liverpool,southampton,10,13,0.3777702688340774,0.5353879804402922,1,0,8,13,0.22388819947869784,1.2771545749199702,0,0,80,82,78,79,55,18,24.73,77,77,76,78,32,14,26.27,0.4690168262545876,0.27768984897226295,0.25329332477314936
D,15,10,2015-10-25,man_united,man_city,3,19,0.31423552855396913,0.9034695279739481,1,0,1,21,1.8168547324348638,2.5942426966288217,1,0,81,76,82,76,80,20,25.64,83,84,83,81,100,19,27.91,0.37262070985881196,0.29517845389417935,0.3322008362470086
H,15,10,2015-10-25,sunderland,newcastle,20,3,-0.8656108023190876,0.5854716459780859,0,0,18,6,-0.6753365727679423,1.4899112710699447,0,0,76,77,76,74,28,14,28.18,76,77,76,76,35,16,24.55,0.37287184639005255,0.2901340106526148,0.33699414295733265
A,15,11,2015-10-31,chelsea,liverpool,15,11,0.0900377420897914,0.9965309101603552,1,0,9,14,0.2001152829085321,0.6679743153963413,1,0,83,83,82,81,85,20,25.64,80,80,77,79,55,18,25.09,0.4623135105128028,0.28245090555825414,0.2552355839289432
D,15,11,2015-10-31,crystal_palace,man_united,7,15,-0.4082446513884058,1.8403168084829973,0,0,4,20,0.2811556543159875,0.78063970245975145,1,0,75,71,76,75,23.5,13,27.27,81,83,80,79,80,20,25.45,0.21969436703948286,0.2752350778078914,0.5050705551526256
H,15,11,2015-10-31,man_city,norwich,1,22,1.5477326834177474,2.69883948155066,1,0,16,9,-0.4947898304566692,1.5983836347947256,0,1,83,84,83,81,100,19,27.91,74,77,74,72,22,12,27.45,0.7726087115559752,0.1488942433499376,0.07849704509408709
D,15,11,2015-10-31,newcastle,stoke,19,6,-0.6081737388819727,1.30552724421765,0,0,14,12,-0.19694105480155658,2.2496079789907033,0,0,76,75,77,75,35,16,24.91,76,76,76,76,30,14,26.45,0.4133119879042569,0.28895262871182564,0.2977353833839176
A,15,11,2015-10-31,swansea,arsenal,12,13,-0.12927376592145257,0.928322517094568,0,0,2,22,1.6034417467110187,2.0172642221544366,1,0,77,77,76,77,25,14,27,82,79,80,80,70,18,26.73,0.20738243205371565,0.24461818045238784,0.5479993874938967
H,15,11,2015-10-31,watford,west_ham,13,13,-0.34665235697721136,1.230932119164645,0,1,3,20,0.13515875901713356,2.0303452472728285,0,0,75,75,72,74,19,10,27.09,76,76,77,75,30,14,26.27,0.3920544238141772,0.2865894910922348,0.3213560850935879
A,15,11,2015-10-31,west_brom,leicester,10,14,-0.3071181389488461,1.0392199849844816,0,0,5,19,0.22743975655053658,1.6248875385926935,0,0,76,77,75,72,22,13,28.18,74,75,74,74,27,12,27.18,0.3300481424289218,0.29001271686801705,0.3799391407030611
H,15,11,2015-11-01,everton,sunderland,11,13,-0.3288192274511677,1.185694355914922,0,0,18,6,-0.7147327595881543,0.6520323250361827,0,0,78,78,78,77,25,16,26.45,76,78,74,74,28,14,27.64,0.6612764041571305,0.20823171875586238,0.13049187708700707
H,15,11,2015-11-01,southampton,bournemouth,8,14,0.31708889838621546,1.1506722683145187,0,0,17,8,-1.28803318527802,3.0878568860984803,0,1,77,77,76,78,32,14,26.55,73,75,69,73,16,8,27.73,0.6414984859199624,0.22256069919672164,0.13594081488331614
H,15,11,2015-11-02,tottenham,aston_villa,6,17,0.585394318890619,0.8229257715299483,1,0,20,4,-0.2811311988658787,0.418916065719649,0,0,79,79,76,78,45,17,24.09,75,74,74,76,29,15,26,0.7016245444649534,0.19298121065833687,0.10539424487670972
A,15,12,2015-11-07,bournemouth,newcastle,17,8,-1.1566900981917283,2.6857818355874747,0,1,18,7,-0.5428432905934143,1.1577137034094378,0,0,73,75,72,72,16,8,28.73,76,75,75,75,35,16,25,0.4412671552107384,0.27061134932813236,0.28812149546112914
H,15,12,2015-11-07,leicester,watford,3,22,0.395145243599165,1.6018916707105098,0,0,11,16,-0.13694396117887123,1.2995718986271392,0,1,74,75,74,74,27,12,26.73,75,76,72,74,19,10,27.18,0.5089275836891829,0.26475208531539707,0.22632033099542004
H,15,12,2015-11-07,man_united,west_brom,4,21,0.1706050294633598,0.7600955864842751,1,0,12,14,-0.464457194438136,1.0714777327768552,0,0,81,78,82,79,80,20,25.73,76,77,75,72,22,13,28.18,0.720129171151776,0.19203444564047362,0.08783638320775025
H,15,12,2015-11-07,norwich,swansea,16,9,-0.43976857702152417,1.3576640277218133,0,1,13,13,-0.36768318206714956,1.2019704286118373,0,0,74,77,74,72,22,12,27.27,77,77,75,76,25,14,26.45,0.3860969411764706,0.28591435294117645,0.3279887058823529
H,15,12,2015-11-07,stoke,chelsea,14,13,-0.1545473285581187,1.9550382126339705,0,0,15,11,0.06419693658073433,0.8659782559239172,1,0,76,76,76,76,30,14,26.27,83,82,84,80,85,20,26.91,0.216360513739546,0.26779047192353644,0.5158490143369177
A,15,12,2015-11-07,sunderland,southampton,19,6,-0.7708962974381853,0.5843636309401726,0,0,7,17,0.33476446718081426,0.9942405610520185,0,0,76,76,75,73,28,14,27.45,77,76,77,78,32,14,26.36,0.2083030285398423,0.24475605853431473,0.546940912925843
D,15,12,2015-11-07,west_ham,everton,6,20,-0.018445154902669646,1.9184683757126166,0,0,9,16,-0.13107398818568752,1.293339154314075,0,0,76,76,77,75,30,14,25.45,78,80,78,74,25,16,24.64,0.3997043392130359,0.27277872731808855,0.3275169334688755
D,15,12,2015-11-08,arsenal,tottenham,2,25,1.644567006334048,1.7557483122132307,1,0,5,20,0.6176755794822562,0.7141833199750262,1,0,82,81,80,79,70,18,26.55,79,79,76,78,45,17,24.09,0.5446915652538815,0.24758707511540068,0.20772135963071756
D,15,12,2015-11-08,aston_villa,man_city,20,4,-0.356145084534754,0.3973086211040037,0,0,1,25,1.3591206440651333,2.581181729479782,1,0,75,74,74,76,29,15,26,83,84,83,81,100,19,27.82,0.11475527888685297,0.19428864049160255,0.6909560806215443
A,15,12,2015-11-08,liverpool,crystal_palace,8,17,0.18724989272044232,0.578441058714973,1,0,10,16,-0.2804513188247432,1.7035808278257956,0,0,80,81,77,79,55,18,25.45,75,71,76,74,23.5,13,27.18,0.5986993365302503,0.25047625303816595,0.15082441043158382
H,15,13,2015-11-21,chelsea,norwich,16,11,0.08178184202084265,0.7549536439924635,1,0,15,12,-0.2601655376073082,1.3604023439331276,0,1,83,84,83,82,85,20,27.82,74,77,73,72,22,12,26.73,0.6943566676213864,0.19464073585410632,0.11100259652450735
H,15,13,2015-11-21,everton,aston_villa,9,17,-0.050060303894640223,1.1718122173219607,0,0,20,5,-0.48583401645386454,0.4660389075769855,0,0,78,80,77,77,25,16,25.36,75,74,75,76,29,15,25.45,0.5705011587873591,0.24470373893123631,0.18479510228140447
A,15,13,2015-11-21,man_city,liverpool,1,26,1.3579398644764349,2.238634188731547,1,0,10,17,0.33286015374922123,0.6556888193994551,1,0,83,78,82,81,100,19,26.91,80,81,77,79,55,18,25.09,0.5181509532515017,0.263254113345521,0.21859493340297725
A,15,13,2015-11-21,newcastle,leicester,17,10,-0.537310979670274,1.0060080061220185,0,0,3,25,0.4161807879267952,1.395249130595888,0,0,76,75,75,75,35,16,25,74,76,74,74,27,12,26.73,0.333385629118293,0.27455287103859427,0.39206149984311256
A,15,13,2015-11-21,southampton,stoke,7,20,0.38631714350206037,0.8833055478071005,0,0,12,16,-0.16053969837140125,1.6982155926461442,0,0,77,77,77,76,32,14,26.27,77,75,76,76,30,14,26.82,0.5830750857885747,0.2531178666989161,0.16380704751250927
D,15,13,2015-11-21,swansea,bournemouth,14,13,-0.4224315951151899,1.0661563105669236,0,0,18,8,-0.9156898267472995,2.6550510289992575,0,1,77,78,75,76,25,14,26.45,73,73,70,73,16,8,27.27,0.43760094097673097,0.2908682812426936,0.2715307777805755
A,15,13,2015-11-21,watford,man_united,11,16,-0.19847205329094617,1.1259101860665504,0,1,4,24,0.13865723598511645,0.6677144630601686,1,0,75,76,73,74,19,10,27.18,81,78,80,79,80,20,25.09,0.24368640052733492,0.2898282041774812,0.4664853952951839
H,15,13,2015-11-21,west_brom,arsenal,13,14,-0.39462057128340167,0.9664459345766007,0,0,2,26,1.5753377063625105,1.558575354450177,1,0,76,76,76,71,22,13,28.09,82,81,80,80,70,18,27.09,0.16009426110700692,0.22854577929061032,0.6113599596023827
H,15,13,2015-11-22,tottenham,west_ham,5,21,0.3933482846792069,0.9858538910384399,1,0,6,21,-0.08043938611160895,1.6941821703145241,0,0,79,79,76,78,45,17,24,76,76,77,75,30,14,25.55,0.6207007335748835,0.22701554607599905,0.15228372034911739
A,15,13,2015-11-23,crystal_palace,sunderland,8,19,-0.41466967565282764,1.606966859369735,0,0,19,6,-0.7663529490887645,0.5080522621729753,0,0,75,72,76,75,23.5,13,27.18,76,77,71,73,28,14,26.27,0.6338064077504886,0.21734511770204812,0.14884847454746322
A,15,14,2015-11-28,aston_villa,watford,20,5,-0.7604839197555907,0.9222003318706445,0,0,13,16,-0.2581588893386643,0.973013525752835,0,1,75,74,75,76,29,15,26.27,75,76,73,74,19,10,27.18,0.35513032305433184,0.29974302496328925,0.34512665198237885
D,15,14,2015-11-28,bournemouth,everton,19,9,-0.707971216170656,2.511066154823137,0,1,7,20,0.29743229815091693,1.8431383270822674,0,0,73,73,70,73,16,8,27.27,78,80,77,77,25,16,25.36,0.36961400359066426,0.2676166965888689,0.36276929982046674
H,15,14,2015-11-28,crystal_palace,newcastle,10,19,-0.44239699846127956,1.3847698215522588,0,0,17,10,-0.8586108320542335,1.5790690349238905,0,0,75,72,76,75,23.5,13,27.18,76,75,75,75,35,16,25,0.5721388334813367,0.23862375737880145,0.18923740913986184
D,15,14,2015-11-28,leicester,man_united,1,28,0.7539240430949797,1.9894777808644784,0,0,2,27,0.2004523457812012,0.6024917053811266,1,0,74,76,74,74,27,12,26.73,81,83,79,79,80,20,25.64,0.30054761449117484,0.2807407516450515,0.41871163386377347
H,15,14,2015-11-28,man_city,southampton,3,26,0.9657900673163432,2.9921171202731247,1,0,8,20,0.2679384924618291,0.85897204589496845,0,0,83,78,83,81,100,19,27.09,77,77,77,78,32,14,26,0.6237190371387434,0.22255429279723343,0.1537266700640231
H,15,14,2015-11-28,sunderland,stoke,18,9,-0.5726015630715562,0.6848212544823465,0,0,11,19,-0.07261260683953322,1.5184742800370366,0,0,76,77,71,73,28,14,26.27,77,75,76,76,30,14,26.82,0.3212140349008404,0.3005223332661237,0.37826363183303596
H,15,14,2015-11-29,liverpool,swansea,9,20,0.4949866235375906,0.7479993130659963,1,0,14,14,-0.42767282073240415,0.9203699666695014,0,0,80,81,77,79,55,18,25.45,77,78,75,76,25,14,26.45,0.6616214733183958,0.21520874296950018,0.12316978371210388
D,15,14,2015-11-29,norwich,arsenal,16,12,-0.5172850299436085,1.558873182098822,0,1,4,26,1.496887298280184,1.388772134861489,1,0,74,77,73,72,22,12,26.73,82,81,80,80,70,18,27.09,0.15058903875704288,0.22195663308861197,0.6274543281543453
D,15,14,2015-11-29,tottenham,chelsea,5,24,0.6684028442594296,1.3671948163838255,1,0,15,14,0.3369277855452182,1.100358782774564,1,0,79,79,76,78,45,17,24,83,84,83,82,85,20,27.73,0.3683606632118052,0.28903816051427783,0.3426011762739168
D,15,14,2015-11-29,west_ham,west_brom,6,21,-0.4009725331922412,2.15458956558314,0,0,12,17,-0.4763590915579921,0.879974125178617,0,0,76,76,77,75,30,14,25.55,76,77,75,72,22,13,27.36,0.4600451514237264,0.2925063201589663,0.24744852841730738
H,15,15,2015-12-05,arsenal,sunderland,4,27,1.3849211233794114,1.2935283977429668,1,0,17,12,-0.4894617178922477,0.6450931575361928,0,0,82,81,79,80,70,18,27.73,76,77,74,73,28,14,27.45,0.7616526849401105,0.15046431295141538,0.08788300210847429
A,15,15,2015-12-05,chelsea,bournemouth,14,15,0.285822981254391,0.9724051589807298,1,0,18,10,-0.4692938610572782,2.516964980072739,0,1,83,82,82,82,85,20,27.64,73,73,71,73,16,8,27.27,0.6864716186973374,0.2049382911768669,0.10859009012579565
D,15,15,2015-12-05,man_united,west_ham,3,28,0.19776352191954738,0.5229577902926198,1,0,8,22,-0.2754968093649144,1.9785410504893062,0,0,81,76,81,78,80,20,25,76,76,74,75,30,14,25.18,0.6709383434400085,0.20930982509025906,0.11975183146973256
D,15,15,2015-12-05,southampton,aston_villa,10,20,0.11833815045200549,0.9067893015268513,0,0,20,5,-0.6563079549700993,0.8786000322428729,0,0,77,76,77,78,32,14,26.27,75,75,74,75,29,15,25.91,0.6525826145944374,0.21513712569047394,0.13228025971508867
H,15,15,2015-12-05,stoke,man_city,12,19,-0.07211748869010898,1.3177475561196268,0,0,1,29,0.9544066276156545,2.5983751025565254,1,0,77,75,76,76,30,14,26.82,83,87,82,81,100,19,28.55,0.18809056090253617,0.2487187366249273,0.5631907024725366
A,15,15,2015-12-05,swansea,leicester,15,14,-0.3797113864547185,0.8138723416440966,0,0,2,29,0.6320299667340616,1.8340441875837,0,0,77,76,76,75,25,14,27.36,74,76,74,74,27,12,26.73,0.38474870017331025,0.29462738301559793,0.32062391681109187
H,15,15,2015-12-05,watford,norwich,11,19,-0.22661434401612157,0.8362898386884413,0,1,16,13,-0.5360349862439344,1.3294578101586978,0,1,75,75,74,73,19,10,28,74,77,73,73,22,12,26.73,0.4171442259853692,0.2857985221765649,0.29705725183806597
D,15,15,2015-12-05,west_brom,tottenham,13,18,-0.4858036600669655,0.7631144381206233,0,0,5,25,0.5872240467341382,1.232814378236274,1,0,76,76,75,73,22,13,28.55,79,79,77,78,45,17,24.45,0.20427102033178762,0.25401577657838875,0.5417132030898235
H,15,15,2015-12-06,newcastle,liverpool,19,10,-0.8623247152391522,1.3707641023140598,0,0,6,23,0.43833013879395005,0.6713933746598433,1,0,76,75,76,75,35,16,25,80,80,77,79,55,18,25.09,0.15311273135165454,0.21873247335950646,0.6281547952888391
D,15,15,2015-12-07,everton,crystal_palace,9,21,0.13306451185165946,1.7944372866356977,0,0,7,22,-0.26961743735995686,1.4185300961561313,0,0,78,80,77,77,25,16,25.36,75,73,75,76,23.5,13,26.73,0.45815793787251563,0.2858478096347473,0.25599425249273716
H,15,16,2015-12-12,bournemouth,man_united,17,13,-0.46126181109092934,2.1646115478191867,0,1,4,29,0.2559070570060496,0.481373386520656,1,0,73,73,70,73,16,8,26.64,81,80,82,75,80,20,25.27,0.29698274412190123,0.29970735645329477,0.40330989942480405
H,15,16,2015-12-12,crystal_palace,southampton,6,23,-0.3005973244385442,1.2387487466184195,0,0,12,21,0.3306039394242763,1.1280095791496572,0,0,75,73,75,76,23.5,13,26.73,77,77,75,78,32,14,25.73,0.4002033272409914,0.28753611487989117,0.3122605578791175
H,15,16,2015-12-12,man_city,swansea,3,29,0.6412769494220026,3.0002313290795697,1,0,15,14,-0.5118222973721658,0.8407371756091356,0,0,83,84,83,81,100,19,28.36,77,76,76,75,25,14,27.09,0.7241298448963184,0.1745670161803625,0.10130313892331916
D,15,16,2015-12-12,norwich,everton,16,13,-0.5993104699207914,1.1709126249823985,0,1,9,22,0.18202433963391662,1.574937989520069,0,0,74,74,73,73,22,12,27.27,78,80,77,77,25,16,25.36,0.3101051505970415,0.28158973445018715,0.4083051149527714
A,15,16,2015-12-12,sunderland,watford,19,12,-0.5249626870676584,0.5726164549113277,0,0,10,22,-0.05893815064895362,0.9129685050961324,0,1,76,73,72,73,28,14,26.27,75,76,73,74,19,10,26.55,0.3487895297472921,0.2961022896041966,0.3551081806485112
D,15,16,2015-12-12,west_ham,stoke,7,23,-0.3237414564203534,1.7433613681443971,0,0,11,22,0.13024446881531146,1.454904810162564,0,0,76,76,77,75,30,14,25.64,77,75,76,76,30,14,26.82,0.3787059283466749,0.30179949366704245,0.31949457798628267
A,15,16,2015-12-13,aston_villa,arsenal,20,6,-0.8007613185825017,0.92248474286282,0,0,2,30,1.3081088776298284,1.1734327381364984,1,0,75,75,74,75,29,15,26.55,82,81,79,79,70,18,26.27,0.15043691815637672,0.22274258952538695,0.6268204923182363
D,15,16,2015-12-13,liverpool,west_brom,8,23,0.4274475442658831,0.5859345401317082,1,0,13,19,-0.3794611862663965,0.7503065545354735,0,0,80,78,79,79,55,18,24.64,76,77,75,72,22,13,29,0.6815346478508126,0.20881061551173832,0.10965473663744918
A,15,16,2015-12-13,tottenham,newcastle,5,26,0.46890960230742745,1.1818364814462696,1,0,18,13,-0.7972645947556259,1.225002189250109,0,0,79,79,76,78,45,17,24,76,75,76,75,35,16,25.55,0.7146197005249902,0.1767200342453496,0.10866026522966002
H,15,16,2015-12-14,leicester,chelsea,1,32,0.7325110976137895,1.6754544572012928,0,0,14,15,0.3014914121907442,0.8504040722861362,1,0,74,75,74,74,27,12,27.27,83,82,83,81,85,20,25.55,0.27833753148614604,0.27833753148614604,0.44332493702770776
H,15,17,2015-12-19,chelsea,sunderland,16,15,0.4609416003546044,0.930447591860698,1,0,19,12,-0.604239307066583,0.5508129759620175,0,0,83,82,83,81,85,20,25.55,76,78,73,73,28,14,26,0.7448293013166802,0.16413600630016995,0.0910346923831498
A,15,17,2015-12-19,everton,leicester,10,23,0.2745922360067541,1.4469486105197416,0,0,1,35,0.4414262599437118,2.088337482361763,0,0,79,81,77,77,25,16,25.45,74,75,74,74,27,12,27.27,0.47802840491067955,0.25924820901240553,0.262723386076915
A,15,17,2015-12-19,man_united,norwich,4,29,0.336860120617446,0.472245080414763,1,0,18,14,-0.6442696562324973,1.0281780271749414,0,1,81,80,78,74,80,20,24.18,74,74,74,73,22,12,25.91,0.6857422174822858,0.20218791154632346,0.1120698709713907
D,15,17,2015-12-19,newcastle,aston_villa,15,16,-0.6344734969429714,1.2738924487860224,0,0,20,6,-0.691114694774945,0.8984750669576994,0,0,76,77,76,75,35,16,26,75,73,75,75,29,15,26.18,0.4876777172743674,0.27612174978069814,0.23620053294493454
A,15,17,2015-12-19,southampton,tottenham,12,21,0.2386681055230218,1.0535230798776234,0,0,5,26,0.3473183552756591,1.1479546188155758,1,0,77,77,76,78,32,14,26,79,80,76,78,45,17,24,0.36085414123900666,0.29475173098201146,0.3443941277789819
A,15,17,2015-12-19,stoke,crystal_palace,11,23,0.20498190565557192,1.3174005677518963,0,0,6,26,-0.21302600527465126,1.1458648469840251,0,0,77,75,75,76,30,14,26.64,75,73,75,76,23.5,13,26.73,0.39811933432553104,0.29677986740630496,0.305100798268164
A,15,17,2015-12-19,west_brom,bournemouth,13,20,-0.49215266758266313,0.7531011528160856,0,0,14,16,-0.5210116364019897,1.8993985731813154,0,1,76,77,74,71,22,13,28.45,73,74,70,72,16,8,26.55,0.3426866081229418,0.29431942919868276,0.3629939626783753
D,15,17,2015-12-20,swansea,west_ham,17,14,-0.4957926352284178,0.7385800718895338,0,0,8,24,-0.3746733476424552,1.547365893618339,0,0,77,78,75,75,25,14,26.27,76,76,75,75,30,14,26.18,0.47413653316036974,0.28530890222150157,0.24055456461812874
H,15,17,2015-12-20,watford,liverpool,7,25,0.10320498797054142,0.9795275143263295,0,1,9,24,0.5336664485673405,0.5993297761019831,1,0,75,76,73,74,19,10,27.18,80,78,79,79,55,18,25.09,0.26626673464114364,0.2737043529272091,0.4600289124316473
H,15,17,2015-12-21,arsenal,man_city,2,33,1.1363080271075068,1.252802923969765,1,0,3,32,0.6094115249501447,2.636306108455381,1,0,82,83,80,80,70,18,27.18,83,84,84,81,100,19,27.36,0.3935908339858898,0.2808140907234572,0.32559507529065307
D,15,18,2015-12-26,aston_villa,west_ham,20,7,-0.7132677736866978,0.7940209244089309,0,0,8,25,-0.3983731147085907,1.3629735693072578,0,0,75,73,75,75,29,15,26.18,76,77,75,74,30,14,26.91,0.3873883417640583,0.3034342119699899,0.30917744626595184
D,15,18,2015-12-26,bournemouth,crystal_palace,14,19,-0.4004410963422835,1.762217090578194,0,1,6,29,-0.2424046938192237,1.01518728011208,0,0,73,75,70,72,16,8,27.27,75,73,76,76,23.5,13,26.73,0.45817297954223213,0.2817500506380393,0.2600769698197286
D,15,18,2015-12-26,chelsea,watford,15,18,0.527460464637076,0.8541659951517152,1,0,7,28,0.2973421186712855,1.1290162322062336,0,1,83,83,83,81,85,20,25.91,75,75,74,74,19,10,27.36,0.6533667745208783,0.21682525703126498,0.12980796844785664
H,15,18,2015-12-26,liverpool,leicester,9,24,0.27601202762962146,1.0507935638786574,1,0,1,38,0.27261806084790374,2.064943300829371,0,0,80,80,77,79,55,18,25.73,74,75,74,73,27,12,27.73,0.4925763558335231,0.258635078656652,0.24878856550982514
H,15,18,2015-12-26,man_city,sunderland,3,32,0.44367272322029894,2.516948141262439,1,0,19,12,-0.6539004079972225,0.5043153335974553,0,0,83,84,84,81,100,19,27.36,76,77,73,74,28,14,26.27,0.8103276937304619,0.1233328942658942,0.06633941200364403
A,15,18,2015-12-26,newcastle,everton,17,17,-0.4549746276476572,1.3774835271739536,0,0,10,23,0.35857213510746233,1.3292013634492927,0,0,76,75,76,75,35,16,24.64,79,78,78,79,25,16,26.45,0.27068296169640227,0.2714327759947303,0.4578842623088674
H,15,18,2015-12-26,southampton,arsenal,12,21,0.1339945196099574,1.0135034424764113,0,0,2,36,1.086543746843723,1.1162026593376346,1,0,77,77,76,78,32,14,26.27,82,83,80,80,70,18,27.18,0.26912322748152584,0.28560015977631314,0.4452766127421609
H,15,18,2015-12-26,stoke,man_united,11,23,0.2355660172714876,1.1656144773669526,0,0,5,29,0.35117908866049485,0.41683021603932924,1,0,77,75,76,76,30,14,26.64,81,80,80,68,80,20,24.09,0.2586849985901266,0.30166650604817846,0.439648495361695
