result,season,matchweek,date,hometeam,awayteam,maxo_h,maxo_d,maxo_a,market_tracktake,diff_home,diff_draw,diff_away
H,19,29,2020-03-09,leicester,aston_villa,1.4,5.25,8.54,0.021857923497267784,0.09598608584844914,-0.10478602032256235,-0.2559405444850824
D,19,29,2020-06-17,aston_villa,sheffield_united,3.48,3.4,2.28,0.020070460125974243,-0.044037726034258706,0.0019880994907044425,0.02969541600703751
H,19,29,2020-06-17,man_city,arsenal,1.37,5.65,9,0.01802926885285916,-0.05580041312630457,0.17135935576757277,0.17223425071959753
A,19,30,2020-06-19,norwich,southampton,3.2,3.5,2.63,-0.021557577403584993,0.0355069472985583,0.020942453555528262,-0.04512766264034662
D,19,30,2020-06-19,tottenham,man_united,3.14,3.41,2.43,0.02324910328928298,0.07782938919542248,0.03054807333101195,-0.0714995110909119
D,19,30,2020-06-20,watford,leicester,3.73,3.6,2.15,0.010990571592853549,0.013873708828238351,-0.044002327107812156,0.019519112951469575
H,19,30,2020-06-20,brighton,arsenal,3.4,3.42,2.5,-0.01348469212246306,0.08640363951378949,0.009324769873033434,-0.06748923348286906
A,19,30,2020-06-20,west_ham,wolves,3.7,3.4,2.19,0.02100892189530379,0.13676547978251774,0.054453469551766887,-0.09459187813799463
A,19,30,2020-06-20,bournemouth,crystal_palace,2.55,3.32,3.04,0.02230905044325926,0.11648181402542157,-0.058211836964288555,-0.06347742573525506
H,19,30,2020-06-21,newcastle,sheffield_united,3.4,3.2,2.43,0.018140280803679465,-0.024896877743039725,-0.01081048038816701,0.027438857325692068
A,19,30,2020-06-21,aston_villa,chelsea,6.5,4.72,1.57,0.0026532357850506116,0.16374534515414618,-0.02328710004586121,-0.026125858421240267
D,19,30,2020-06-21,everton,liverpool,6,4.37,1.6,0.02049961861174676,0.026378809513474044,-0.07082752461377018,0.02138710793574905
H,19,30,2020-06-22,man_city,burnley,1.15,9.32,26,0.015322893191898723,-0.018783215179385304,0.027540324018154205,0.39193589854672606
D,19,31,2020-06-23,leicester,brighton,1.65,4.07,6,0.01842751842751844,0.0011349479234066262,-0.02449160222893243,0.0328114016570753
H,19,31,2020-06-23,tottenham,west_ham,1.68,4.12,5.25,0.02843273231622745,-0.07509558929895499,0.012974098799912293,0.30898643683655136
H,19,31,2020-06-24,man_united,sheffield_united,1.44,4.5,9.32,0.023962804005722482,-0.038718893731476633,0.0988043148777189,0.08773138555869364
D,19,31,2020-06-24,newcastle,aston_villa,2.38,3.39,3.25,0.022845625656661595,0.012266036368062005,0.008720119205268162,-0.024213789088525228
A,19,31,2020-06-24,norwich,everton,4.06,3.76,1.95,0.025083378348235374,0.09554507515383426,-0.04412963771900347,-0.01745074946938363
H,19,31,2020-06-24,wolves,bournemouth,1.6,4.1,6.5,0.022748592870544204,-0.01195143394137066,-0.06894225633816464,0.18959290182248
H,19,31,2020-06-24,liverpool,crystal_palace,1.26,6.5,15,0.014163614163614113,0.03844542585793298,-0.09014711519456808,-0.1652896930955149
