date,hometeam,awayteam,fthg,ftag,ftr,referee,hs,as,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,b365h,b365d,b365a,bwh,bwd,bwa,iwh,iwd,iwa,psh,psd,psa,whh,whd,wha,vch,vcd,vca,psch,pscd,psca,season
08/11/2014,Liverpool,Chelsea,1,2,A,A Taylor,12,15,4,5,9,12,5,7,2,5,0,0,3.4,3.4,2.3,3.1,3.25,2.3,3.2,3.2,2.2,3.36,3.46,2.31,3.4,3,2.3,3.3,3.5,2.3,3.46,3.5,2.26,14
08/11/2014,Man United,Crystal Palace,1,0,H,C Foy,23,6,5,1,8,12,11,4,1,3,0,0,1.3,6,11,1.32,5.5,7.6,1.35,4.8,7.6,1.3,5.87,12,1.33,4.8,10,1.3,6,11.5,1.31,6.05,10.7,14
08/11/2014,QPR,Man City,2,2,D,M Dean,17,23,4,6,9,10,7,7,4,2,0,0,7,4.75,1.5,6,4.2,1.5,7,4,1.45,7.14,4.73,1.5,7,4,1.5,7,4.6,1.5,6.72,4.84,1.51,14
08/11/2014,Southampton,Leicester,2,0,H,M Oliver,18,5,6,0,10,12,13,4,2,2,0,0,1.44,4.75,8,1.44,4.5,6.5,1.5,4,6.1,1.44,4.83,8.54,1.44,4,8,1.4,4.75,9,1.46,4.94,7.53,14
08/11/2014,West Ham,Aston Villa,0,0,D,J Moss,21,12,5,4,9,10,13,2,0,3,0,0,1.75,3.75,5.5,1.75,3.6,4.6,1.75,3.5,4.5,1.75,3.73,5.52,1.75,3.4,5,1.75,3.75,5.4,1.7,3.97,5.5,14
09/11/2014,Sunderland,Everton,1,1,D,L Mason,10,16,3,7,11,13,5,4,1,2,0,0,4,3.5,2.05,3.6,3.3,2.05,3.6,3.3,2,4.07,3.48,2.05,3.8,3.2,2.05,4,3.5,2.05,3.92,3.51,2.09,14
09/11/2014,Swansea,Arsenal,2,1,H,P Dowd,11,12,5,4,10,16,6,10,5,5,0,0,3.75,3.5,2.1,3.3,3.3,2.15,3.3,3.3,2.1,3.59,3.5,2.19,3.5,3.1,2.2,3.6,3.4,2.2,4.1,3.65,1.99,14
09/11/2014,Tottenham,Stoke,1,2,A,M Jones,14,11,4,4,20,13,5,5,3,2,1,0,1.7,4,5.5,1.7,3.6,5,1.6,3.7,5.4,1.69,3.91,5.81,1.7,3.4,5.5,1.7,3.8,5.75,1.88,3.55,4.8,14
09/11/2014,West Brom,Newcastle,0,2,A,C Pawson,10,8,2,3,12,6,7,4,0,0,0,0,2.3,3.5,3.3,2.3,3.3,3,2.4,3.2,2.85,2.26,3.45,3.47,2.3,3.1,3.3,2.25,3.4,3.5,2.12,3.49,3.81,14
22/11/2014,Arsenal,Man United,1,2,A,M Dean,23,12,9,2,12,8,11,5,2,1,0,0,2.15,3.6,3.5,2.2,3.25,3.2,2.3,3.3,2.9,2.16,3.67,3.51,2.2,3,3.6,2.15,3.5,3.6,2,3.77,3.88,14
22/11/2014,Chelsea,West Brom,2,0,H,L Mason,21,5,8,1,7,9,15,0,1,0,0,1,1.25,6.5,15,1.25,5.75,10.5,1.2,6,12.5,1.24,6.64,15.21,1.25,5,15,1.25,6.5,15,1.22,6.95,17,14
22/11/2014,Everton,West Ham,2,1,H,M Clattenburg,14,14,4,3,10,13,1,5,2,3,0,0,1.85,3.8,4.5,1.85,3.6,4,1.75,3.5,4.5,1.85,3.82,4.59,1.91,3,4.8,1.87,3.75,4.5,1.63,4.39,5.54,14
22/11/2014,Leicester,Sunderland,0,0,D,R Madley,13,10,4,5,18,12,6,9,2,3,0,0,2.1,3.5,3.8,2.15,3.4,3.2,2.25,3.3,3,2.1,3.51,3.87,2.15,2.9,4,2.15,3.4,3.75,1.97,3.7,4.12,14
22/11/2014,Man City,Swansea,2,1,H,N Swarbrick,23,8,10,3,13,9,7,3,2,1,0,0,1.4,5.25,8.5,1.4,4.6,7.5,1.35,4.8,7.6,1.39,5.36,8.85,1.4,4.33,9,1.4,5,9,1.36,5.68,9.3,14
22/11/2014,Newcastle,QPR,1,0,H,C Foy,14,13,6,4,12,15,16,7,2,3,0,0,1.83,3.75,4.75,1.91,3.4,3.9,1.75,3.5,4.5,1.85,3.71,4.75,1.91,3.1,4.5,1.83,3.7,4.8,1.82,3.73,4.92,14
22/11/2014,Stoke,Burnley,1,2,A,M Atkinson,25,5,4,4,10,9,14,0,2,2,0,0,1.7,3.8,5.75,1.72,3.6,4.75,1.65,3.6,5.1,1.68,3.89,5.9,1.73,3.1,6,1.73,3.75,5.5,1.65,3.74,6.72,14
23/11/2014,Crystal Palace,Liverpool,3,1,H,J Moss,15,12,5,1,21,10,4,3,1,2,0,0,4.33,3.7,1.91,3.7,3.6,1.91,4.5,3.5,1.75,4.65,3.74,1.86,4.5,3,1.95,4.4,3.6,1.9,4.25,3.6,1.97,14
23/11/2014,Hull,Tottenham,1,2,A,C Pawson,10,23,2,6,15,9,3,9,3,1,1,0,3.6,3.4,2.2,3.25,3.3,2.2,3.3,3.3,2.1,3.72,3.46,2.16,3.6,2.87,2.25,3.7,3.4,2.15,3.37,3.44,2.32,14
24/11/2014,Aston Villa,Southampton,1,1,D,P Dowd,7,15,1,4,15,17,2,8,1,2,0,0,5.25,3.75,1.75,4.33,3.6,1.78,4.2,3.5,1.8,5.54,3.79,1.74,5,3.2,1.8,5.4,3.75,1.75,5.79,4.08,1.66,14
29/11/2014,Burnley,Aston Villa,1,1,D,G Scott,11,18,4,7,8,8,1,5,3,4,0,0,2.15,3.4,3.75,2.2,3.2,3.25,2.1,3.3,3.3,2.15,3.38,3.85,2.2,3.1,3.5,2.15,3.25,3.9,2.35,3.29,3.44,14
29/11/2014,Liverpool,Stoke,1,0,H,C Pawson,16,13,3,4,11,9,5,5,0,3,0,0,1.73,4,5,1.75,4,4.75,1.7,3.6,4.7,1.74,3.91,5.31,1.73,3.5,5,1.7,3.9,5.5,1.72,3.94,5.36,14
29/11/2014,Man United,Hull,3,0,H,A Taylor,12,4,6,2,12,12,7,0,2,2,0,0,1.33,5.75,10,1.36,5.25,9.25,1.25,5.5,10.3,1.33,5.65,10.75,1.33,5,9,1.33,5.5,10.5,1.38,5.35,9.3,14
29/11/2014,QPR,Leicester,3,2,H,R East,32,19,6,5,8,17,11,5,3,2,0,0,2.38,3.4,3.25,2.38,3.2,3,2.2,3.3,3.1,2.32,3.41,3.38,2.38,3.1,3.2,2.3,3.4,3.4,2.53,3.34,3.08,14
29/11/2014,Sunderland,Chelsea,0,0,D,K Friend,12,24,3,6,13,10,2,8,3,2,0,0,9,5,1.4,8,5,1.4,7.3,4.4,1.4,10.2,5.12,1.38,8,4.5,1.4,9.5,5,1.36,8.9,5.5,1.38,14
29/11/2014,Swansea,Crystal Palace,1,1,D,M Atkinson,18,11,4,5,6,12,4,6,0,2,0,0,1.8,3.75,5,1.83,3.6,4.1,1.75,3.5,4.5,1.81,3.73,5.04,1.83,3.4,4.5,1.8,3.6,5.2,1.9,3.53,4.77,14
29/11/2014,West Brom,Arsenal,0,1,A,C Foy,9,17,1,5,9,10,4,4,2,1,0,0,4.5,3.8,1.85,4.2,3.8,1.9,3.8,3.45,1.9,4.68,3.7,1.86,4.5,3.3,1.85,4.6,3.75,1.85,4.97,3.79,1.8,14
29/11/2014,West Ham,Newcastle,1,0,H,M Dean,12,7,3,1,9,16,6,2,3,2,0,1,2.15,3.5,3.6,2.2,3.3,3.3,2.25,3.3,3,2.12,3.54,3.76,2.2,3.1,3.5,2.15,3.5,3.7,2.31,3.41,3.4,14
30/11/2014,Southampton,Man City,0,3,A,M Jones,13,15,4,6,10,13,8,6,1,2,0,1,3.2,3.6,2.3,3.2,3.4,2.35,3.1,3.3,2.2,3.08,3.5,2.44,3.2,3,2.38,3.1,3.5,2.4,2.93,3.45,2.57,14
30/11/2014,Tottenham,Everton,2,1,H,M Oliver,13,10,6,5,15,5,3,4,5,1,0,0,2.25,3.6,3.25,2.35,3.4,3.2,2.3,3.3,2.9,2.24,3.58,3.39,2.38,3,3.2,2.3,3.5,3.3,2.25,3.53,3.43,14
02/12/2014,Burnley,Newcastle,1,1,D,P Dowd,12,11,2,4,12,12,2,5,2,2,0,0,2.8,3.3,2.75,2.8,3.1,2.75,2.65,3.3,2.5,2.87,3.29,2.72,2.8,3,2.75,2.8,3.2,2.8,2.92,3.33,2.65,14
02/12/2014,Crystal Palace,Aston Villa,0,1,A,M Oliver,17,5,5,3,16,15,8,2,2,2,0,0,2.1,3.4,4,2.1,3.2,3.6,2,3.3,3.6,2.08,3.42,4.05,2.15,3.1,3.8,2.15,3.25,4,2.06,3.45,4.06,14
02/12/2014,Leicester,Liverpool,1,3,A,L Mason,20,11,4,3,11,10,7,4,1,2,1,0,3.8,3.6,2.05,3.6,3.5,2.1,3.6,3.3,2,3.8,3.58,2.09,3.75,3.1,2.1,3.7,3.6,2.1,4.13,3.6,2,14
02/12/2014,Man United,Stoke,2,1,H,J Moss,10,5,3,4,8,13,2,2,2,4,0,0,1.45,4.5,8.5,1.44,4.25,7.25,1.4,4.4,7.3,1.44,4.7,8.65,1.5,3.6,8,1.45,4.5,8,1.61,4.1,6.49,14
02/12/2014,Swansea,QPR,2,0,H,K Friend,18,5,7,1,8,12,9,2,2,2,0,0,1.73,3.8,5.5,1.75,3.5,4.75,1.8,3.5,4.2,1.72,3.96,5.38,1.75,3.4,5,1.75,3.75,5.4,1.68,4.11,5.48,14
02/12/2014,West Brom,West Ham,1,2,A,M Jones,23,11,5,6,11,17,7,3,2,1,0,0,2.5,3.4,3,2.5,3.25,3,2.5,3.3,2.65,2.54,3.33,3.06,2.5,3,3,2.55,3.3,3,2.44,3.35,3.21,14
03/12/2014,Arsenal,Southampton,1,0,H,A Marriner,19,6,8,1,7,14,9,4,0,2,0,0,1.8,3.75,5,1.8,3.7,4.75,1.8,3.5,4.2,1.78,3.86,5.02,1.8,3.4,4.6,1.8,3.75,5,1.8,3.73,5.07,14
03/12/2014,Chelsea,Tottenham,3,0,H,M Dean,12,10,8,2,9,9,1,6,1,1,0,0,1.4,5,9,1.4,4.75,8.5,1.4,4.4,7.3,1.44,4.93,8.02,1.4,4.2,9,1.44,4.8,8,1.46,4.87,7.6,14
03/12/2014,Everton,Hull,1,1,D,R Madley,13,8,5,1,8,12,6,4,1,1,0,0,1.53,4.33,7,1.55,3.8,6,1.55,4,5.5,1.5,4.41,7.8,1.55,3.6,7,1.55,4,7,1.54,4.42,6.83,14
03/12/2014,Sunderland,Man City,1,4,A,C Pawson,8,15,2,4,9,8,2,0,1,1,0,0,7.5,4.5,1.5,7,4.1,1.53,6.1,4,1.5,7.23,4.67,1.5,6.5,3.8,1.53,7,4.4,1.5,7,4.87,1.49,14
06/12/2014,Hull,West Brom,0,0,D,M Oliver,12,6,2,3,10,16,3,2,1,1,0,0,2.45,3.3,3.2,2.5,3.1,2.85,2.3,3.2,3,2.4,3.29,3.33,2.45,3.1,3.1,2.45,3.25,3.25,2.45,3.25,3.28,14
06/12/2014,Liverpool,Sunderland,0,0,D,N Swarbrick,15,7,2,1,12,15,5,7,1,3,0,0,1.5,4.5,7.5,1.53,4.1,7,1.6,3.7,5.4,1.52,4.46,7.25,1.53,4,6,1.5,4.4,8,1.49,4.68,7.45,14
06/12/2014,Man City,Everton,1,0,H,A Marriner,19,9,3,2,8,11,11,7,3,3,0,0,1.5,4.75,7,1.53,4.5,6,1.57,3.8,5.5,1.52,4.75,6.68,1.53,4,6,1.5,4.5,6.5,1.45,5.02,7.6,14
06/12/2014,Newcastle,Chelsea,2,1,H,M Atkinson,9,26,3,8,8,6,1,10,2,3,1,0,7,4.33,1.53,6.75,4,1.55,5.5,3.8,1.57,6.88,4.37,1.55,6.5,4,1.55,7,4.3,1.53,6.4,4.19,1.6,14
06/12/2014,QPR,Burnley,2,0,H,J Moss,11,15,6,3,12,12,3,11,1,1,1,0,2.05,3.5,4,2.1,3.2,3.5,2.1,3.3,3.3,2.08,3.38,4.1,2.1,3.25,3.6,2.05,3.4,4,2,3.5,4.22,14
06/12/2014,Stoke,Arsenal,3,2,H,A Taylor,13,15,4,6,17,14,3,9,3,2,0,1,4,3.6,2,3.75,3.3,2,3.8,3.45,1.9,4.2,3.48,2.02,4,3.2,2,4.2,3.5,2,3.7,3.46,2.16,14
06/12/2014,Tottenham,Crystal Palace,0,0,D,L Mason,14,16,3,4,11,10,2,12,1,0,0,0,1.6,4.2,6,1.62,3.75,5.25,1.57,3.8,5.5,1.62,4.19,6.13,1.62,3.6,6,1.62,4.2,6,1.65,4.04,5.95,14
07/12/2014,Aston Villa,Leicester,2,1,H,C Pawson,16,10,7,4,9,14,5,5,4,4,0,1,2.4,3.4,3.2,2.4,3.2,3.2,2.2,3.3,3.1,2.37,3.4,3.28,2.4,3.1,3.1,2.45,3.3,3.2,2.51,3.36,3.08,14
07/12/2014,West Ham,Swansea,3,1,H,C Foy,15,11,7,2,11,18,7,4,0,1,0,1,2.35,3.4,3.25,2.4,3.4,3,2.2,3.3,3.1,2.42,3.43,3.17,2.4,3.1,3.1,2.38,3.4,3.25,2.43,3.38,3.18,14
08/12/2014,Southampton,Man United,1,2,A,K Friend,15,3,4,2,12,9,5,1,2,1,0,0,2.8,3.4,2.7,2.8,3.25,2.7,2.9,3.3,2.3,2.8,3.45,2.68,2.8,3.25,2.7,2.8,3.4,2.7,2.86,3.47,2.62,14
13/12/2014,Arsenal,Newcastle,4,1,H,L Mason,17,10,4,4,14,15,9,6,2,2,0,0,1.44,4.75,8,1.45,4.33,6.5,1.45,4,7,1.45,4.95,7.88,1.44,4,8,1.45,4.8,8,1.42,5.4,7.7,14
13/12/2014,Burnley,Southampton,1,0,H,M Clattenburg,7,15,2,4,15,11,2,5,1,3,0,0,5.5,3.75,1.73,4.75,3.5,1.75,4.2,3.5,1.8,5.55,3.8,1.74,5,3.4,1.75,5.25,3.6,1.8,4.75,3.67,1.86,14
13/12/2014,Chelsea,Hull,2,0,H,C Foy,12,8,3,0,13,13,5,4,3,3,0,1,1.18,8,18,1.18,6.25,15.5,1.17,6.5,14,1.18,7.92,20.96,1.2,6,15,1.18,7.5,21,1.18,8,22,14
13/12/2014,Crystal Palace,Stoke,1,1,D,K Friend,10,7,3,3,12,11,9,8,2,0,0,0,2.6,3.25,3,2.62,3.25,2.85,2.5,3.2,2.75,2.57,3.29,3.06,2.62,3,2.9,2.62,3.2,3,2.54,3.23,3.16,14
13/12/2014,Leicester,Man City,0,1,A,J Moss,7,9,1,4,15,13,8,2,0,2,0,0,7,4.75,1.5,5.5,4.6,1.5,7,4,1.45,6.77,4.74,1.51,6,4.33,1.5,7,4.75,1.5,7.1,4.63,1.51,14
13/12/2014,Sunderland,West Ham,1,1,D,P Dowd,13,19,4,8,11,18,6,8,2,2,0,0,2.95,3.4,2.55,2.85,3.25,2.62,2.6,3.2,2.6,2.98,3.41,2.55,2.9,3,2.62,3,3.3,2.62,2.8,3.31,2.78,14
13/12/2014,West Brom,Aston Villa,1,0,H,M Dean,13,7,5,2,17,12,4,2,4,2,0,1,2.15,3.4,3.8,2.15,3.25,3.4,2.3,3.2,3,2.14,3.37,3.92,2.15,3.1,3.6,2.15,3.3,3.9,2.22,3.24,3.82,14
14/12/2014,Man United,Liverpool,3,0,H,M Atkinson,11,19,6,9,13,14,2,7,4,3,0,0,1.8,3.8,4.75,1.85,3.6,4.5,1.8,3.5,4.2,1.83,3.94,4.55,1.85,3.3,4.5,1.85,3.75,4.6,1.9,3.68,4.5,14
14/12/2014,Swansea,Tottenham,1,2,A,R Madley,15,10,3,4,7,17,7,9,3,4,0,0,2.5,3.4,3,2.5,3.25,2.75,2.6,3.2,2.6,2.5,3.47,3.02,2.5,3,3,2.5,3.4,3,2.42,3.56,3.06,14
15/12/2014,Everton,QPR,3,1,H,N Swarbrick,13,17,5,4,11,12,1,8,1,1,0,0,1.45,4.5,8.5,1.45,4.25,6.75,1.5,4,6.1,1.47,4.65,7.9,1.44,4,8,1.45,4.5,8.5,1.43,5.17,7.75,14
20/12/2014,Aston Villa,Man United,1,1,D,L Mason,10,16,4,9,9,10,3,9,1,1,1,0,6.25,4,1.62,6,3.9,1.62,5.4,3.7,1.6,6.25,4.2,1.61,6,3.6,1.62,6.5,4,1.62,6.23,4.07,1.63,14
20/12/2014,Hull,Swansea,0,1,A,M Clattenburg,11,13,3,3,14,16,4,5,2,2,0,0,3.1,3.3,2.5,2.9,3.25,2.6,2.75,3.2,2.5,3.08,3.33,2.53,2.8,3.1,2.6,3.1,3.25,2.55,2.74,3.17,2.93,14
20/12/2014,Man City,Crystal Palace,3,0,H,P Dowd,15,6,3,1,17,5,8,6,2,1,0,0,1.29,6,12,1.3,5.5,11,1.3,5,9,1.31,5.7,12.44,1.3,5,11,1.3,5.75,12,1.32,5.8,11.25,14
20/12/2014,QPR,West Brom,3,2,H,C Pawson,17,16,7,6,16,8,5,11,1,0,0,0,2.45,3.3,3.2,2.45,3.3,3,2.4,3.2,2.85,2.48,3.37,3.13,2.5,3.2,2.8,2.45,3.3,3.2,2.55,3.32,3.08,14
20/12/2014,Southampton,Everton,3,0,H,J Moss,11,13,3,4,11,10,4,6,1,1,0,0,2.45,3.5,3,2.5,3.4,2.9,2.3,3.3,2.9,2.47,3.46,3.06,2.5,3.2,2.8,2.45,3.3,3.1,2.36,3.36,3.36,14
20/12/2014,Tottenham,Burnley,2,1,H,M Jones,23,9,6,5,9,8,9,6,1,0,0,0,1.5,4.5,7.5,1.5,4.1,6.25,1.5,4,6.1,1.49,4.63,7.52,1.5,4,7,1.5,4.5,7.5,1.44,4.8,8.5,14
20/12/2014,West Ham,Leicester,2,0,H,M Atkinson,10,10,2,4,8,17,9,4,0,3,0,0,1.75,3.9,5,1.75,3.5,4.75,1.65,3.7,4.9,1.72,4.03,5.2,1.73,3.5,5,1.73,3.9,5.4,1.69,3.98,5.63,14
21/12/2014,Liverpool,Arsenal,2,2,D,M Oliver,27,7,10,3,6,14,10,6,0,3,1,0,2.8,3.5,2.6,2.75,3.4,2.62,2.65,3.3,2.5,2.78,3.59,2.62,2.8,3.1,2.62,2.8,3.5,2.63,2.81,3.59,2.59,14
21/12/2014,Newcastle,Sunderland,0,1,A,A Taylor,15,16,7,3,15,15,7,1,4,4,0,0,2.05,3.5,4,2.1,3.4,3.75,2,3.3,3.6,2.1,3.44,3.97,2.1,3.2,3.6,2.1,3.4,4,2.19,3.24,3.9,14
22/12/2014,Stoke,Chelsea,0,2,A,N Swarbrick,13,15,2,6,11,4,6,5,3,0,0,0,6.25,4,1.62,5.75,3.75,1.67,5,3.9,1.6,6.21,4.1,1.62,6,3.4,1.67,6.5,4,1.62,6.54,4.01,1.62,14
26/12/2014,Arsenal,QPR,2,1,H,M Atkinson,15,16,5,2,6,15,6,2,1,4,1,0,1.29,6,13,1.29,5.5,9.25,1.28,5.5,9,1.28,6.4,12.51,1.28,5,11,1.29,6,12,1.28,6.35,12.5,14
26/12/2014,Burnley,Liverpool,0,1,A,A Taylor,16,10,0,3,7,5,8,2,0,1,0,0,4.75,3.8,1.8,4.2,3.5,1.83,4,3.45,1.85,4.8,3.97,1.79,4.2,3.75,1.8,4.75,3.75,1.83,5.61,3.97,1.69,14
26/12/2014,Chelsea,West Ham,2,0,H,M Oliver,28,6,9,0,8,14,8,6,0,3,0,0,1.33,5.75,10,1.33,5,8.75,1.33,5,8,1.35,5.56,10.33,1.33,5,9,1.33,5.5,11,1.33,5.67,11.05,14
26/12/2014,Crystal Palace,Southampton,1,3,A,M Dean,11,13,4,6,15,10,8,4,1,0,0,0,3.75,3.4,2.15,3.3,3.2,2.2,3.2,3.2,2.2,3.66,3.4,2.21,3.5,3.1,2.2,3.9,3.3,2.15,3.77,3.41,2.17,14
26/12/2014,Everton,Stoke,0,1,A,L Mason,16,12,5,2,9,15,9,3,2,3,0,0,1.83,3.6,5,1.83,3.4,4.33,1.75,3.5,4.5,1.83,3.65,5.03,1.8,3.5,4.5,1.83,3.6,5,1.88,3.71,4.54,14
26/12/2014,Leicester,Tottenham,1,2,A,N Swarbrick,22,8,6,3,10,14,11,1,1,2,0,0,3.8,3.6,2.05,3.5,3.4,2.05,3.7,3.35,1.95,3.75,3.55,2.12,3.75,3.1,2.1,3.7,3.5,2.1,3.42,3.61,2.23,14
26/12/2014,Man United,Newcastle,3,1,H,M Jones,9,8,4,4,16,9,4,5,1,2,0,0,1.4,5,9,1.4,4.5,7.5,1.35,4.8,7.6,1.38,5.28,9.25,1.4,4.33,8,1.36,5,9.5,1.38,5.4,9.45,14
26/12/2014,Sunderland,Hull,1,3,A,A Marriner,12,13,3,5,12,6,10,4,4,2,0,0,2.05,3.4,4.2,2.05,3.2,3.75,2,3.3,3.6,2.06,3.37,4.22,2.05,3.2,3.75,2.05,3.3,4.3,2.01,3.3,4.58,14
26/12/2014,Swansea,Aston Villa,1,0,H,R East,7,11,2,3,17,12,4,0,1,4,0,0,1.75,3.75,5.25,1.78,3.4,4.75,1.75,3.5,4.5,1.77,3.74,5.32,1.73,3.5,5,1.73,3.75,5.5,1.72,4.09,5.15,14
26/12/2014,West Brom,Man City,1,3,A,M Clattenburg,18,9,6,5,5,9,10,6,0,1,0,0,6.5,4.5,1.53,5.5,4.2,1.53,7,4,1.45,6.65,4.45,1.55,7,4,1.5,7,4.3,1.53,6.16,4.31,1.6,14
28/12/2014,Aston Villa,Sunderland,0,0,D,M Atkinson,14,15,3,3,4,11,4,4,1,4,1,0,2.35,3.3,3.4,2.35,3.1,3.1,2.3,3.1,3.1,2.33,3.26,3.5,2.4,3.1,3.1,2.38,3.25,3.4,2.18,3.27,3.91,14
28/12/2014,Hull,Leicester,0,1,A,P Dowd,18,4,5,2,12,12,7,1,0,1,1,1,2.25,3.4,3.5,2.25,3.25,3.1,2.2,3.2,3.2,2.28,3.38,3.5,2.25,3.2,3.3,2.3,3.3,3.5,2.58,3.21,3.11,14
28/12/2014,Man City,Burnley,2,2,D,K Friend,17,12,6,3,18,9,10,3,4,1,0,0,1.18,8,19,1.18,6.5,15.5,1.17,6.5,14,1.16,8.55,22.5,1.17,6.5,19,1.15,8.5,21,1.21,7.3,17.5,14
28/12/2014,Newcastle,Everton,3,2,H,C Pawson,13,9,6,2,13,8,8,3,2,2,0,0,2.9,3.4,2.6,2.8,3.3,2.6,2.75,3.3,2.4,2.98,3.42,2.55,2.8,3.1,2.62,3,3.4,2.5,2.57,3.44,2.9,14
28/12/2014,QPR,Crystal Palace,0,0,D,M Jones,11,10,3,3,11,17,9,4,2,1,0,0,2.38,3.4,3.25,2.4,3.3,2.85,2.3,3.3,2.9,2.47,3.34,3.15,2.4,3.1,3.1,2.45,3.3,3.2,2.6,3.27,3.02,14
28/12/2014,Southampton,Chelsea,1,1,D,A Taylor,9,7,1,1,23,14,4,6,2,2,1,0,4.75,3.75,1.83,4.6,3.6,1.83,4.5,3.5,1.75,4.83,3.65,1.85,4.5,3.3,1.85,5,3.6,1.83,4.62,3.54,1.92,14
28/12/2014,Stoke,West Brom,2,0,H,R East,13,15,3,4,11,14,5,3,0,2,0,0,1.91,3.6,4.5,1.91,3.6,3.7,1.9,3.45,3.8,1.9,3.51,4.78,1.91,3.1,4.5,1.93,3.5,4.5,2.04,3.35,4.32,14
28/12/2014,Tottenham,Man United,0,0,D,J Moss,9,9,4,5,11,19,3,6,2,4,0,0,3.25,3.6,2.3,3.1,3.5,2.3,3.1,3.2,2.25,3.25,3.62,2.29,3.3,3.2,2.25,3.25,3.5,2.3,3.08,3.52,2.43,14
28/12/2014,West Ham,Arsenal,1,2,A,N Swarbrick,14,21,4,7,12,13,7,8,3,3,0,0,3.5,3.5,2.2,3.1,3.4,2.2,3.3,3.3,2.1,3.53,3.64,2.17,3.3,3.3,2.2,3.5,3.6,2.15,3.98,3.65,2.02,14
29/12/2014,Liverpool,Swansea,4,1,H,A Marriner,21,11,11,4,8,5,6,3,1,0,0,0,1.7,4,5.5,1.7,4,5,1.67,3.55,5,1.71,3.91,5.55,1.73,3.5,5,1.7,4,5.5,1.72,3.84,5.55,14
01/01/2015,Aston Villa,Crystal Palace,0,0,D,R Madley,14,6,3,0,11,12,5,2,1,1,0,0,2.4,3.3,3.3,2.4,3.2,2.9,2.4,3.1,2.95,2.43,3.24,3.33,2.4,3.1,3.1,2.4,3.2,3.4,2.32,3.23,3.58,14
01/01/2015,Hull,Everton,2,0,H,K Friend,14,9,5,3,16,15,4,8,2,3,0,1,3.4,3.4,2.3,3,3.3,2.3,2.9,3.3,2.3,3.44,3.39,2.3,3.2,3.2,2.3,3.5,3.3,2.3,3.15,3.35,2.48,14
01/01/2015,Liverpool,Leicester,2,2,D,M Jones,18,16,6,3,13,10,4,5,2,2,0,0,1.4,5,9,1.4,5,7.75,1.4,4.4,7.3,1.42,5.04,8.38,1.4,4.5,8,1.4,5,8.5,1.41,5,9.05,14
01/01/2015,Man City,Sunderland,3,2,H,R East,32,4,12,4,14,7,10,4,2,3,0,0,1.22,7,15,1.25,6,10,1.25,5.5,10.3,1.25,6.87,13.85,1.25,5,15,1.25,6.5,15,1.24,7.05,13.8,14
01/01/2015,Newcastle,Burnley,3,3,D,M Dean,10,15,4,4,12,13,5,5,2,4,0,0,1.83,3.75,4.75,1.8,3.5,4.33,1.8,3.5,4.2,1.83,3.74,4.88,1.73,3.8,4.5,1.83,3.75,4.8,1.93,3.53,4.58,14
01/01/2015,QPR,Swansea,1,1,D,A Taylor,24,25,6,6,22,5,4,9,4,0,0,1,3,3.4,2.5,2.75,3.2,2.55,2.65,3.3,2.5,3.02,3.44,2.51,3,3,2.5,3,3.3,2.55,3.13,3.46,2.42,14
01/01/2015,Southampton,Arsenal,2,0,H,C Pawson,13,11,6,6,14,7,2,7,2,1,0,0,2.9,3.4,2.6,2.8,3.3,2.6,2.75,3.2,2.5,2.91,3.42,2.6,3,3,2.5,3,3.3,2.55,2.64,3.45,2.84,14
01/01/2015,Stoke,Man United,1,1,D,M Oliver,11,6,2,2,8,12,11,7,0,0,0,0,4.2,3.5,2,4,3.4,2,3.7,3.35,1.95,4.12,3.5,2.03,4,3.3,1.95,4,3.5,2.05,4.45,3.55,1.94,14
01/01/2015,Tottenham,Chelsea,5,3,H,P Dowd,11,19,8,7,14,10,5,3,3,1,0,0,5,3.75,1.8,4.25,3.6,1.8,4,3.45,1.85,4.86,3.92,1.79,5,3.25,1.8,5,3.75,1.8,6,4.04,1.65,14
01/01/2015,West Ham,West Brom,1,1,D,J Moss,8,14,3,3,6,13,0,1,1,0,0,0,1.85,3.75,4.5,1.8,3.6,4.2,1.85,3.45,4,1.88,3.71,4.56,1.85,3.3,4.5,1.85,3.7,4.6,1.86,3.77,4.6,14
10/01/2015,Burnley,QPR,2,1,H,A Marriner,18,17,7,7,14,9,10,6,2,2,0,0,2.2,3.4,3.6,2.2,3.25,3.25,2.2,3.2,3.2,2.16,3.47,3.7,2.2,3.3,3.3,2.2,3.4,3.6,2.1,3.55,3.79,14
10/01/2015,Chelsea,Newcastle,2,0,H,R East,9,11,5,5,13,13,7,4,2,3,0,0,1.2,7.5,17,1.2,6,14.5,1.22,5.5,12,1.2,7.5,17.8,1.22,5.5,15,1.2,7.5,18,1.21,7.6,15.5,14
10/01/2015,Crystal Palace,Tottenham,2,1,H,A Taylor,21,9,7,5,9,14,4,6,5,3,0,0,3.5,3.5,2.2,3.4,3.3,2.3,3.3,3.3,2.1,3.69,3.42,2.19,3.3,3.3,2.2,3.6,3.4,2.2,3.44,3.48,2.25,14
10/01/2015,Everton,Man City,1,1,D,M Atkinson,11,18,4,2,9,10,4,9,1,2,0,0,4.5,3.75,1.85,4,3.4,1.9,3.8,3.45,1.9,4.52,3.81,1.86,4.33,3.3,1.91,4.2,3.75,1.92,4.45,4.02,1.83,14
