date,team_name,npxGD,xi,mean_value
2016-08-13,Manchester City,0.09484999999999988,wmean_inf,0.09485000000289612
2016-08-13,Manchester City,0.09484999999999988,wmean_05,0.09667121664507833
2016-08-13,Manchester City,0.09484999999999988,wmean_01,0.2835393526035689
2016-08-13,Manchester City,0.09484999999999988,wmean_005,0.43356845345392075
2016-08-13,Manchester City,0.09484999999999988,wmean_0,0.7227153242431177
2016-08-20,Manchester City,0.861319,wmean_inf,0.7784417289157689
2016-08-20,Manchester City,0.861319,wmean_05,0.5718710760093637
2016-08-20,Manchester City,0.861319,wmean_01,0.4128648984451331
2016-08-20,Manchester City,0.861319,wmean_005,0.47184587725888943
2016-08-20,Manchester City,0.861319,wmean_0,0.7244922944553208
2016-08-28,Manchester City,2.13239,wmean_inf,2.0086768683505563
2016-08-28,Manchester City,2.13239,wmean_05,1.3894564520619548
2016-08-28,Manchester City,2.13239,wmean_01,0.7577946185711073
2016-08-28,Manchester City,2.13239,wmean_005,0.6155619395436832
2016-08-28,Manchester City,2.13239,wmean_0,0.7423137845018573
2016-09-10,Manchester City,0.8767499999999999,wmean_inf,0.9009727674351896
2016-09-10,Manchester City,0.8767499999999999,wmean_05,1.0971758345105955
2016-09-10,Manchester City,0.8767499999999999,wmean_01,0.7809367071466454
2016-09-10,Manchester City,0.8767499999999999,wmean_005,0.6382153554609863
2016-09-10,Manchester City,0.8767499999999999,wmean_0,0.7439942372054767
2016-09-17,Manchester City,2.997658,wmean_inf,2.766535083589851
2016-09-17,Manchester City,2.997658,wmean_05,2.017974048506111
2016-09-17,Manchester City,2.997658,wmean_01,1.1732030525343742
2016-09-17,Manchester City,2.997658,wmean_005,0.8353706772901812
2016-09-17,Manchester City,2.997658,wmean_0,0.771817246787212
2016-09-24,Manchester City,0.7049100000000001,wmean_inf,0.9521363981096378
2016-09-24,Manchester City,0.7049100000000001,wmean_05,1.434869315907214
2016-09-24,Manchester City,0.7049100000000001,wmean_01,1.0966006177935312
2016-09-24,Manchester City,0.7049100000000001,wmean_005,0.8248358680790958
2016-09-24,Manchester City,0.7049100000000001,wmean_0,0.771001304748375
2016-10-02,Manchester City,-0.02906399999999998,wmean_inf,0.061680300480489086
2016-10-02,Manchester City,-0.02906399999999998,wmean_05,0.7904360793433882
2016-10-02,Manchester City,-0.02906399999999998,wmean_01,0.9221621393419858
2016-10-02,Manchester City,-0.02906399999999998,wmean_005,0.7575782986385354
2016-10-02,Manchester City,-0.02906399999999998,wmean_0,0.7613619636696568
2016-10-15,Manchester City,1.025282,wmean_inf,1.0046366223419458
2016-10-15,Manchester City,1.025282,wmean_05,0.9141972658076704
2016-10-15,Manchester City,1.025282,wmean_01,0.9383776137991561
2016-10-15,Manchester City,1.025282,wmean_005,0.7788751023370053
2016-10-15,Manchester City,1.025282,wmean_0,0.7645038688832104
2016-10-23,Manchester City,0.589458,wmean_inf,0.6243147698203126
2016-10-23,Manchester City,0.589458,wmean_05,0.7574391062771957
2016-10-23,Manchester City,0.589458,wmean_01,0.8860858877553313
2016-10-23,Manchester City,0.589458,wmean_005,0.7641596415672676
2016-10-23,Manchester City,0.589458,wmean_0,0.7624445057072451
2016-10-29,Manchester City,1.8835749999999998,wmean_inf,1.692472450961643
2016-10-29,Manchester City,1.8835749999999998,wmean_05,1.2367443299276357
2016-10-29,Manchester City,1.8835749999999998,wmean_01,1.0260951476678772
2016-10-29,Manchester City,1.8835749999999998,wmean_005,0.8481243353647829
2016-10-29,Manchester City,1.8835749999999998,wmean_0,0.7754809068838203
2016-11-05,Manchester City,2.287298,wmean_inf,2.2129123223246614
2016-11-05,Manchester City,2.287298,wmean_05,1.6699526466439971
2016-11-05,Manchester City,2.287298,wmean_01,1.195464375989766
2016-11-05,Manchester City,2.287298,wmean_005,0.9533134884886847
2016-11-05,Manchester City,2.287298,wmean_0,0.792858114957998
2016-11-19,Manchester City,0.9626509999999999,wmean_inf,0.9833077413751248
2016-11-19,Manchester City,0.9626509999999999,wmean_05,1.296139778193464
2016-11-19,Manchester City,0.9626509999999999,wmean_01,1.1626582986045928
2016-11-19,Manchester City,0.9626509999999999,wmean_005,0.9540113709730798
2016-11-19,Manchester City,0.9626509999999999,wmean_0,0.7947875795729108
2016-11-26,Manchester City,1.7813379999999999,wmean_inf,1.6937575147798052
2016-11-26,Manchester City,1.7813379999999999,wmean_05,1.522062052031591
2016-11-26,Manchester City,1.7813379999999999,wmean_01,1.2460235046859243
2016-11-26,Manchester City,1.7813379999999999,wmean_005,1.0142803555894817
2016-11-26,Manchester City,1.7813379999999999,wmean_0,0.8058724158276717
2016-12-03,Manchester City,0.9558100000000003,wmean_inf,1.0442607668727948
2016-12-03,Manchester City,0.9558100000000003,wmean_05,1.2761440904678392
2016-12-03,Manchester City,0.9558100000000003,wmean_01,1.208407138807952
2016-12-03,Manchester City,0.9558100000000003,wmean_005,1.0101210592060208
2016-12-03,Manchester City,0.9558100000000003,wmean_0,0.8075383889957379
2016-12-10,Manchester City,-1.635458,wmean_inf,-1.3110212429745
2016-12-10,Manchester City,-1.635458,wmean_05,0.06125588428207698
2016-12-10,Manchester City,-1.635458,wmean_01,0.8520731895946504
2016-12-10,Manchester City,-1.635458,wmean_005,0.8260442433087076
2016-12-10,Manchester City,-1.635458,wmean_0,0.7806922746594213
2016-12-15,Manchester City,1.126128,wmean_inf,0.6354916135143469
2016-12-15,Manchester City,1.126128,wmean_05,0.4590659107768465
2016-12-15,Manchester City,1.126128,wmean_01,0.8845798895419278
2016-12-15,Manchester City,1.126128,wmean_005,0.8462275562220808
2016-12-15,Manchester City,1.126128,wmean_0,0.7844470108284222
2016-12-18,Manchester City,0.9087069999999999,wmean_inf,0.816804514212615
2016-12-18,Manchester City,0.9087069999999999,wmean_05,0.6013339083212879
2016-12-18,Manchester City,0.9087069999999999,wmean_01,0.8872379284675516
2016-12-18,Manchester City,0.9087069999999999,wmean_005,0.850244828071232
2016-12-18,Manchester City,0.9087069999999999,wmean_0,0.7857831397527489
2016-12-26,Manchester City,1.111131,wmean_inf,1.0760894284768894
2016-12-26,Manchester City,1.111131,wmean_05,0.7843978212237424
2016-12-26,Manchester City,1.111131,wmean_01,0.9118503734949618
2016-12-26,Manchester City,1.111131,wmean_005,0.8668735443470221
2016-12-26,Manchester City,1.111131,wmean_0,0.7892442872243723
2016-12-31,Manchester City,0.09561999999999998,wmean_inf,0.29264323447977886
2016-12-31,Manchester City,0.09561999999999998,wmean_05,0.5507911336441985
2016-12-31,Manchester City,0.09561999999999998,wmean_01,0.8256559114710269
2016-12-31,Manchester City,0.09561999999999998,wmean_005,0.8190837712853497
2016-12-31,Manchester City,0.09561999999999998,wmean_0,0.7819429788909783
2017-01-02,Manchester City,-0.024699000000000026,wmean_inf,0.10429489327983006
2017-01-02,Manchester City,-0.024699000000000026,wmean_05,0.38895234296033493
2017-01-02,Manchester City,-0.024699000000000026,wmean_01,0.7423115258680217
2017-01-02,Manchester City,-0.024699000000000026,wmean_005,0.7691840054766191
2017-01-02,Manchester City,-0.024699000000000026,wmean_0,0.7735404582239709
2017-01-15,Manchester City,-0.003242000000000078,wmean_inf,2.4144225682706428e-4
2017-01-15,Manchester City,-0.003242000000000078,wmean_05,0.22587897552235517
2017-01-15,Manchester City,-0.003242000000000078,wmean_01,0.6636137084954442
2017-01-15,Manchester City,-0.003242000000000078,wmean_005,0.7221137804068595
2017-01-15,Manchester City,-0.003242000000000078,wmean_0,0.7655323915923511
2017-01-21,Manchester City,1.4031099999999999,wmean_inf,1.1999156101508233
2017-01-21,Manchester City,1.4031099999999999,wmean_05,0.6845304373145099
2017-01-21,Manchester City,1.4031099999999999,wmean_01,0.7398864000348893
2017-01-21,Manchester City,1.4031099999999999,wmean_005,0.7628392120920996
2017-01-21,Manchester City,1.4031099999999999,wmean_0,0.7720382855980539
2017-02-01,Manchester City,1.4088399999999999,wmean_inf,1.4003308158016012
2017-02-01,Manchester City,1.4088399999999999,wmean_05,1.0183295267540065
2017-02-01,Manchester City,1.4088399999999999,wmean_01,0.811928933682588
2017-02-01,Manchester City,1.4088399999999999,wmean_005,0.8020904702137188
2017-02-01,Manchester City,1.4088399999999999,wmean_0,0.7784706261900266
2017-02-05,Manchester City,2.7652699999999997,wmean_inf,2.4405276435421803
2017-02-05,Manchester City,2.7652699999999997,wmean_05,1.6824068413532103
2017-02-05,Manchester City,2.7652699999999997,wmean_01,1.0118653751218358
2017-02-05,Manchester City,2.7652699999999997,wmean_005,0.9176088965582115
2017-02-05,Manchester City,2.7652699999999997,wmean_0,0.798338620059082
2017-02-13,Manchester City,2.8006149999999996,wmean_inf,2.762699619774316
2017-02-13,Manchester City,2.8006149999999996,wmean_05,2.1322880093171066
2017-02-13,Manchester City,2.8006149999999996,wmean_01,1.1959935034401694
2017-02-13,Manchester City,2.8006149999999996,wmean_005,1.0280450944415909
2017-02-13,Manchester City,2.8006149999999996,wmean_0,0.8181631388039768
2017-03-05,Manchester City,1.7424620000000002,wmean_inf,1.7452015447721534
2017-03-05,Manchester City,1.7424620000000002,wmean_05,1.8879852796265155
2017-03-05,Manchester City,1.7424620000000002,wmean_01,1.2618300920903949
2017-03-05,Manchester City,1.7424620000000002,wmean_005,1.0733163409187207
2017-03-05,Manchester City,1.7424620000000002,wmean_0,0.827224892407251
2017-03-08,Manchester City,0.967706,wmean_inf,1.1921864142848904
2017-03-08,Manchester City,0.967706,wmean_05,1.4857462986020318
2017-03-08,Manchester City,0.967706,wmean_01,1.228974999718342
2017-03-08,Manchester City,0.967706,wmean_005,1.066894794145007
2017-03-08,Manchester City,0.967706,wmean_0,0.8285887866650434
2017-03-19,Manchester City,1.37465,wmean_inf,1.3657882636523457
2017-03-19,Manchester City,1.37465,wmean_05,1.4313621711779894
2017-03-19,Manchester City,1.37465,wmean_01,1.245815347599549
2017-03-19,Manchester City,1.37465,wmean_005,1.0858879224193223
2017-03-19,Manchester City,1.37465,wmean_0,0.8338393752911515
2017-04-02,Manchester City,0.661713,wmean_inf,0.6724247427230255
2017-04-02,Manchester City,0.661713,wmean_05,0.9919410113134856
2017-04-02,Manchester City,0.661713,wmean_01,1.1735461346574934
2017-04-02,Manchester City,0.661713,wmean_005,1.058804056956793
2017-04-02,Manchester City,0.661713,wmean_0,0.8322000764672897
2017-04-05,Manchester City,1.797536,wmean_inf,1.4697623430637428
2017-04-05,Manchester City,1.797536,wmean_05,1.3257042157789567
2017-04-05,Manchester City,1.797536,wmean_01,1.2449143576194288
2017-04-05,Manchester City,1.797536,wmean_005,1.1040431565784434
2017-04-05,Manchester City,1.797536,wmean_0,0.8413070192061561
2017-04-08,Manchester City,1.978946,wmean_inf,1.7938249375326807
2017-04-08,Manchester City,1.978946,wmean_05,1.5472834899753278
2017-04-08,Manchester City,1.978946,wmean_01,1.3231989530049313
2017-04-08,Manchester City,1.978946,wmean_005,1.1555586177546218
2017-04-08,Manchester City,1.978946,wmean_0,0.8519391592880811
2017-04-15,Manchester City,2.125127,wmean_inf,2.0721142101511316
2017-04-15,Manchester City,2.125127,wmean_05,1.7545352315385725
2017-04-15,Manchester City,2.125127,wmean_01,1.4077533850946298
2017-04-15,Manchester City,2.125127,wmean_005,1.212076672377474
2017-04-15,Manchester City,2.125127,wmean_0,0.8637279356739835
2017-04-27,Manchester City,0.994119,wmean_inf,1.0275207926392735
2017-04-27,Manchester City,0.994119,wmean_05,1.4062323597041753
2017-04-27,Manchester City,0.994119,wmean_01,1.3617430522997183
2017-04-27,Manchester City,0.994119,wmean_005,1.1990610461218068
2017-04-27,Manchester City,0.994119,wmean_0,0.8649241839791021
2017-04-30,Manchester City,1.1689300000000002,wmean_inf,1.1272609702738405
2017-04-30,Manchester City,1.1689300000000002,wmean_05,1.320318697426978
2017-04-30,Manchester City,1.1689300000000002,wmean_01,1.34168528024581
2017-04-30,Manchester City,1.1689300000000002,wmean_005,1.197328463095892
2017-04-30,Manchester City,1.1689300000000002,wmean_0,0.8676878732353457
2017-05-06,Manchester City,2.456799,wmean_inf,2.2061192008028176
2017-05-06,Manchester City,2.456799,wmean_05,1.7262999850420309
2017-05-06,Manchester City,2.456799,wmean_01,1.4552030999472125
2017-05-06,Manchester City,2.456799,wmean_005,1.2686411201646792
2017-05-06,Manchester City,2.456799,wmean_0,0.8820041897949794
2017-05-13,Manchester City,0.36277000000000015,wmean_inf,0.6023818404221856
2017-05-13,Manchester City,0.36277000000000015,wmean_05,1.2208932583976146
2017-05-13,Manchester City,0.36277000000000015,wmean_01,1.3447273506826938
2017-05-13,Manchester City,0.36277000000000015,wmean_005,1.2177491953440884
2017-05-13,Manchester City,0.36277000000000015,wmean_0,0.8773681702099491
2017-05-16,Manchester City,2.192609,wmean_inf,1.687626974549347
2017-05-16,Manchester City,2.192609,wmean_05,1.526703502072929
2017-05-16,Manchester City,2.192609,wmean_01,1.4256814870319392
2017-05-16,Manchester City,2.192609,wmean_005,1.2706659115601404
2017-05-16,Manchester City,2.192609,wmean_0,0.8890074696719541
2017-05-21,Manchester City,2.440016,wmean_inf,2.2556267310487983
2017-05-21,Manchester City,2.440016,wmean_05,1.810057751231065
2017-05-21,Manchester City,2.440016,wmean_01,1.5200242862894777
2017-05-21,Manchester City,2.440016,wmean_005,1.3329442487209695
2017-05-21,Manchester City,2.440016,wmean_0,0.9026128077548047
2017-08-12,Manchester City,1.591167,wmean_inf,1.5911670000119988
2017-08-12,Manchester City,1.591167,wmean_05,1.5930293460962228
2017-08-12,Manchester City,1.591167,wmean_01,1.5366273745888859
2017-08-12,Manchester City,1.591167,wmean_005,1.3556382449187652
2017-08-12,Manchester City,1.591167,wmean_0,0.9086002355630383
2017-08-21,Manchester City,0.5424500000000001,wmean_inf,0.6077000547408854
2017-08-21,Manchester City,0.5424500000000001,wmean_05,0.9065107331674612
2017-08-21,Manchester City,0.5424500000000001,wmean_01,1.3281142848830747
2017-08-21,Manchester City,0.5424500000000001,wmean_005,1.2859563302862804
2017-08-21,Manchester City,0.5424500000000001,wmean_0,0.9054437679887665
2017-08-26,Manchester City,1.350858,wmean_inf,1.2088434626917401
2017-08-26,Manchester City,1.350858,wmean_05,1.1210977711442784
2017-08-26,Manchester City,1.350858,wmean_01,1.3322956920252722
2017-08-26,Manchester City,1.350858,wmean_005,1.2912498568153845
2017-08-26,Manchester City,1.350858,wmean_0,0.9092507272684616
2017-09-09,Manchester City,2.4807040000000002,wmean_inf,2.4580054003355563
2017-09-09,Manchester City,2.4807040000000002,wmean_05,1.8928246748577386
2017-09-09,Manchester City,2.4807040000000002,wmean_01,1.542886051737042
2017-09-09,Manchester City,2.4807040000000002,wmean_005,1.3896020407101368
2017-09-09,Manchester City,2.4807040000000002,wmean_0,0.922568127997548
2017-09-16,Manchester City,2.428387,wmean_inf,2.431641398467281
2017-09-16,Manchester City,2.428387,wmean_05,2.1517295122969755
2017-09-16,Manchester City,2.428387,wmean_01,1.692102662397874
2017-09-16,Manchester City,2.428387,wmean_005,1.472678235733592
2017-09-16,Manchester City,2.428387,wmean_0,0.9352220682058656
2017-09-23,Manchester City,5.114412000000001,wmean_inf,4.792811846464451
2017-09-23,Manchester City,5.114412000000001,wmean_05,3.465761582031673
2017-09-23,Manchester City,5.114412000000001,wmean_01,2.229390117221255
2017-09-23,Manchester City,5.114412000000001,wmean_005,1.7551107066951257
2017-09-23,Manchester City,5.114412000000001,wmean_0,0.9700486512675516
2017-09-30,Manchester City,0.319148,wmean_inf,0.860788281005324
2017-09-30,Manchester City,0.319148,wmean_05,2.136682613884207
2017-09-30,Manchester City,0.319148,wmean_01,1.9469543886027858
2017-09-30,Manchester City,0.319148,wmean_005,1.6468613142871982
2017-09-30,Manchester City,0.319148,wmean_0,0.9646693069962115
2017-10-14,Manchester City,3.7726439999999997,wmean_inf,3.724748847959051
2017-10-14,Manchester City,3.7726439999999997,wmean_05,3.011079447192264
2017-10-14,Manchester City,3.7726439999999997,wmean_01,2.22622067321753
2017-10-14,Manchester City,3.7726439999999997,wmean_005,1.8103458745684173
2017-10-14,Manchester City,3.7726439999999997,wmean_0,0.9876854932041598
2017-10-21,Manchester City,2.80836,wmean_inf,2.90892314462009
2017-10-21,Manchester City,2.80836,wmean_05,2.9161197473925307
2017-10-21,Manchester City,2.80836,wmean_01,2.310401661528804
2017-10-21,Manchester City,2.80836,wmean_005,1.8849983853001018
2017-10-21,Manchester City,2.80836,wmean_0,1.0024877250955964
2017-10-28,Manchester City,1.6523299999999999,wmean_inf,1.8029448087059374
2017-10-28,Manchester City,1.6523299999999999,wmean_05,2.3654052397922922
2017-10-28,Manchester City,1.6523299999999999,wmean_01,2.21972382782716
2017-10-28,Manchester City,1.6523299999999999,wmean_005,1.8680360812533021
2017-10-28,Manchester City,1.6523299999999999,wmean_0,1.0077283886486672
2017-11-05,Manchester City,1.0487030000000002,wmean_inf,1.118453289662901
2017-11-05,Manchester City,1.0487030000000002,wmean_05,1.7919100455071364
2017-11-05,Manchester City,1.0487030000000002,wmean_01,2.0630338445659002
2017-11-05,Manchester City,1.0487030000000002,wmean_005,1.8093233560176387
2017-11-05,Manchester City,1.0487030000000002,wmean_0,1.0080561855423555
2017-11-18,Manchester City,2.3035143000000002,wmean_inf,2.278124260967982
2017-11-18,Manchester City,2.3035143000000002,wmean_05,2.0601644140433844
2017-11-18,Manchester City,2.3035143000000002,wmean_01,2.0964023305868
2017-11-18,Manchester City,2.3035143000000002,wmean_005,1.8453497332907471
2017-11-18,Manchester City,2.3035143000000002,wmean_0,1.0183375992405956
2017-11-26,Manchester City,1.362912,wmean_inf,1.4397496249338266
2017-11-26,Manchester City,1.362912,wmean_05,1.7244640711288945
2017-11-26,Manchester City,1.362912,wmean_01,1.997662294248852
2017-11-26,Manchester City,1.362912,wmean_005,1.8107802481443525
2017-11-26,Manchester City,1.362912,wmean_0,1.02105078352279
2017-11-29,Manchester City,-0.0570799999999998,wmean_inf,0.4016787856082529
2017-11-29,Manchester City,-0.0570799999999998,wmean_05,1.0588122515066238
2017-11-29,Manchester City,-0.0570799999999998,wmean_01,1.7445173568908903
2017-11-29,Manchester City,-0.0570799999999998,wmean_005,1.683365860340377
2017-11-29,Manchester City,-0.0570799999999998,wmean_0,1.0126278867014773
2017-12-03,Manchester City,1.9815470000000002,wmean_inf,1.5050716109451703
2017-12-03,Manchester City,1.9815470000000002,wmean_05,1.3652417442812437
2017-12-03,Manchester City,1.9815470000000002,wmean_01,1.771868897373039
2017-12-03,Manchester City,1.9815470000000002,wmean_005,1.7029228187179601
2017-12-03,Manchester City,1.9815470000000002,wmean_0,1.0201388876465842
2017-12-10,Manchester City,0.5928499999999999,wmean_inf,0.727781273160577
2017-12-10,Manchester City,0.5928499999999999,wmean_05,1.0919654576050533
2017-12-10,Manchester City,0.5928499999999999,wmean_01,1.6385162428893305
2017-12-10,Manchester City,0.5928499999999999,wmean_005,1.6313200461106023
2017-12-10,Manchester City,0.5928499999999999,wmean_0,1.0168520500199594
2017-12-13,Manchester City,2.978784,wmean_inf,2.2537748390517103
2017-12-13,Manchester City,2.978784,wmean_05,1.6669961555951105
2017-12-13,Manchester City,2.978784,wmean_01,1.7800372651307943
2017-12-13,Manchester City,2.978784,wmean_005,1.7146277990529564
2017-12-13,Manchester City,2.978784,wmean_0,1.0318286299241202
2017-12-16,Manchester City,3.103134,wmean_inf,2.7855653574674677
2017-12-16,Manchester City,3.103134,wmean_05,2.060636116333172
2017-12-16,Manchester City,3.103134,wmean_01,1.9113861485736796
2017-12-16,Manchester City,3.103134,wmean_005,1.7971217001483522
2017-12-16,Manchester City,3.103134,wmean_0,1.0475203374124762
2017-12-23,Manchester City,1.2223439999999999,wmean_inf,1.4759371162375094
2017-12-23,Manchester City,1.2223439999999999,wmean_05,1.799716641668299
2017-12-23,Manchester City,1.2223439999999999,wmean_01,1.8432623677530418
2017-12-23,Manchester City,1.2223439999999999,wmean_005,1.7633325831860285
2017-12-23,Manchester City,1.2223439999999999,wmean_0,1.0488348010526651
2017-12-27,Manchester City,1.757165,wmean_inf,1.6831080011620212
2017-12-27,Manchester City,1.757165,wmean_05,1.78725414412291
2017-12-27,Manchester City,1.757165,wmean_01,1.835103637213405
2017-12-27,Manchester City,1.757165,wmean_005,1.7629807849290917
2017-12-27,Manchester City,1.757165,wmean_0,1.0541208473605108
2017-12-31,Manchester City,0.13546000000000002,wmean_inf,0.5827788616171292
2017-12-31,Manchester City,0.13546000000000002,wmean_05,1.3240250265357647
2017-12-31,Manchester City,0.13546000000000002,wmean_01,1.680121104368079
2017-12-31,Manchester City,0.13546000000000002,wmean_005,1.6727523258647554
2017-12-31,Manchester City,0.13546000000000002,wmean_0,1.0473159521343778
2018-01-02,Manchester City,1.808697,wmean_inf,1.2754980648692422
2018-01-02,Manchester City,1.808697,wmean_05,1.4424938494585335
2018-01-02,Manchester City,1.808697,wmean_01,1.6911502975924277
2018-01-02,Manchester City,1.808697,wmean_005,1.6799903841356671
2018-01-02,Manchester City,1.808697,wmean_0,1.052914342241779
2018-01-14,Manchester City,-0.2929909999999999,wmean_inf,-0.22181842667300392
2018-01-14,Manchester City,-0.2929909999999999,wmean_05,0.8082178554328888
2018-01-14,Manchester City,-0.2929909999999999,wmean_01,1.5077937305104525
2018-01-14,Manchester City,-0.2929909999999999,wmean_005,1.571817276504613
2018-01-14,Manchester City,-0.2929909999999999,wmean_0,1.0430902155680573
2018-01-20,Manchester City,0.7973120000000001,wmean_inf,0.6479855664137593
2018-01-20,Manchester City,0.7973120000000001,wmean_05,0.80429833425898
2018-01-20,Manchester City,0.7973120000000001,wmean_01,1.4428046468711737
2018-01-20,Manchester City,0.7973120000000001,wmean_005,1.5298930900611076
2018-01-20,Manchester City,0.7973120000000001,wmean_0,1.0413092139899776
2018-01-31,Manchester City,2.571507,wmean_inf,2.4930167584413225
2018-01-31,Manchester City,2.571507,wmean_05,1.5834145445830734
2018-01-31,Manchester City,2.571507,wmean_01,1.5519363877707435
2018-01-31,Manchester City,2.571507,wmean_005,1.5875109039091104
2018-01-31,Manchester City,2.571507,wmean_0,1.0523178312553734
2018-02-03,Manchester City,1.4531690000000002,wmean_inf,1.7617868132554875
2018-02-03,Manchester City,1.4531690000000002,wmean_05,1.537403128605883
2018-02-03,Manchester City,1.4531690000000002,wmean_01,1.5428823680738988
2018-02-03,Manchester City,1.4531690000000002,wmean_005,1.5803248157019467
2018-02-03,Manchester City,1.4531690000000002,wmean_0,1.0551810539151714
2018-02-10,Manchester City,2.4814939999999996,wmean_inf,2.3756583602867263
2018-02-10,Manchester City,2.4814939999999996,wmean_05,1.884888848983148
2018-02-10,Manchester City,2.4814939999999996,wmean_01,1.6292265750125898
2018-02-10,Manchester City,2.4814939999999996,wmean_005,1.6283028144729648
2018-02-10,Manchester City,2.4814939999999996,wmean_0,1.065296748660142
2018-03-01,Manchester City,1.3854980000000001,wmean_inf,1.3892638450279133
2018-03-01,Manchester City,1.3854980000000001,wmean_05,1.5910123186931004
2018-03-01,Manchester City,1.3854980000000001,wmean_01,1.60298119268984
2018-03-01,Manchester City,1.3854980000000001,wmean_005,1.6143479209045566
2018-03-01,Manchester City,1.3854980000000001,wmean_0,1.0675516870708057
2018-03-04,Manchester City,0.8350110000000001,wmean_inf,0.9951639415806651
2018-03-04,Manchester City,0.8350110000000001,wmean_05,1.272233299115199
2018-03-04,Manchester City,0.8350110000000001,wmean_01,1.5253845038046525
2018-03-04,Manchester City,0.8350110000000001,wmean_005,1.571124387991229
2018-03-04,Manchester City,0.8350110000000001,wmean_0,1.0659255284048916
2018-03-12,Manchester City,1.4885970000000002,wmean_inf,1.4333295115404399
2018-03-12,Manchester City,1.4885970000000002,wmean_05,1.3647257116458367
2018-03-12,Manchester City,1.4885970000000002,wmean_01,1.5216414117647534
2018-03-12,Manchester City,1.4885970000000002,wmean_005,1.5665468981443114
2018-03-12,Manchester City,1.4885970000000002,wmean_0,1.0688607469849796
2018-03-31,Manchester City,1.0534919999999999,wmean_inf,1.0548798151208747
2018-03-31,Manchester City,1.0534919999999999,wmean_05,1.170461299342298
2018-03-31,Manchester City,1.0534919999999999,wmean_01,1.4665122418098329
2018-03-31,Manchester City,1.0534919999999999,wmean_005,1.5359001836865576
2018-03-31,Manchester City,1.0534919999999999,wmean_0,1.0687547556254533
2018-04-07,Manchester City,2.21284,wmean_inf,2.087221965485931
2018-04-07,Manchester City,2.21284,wmean_05,1.6991229679294886
2018-04-07,Manchester City,2.21284,wmean_01,1.5524575096708868
2018-04-07,Manchester City,2.21284,wmean_005,1.5758978625184188
2018-04-07,Manchester City,2.21284,wmean_0,1.0765909560042657
2018-04-14,Manchester City,2.413696,wmean_inf,2.3746134805939954
2018-04-14,Manchester City,2.413696,wmean_05,2.0245330569688305
2018-04-14,Manchester City,2.413696,wmean_01,1.6496914266557894
2018-04-14,Manchester City,2.413696,wmean_005,1.62489459613107
2018-04-14,Manchester City,2.413696,wmean_0,1.0856869087717353
2018-04-22,Manchester City,2.236397,wmean_inf,2.2491769356047544
2018-04-22,Manchester City,2.236397,wmean_05,2.119112082352044
2018-04-22,Manchester City,2.236397,wmean_01,1.715607351342493
2018-04-22,Manchester City,2.236397,wmean_005,1.6605520344668845
2018-04-22,Manchester City,2.236397,wmean_0,1.0934619770306488
2018-04-29,Manchester City,2.061843,wmean_inf,2.083919732187659
2018-04-29,Manchester City,2.061843,wmean_05,2.09483187053535
2018-04-29,Manchester City,2.061843,wmean_01,1.7538494098423707
2018-04-29,Manchester City,2.061843,wmean_005,1.683730653323649
2018-04-29,Manchester City,2.061843,wmean_0,1.0999611785899537
2018-05-06,Manchester City,0.24076000000000009,wmean_inf,0.4634657380274777
2018-05-06,Manchester City,0.24076000000000009,wmean_05,1.3320300468489987
2018-05-06,Manchester City,0.24076000000000009,wmean_01,1.5892437898915222
2018-05-06,Manchester City,0.24076000000000009,wmean_005,1.60112704864577
2018-05-06,Manchester City,0.24076000000000009,wmean_0,1.0942331706770811
2018-05-09,Manchester City,0.63826,wmean_inf,0.58314942589914
2018-05-09,Manchester City,0.63826,wmean_05,1.0977896484956504
2018-05-09,Manchester City,0.63826,wmean_01,1.4922697443368738
2018-05-09,Manchester City,0.63826,wmean_005,1.5479248911439483
2018-05-09,Manchester City,0.63826,wmean_0,1.0912134807757985
2018-05-13,Manchester City,0.25899000000000005,wmean_inf,0.357628110424969
2018-05-13,Manchester City,0.25899000000000005,wmean_05,0.8377544090714097
2018-05-13,Manchester City,0.25899000000000005,wmean_01,1.372089466973479
2018-05-13,Manchester City,0.25899000000000005,wmean_005,1.478584423881481
2018-05-13,Manchester City,0.25899000000000005,wmean_0,1.0857383262440157
2018-08-12,Manchester City,1.5726129999999998,wmean_inf,1.5726129999978646
2018-08-12,Manchester City,1.5726129999999998,wmean_05,1.5690663806135923
2018-08-12,Manchester City,1.5726129999999998,wmean_01,1.4249047115886744
2018-08-12,Manchester City,1.5726129999999998,wmean_005,1.4873688204240754
2018-08-12,Manchester City,1.5726129999999998,wmean_0,1.0889205136888946
2018-08-19,Manchester City,3.939829,wmean_inf,3.6838650899816883
2018-08-19,Manchester City,3.939829,wmean_05,3.042072699431031
2018-08-19,Manchester City,3.939829,wmean_01,1.9919172607456201
2018-08-19,Manchester City,3.939829,wmean_005,1.7066909105280625
2018-08-19,Manchester City,3.939829,wmean_0,1.1074329066595983
2018-08-25,Manchester City,0.57917,wmean_inf,1.0611193452351333
2018-08-25,Manchester City,0.57917,wmean_05,1.8397611779236716
2018-08-25,Manchester City,0.57917,wmean_01,1.713326873980021
2018-08-25,Manchester City,0.57917,wmean_005,1.6104277214007114
2018-08-25,Manchester City,0.57917,wmean_0,1.1040247588373766
2018-09-01,Manchester City,1.9142770000000002,wmean_inf,1.8072019423640397
2018-09-01,Manchester City,1.9142770000000002,wmean_05,1.872990651840485
