h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
a,0.485768,1.64998,0.485768,1.64998,2,11,2,3,0.4924,l,2018-12-15,0,0,1,0,-1.164212,357,15,90,16,227,Cardiff,EPL,2018
h,1.27173,2.72523,0.510566,1.96406,1,10,1,5,0.4344,l,2018-12-22,0,0,1,0,-1.453494,365,18,87,21,227,Cardiff,EPL,2018
a,1.05926,2.43202,1.05926,2.43202,5,18,0,0,0.5512,d,2018-12-26,0,1,0,1,-1.37276,234,20,107,12,227,Cardiff,EPL,2018
a,0.493212,1.51648,0.493212,0.755309,3,9,1,0,0.481,w,2018-12-29,1,0,0,3,-0.262097,245,27,98,13,227,Cardiff,EPL,2018
h,1.0789,1.38282,1.0789,1.38282,4,4,0,3,1.0897000000000001,l,2019-01-01,0,0,1,0,-0.30391999999999997,628,19,138,11,227,Cardiff,EPL,2018
h,0.124558,0.39468,0.124558,0.39468,0,7,0,0,0.8543000000000001,d,2019-01-12,0,1,0,1,-0.270122,182,26,105,21,227,Cardiff,EPL,2018
a,0.255727,2.518,0.255727,2.518,9,7,0,3,0.0906,l,2019-01-19,0,0,1,0,-2.262273,188,20,124,23,227,Cardiff,EPL,2018
a,0.597893,2.69339,0.597893,1.93222,2,21,1,2,0.2055,l,2019-01-29,0,0,1,0,-1.334327,318,11,103,14,227,Cardiff,EPL,2018
h,2.53093,0.35199,1.76977,0.35199,5,9,2,0,2.8069,w,2019-02-02,1,0,0,3,1.41778,318,22,83,18,227,Cardiff,EPL,2018
a,0.980673,1.70666,0.980673,1.70666,3,6,2,1,0.6412,w,2019-02-09,1,0,0,3,-0.725987,271,17,100,27,227,Cardiff,EPL,2018
h,1.90045,2.75798,1.90045,2.75798,5,8,1,5,0.7326,l,2019-02-22,0,0,1,0,-0.8575299999999999,372,24,135,24,227,Cardiff,EPL,2018
h,0.219359,1.14212,0.219359,1.14212,5,5,0,3,0.4783,l,2019-02-26,0,0,1,0,-0.922761,267,32,88,18,227,Cardiff,EPL,2018
a,0.702261,3.2075,0.702261,3.2075,3,7,0,2,0.1236,l,2019-03-02,0,0,1,0,-2.505239,285,29,133,15,227,Cardiff,EPL,2018
h,3.49275,0.295869,3.49275,0.295869,4,6,2,0,2.9735,w,2019-03-09,1,0,0,3,3.196881,309,19,75,18,227,Cardiff,EPL,2018
h,0.446122,2.07834,0.446122,2.07834,3,10,1,2,0.29369999999999996,l,2019-03-31,0,0,1,0,-1.632218,315,25,86,25,227,Cardiff,EPL,2018
a,0.135788,3.53913,0.135788,3.53913,2,17,0,2,0.0205,l,2019-04-03,0,0,1,0,-3.4033420000000003,341,7,83,16,227,Cardiff,EPL,2018
a,0.872224,2.84358,0.872224,2.84358,3,5,0,2,0.2132,l,2019-04-13,0,0,1,0,-1.971356,111,13,116,14,227,Cardiff,EPL,2018
a,0.819472,0.588539,0.819472,0.588539,1,11,2,0,1.5575,w,2019-04-16,1,0,0,3,0.23093299999999994,305,29,119,21,227,Cardiff,EPL,2018
h,1.1187,2.42404,1.1187,1.66287,0,13,0,2,0.47419999999999995,l,2019-04-21,0,0,1,0,-0.54417,353,12,73,20,227,Cardiff,EPL,2018
a,1.11322,0.519072,1.11322,0.519072,3,6,0,1,1.8937,l,2019-04-27,0,0,1,0,0.5941480000000001,432,28,93,24,227,Cardiff,EPL,2018
h,1.4996,1.80991,1.4996,1.80991,8,15,2,3,1.1833,l,2019-05-04,0,0,1,0,-0.31030999999999986,250,36,105,14,227,Cardiff,EPL,2018
a,1.71095,1.89555,0.949785,1.89555,2,13,2,0,1.2677999999999998,w,2019-05-12,1,0,0,3,-0.9457650000000001,284,12,85,23,227,Cardiff,EPL,2018
h,0.638076,1.07816,0.638076,1.07816,3,8,0,2,0.9254,l,2018-08-11,0,0,1,0,-0.44008400000000003,195,43,433,19,228,Fulham,EPL,2018
a,1.44253,3.26713,1.44253,3.26713,4,20,1,3,0.3842,l,2018-08-18,0,0,1,0,-1.8245999999999998,358,4,285,34,228,Fulham,EPL,2018
h,1.92459,1.56882,1.92459,1.56882,10,5,4,2,1.6022,w,2018-08-25,1,0,0,3,0.3557699999999999,164,14,353,19,228,Fulham,EPL,2018
a,1.51555,2.68216,1.51555,1.15982,3,3,2,2,0.5899,d,2018-09-01,0,1,0,1,0.3557299999999999,191,14,333,29,228,Fulham,EPL,2018
a,0.342698,4.91621,0.342698,4.91621,3,22,0,3,0.0048000000000000004,l,2018-09-15,0,0,1,0,-4.573512,420,11,228,21,228,Fulham,EPL,2018
h,1.77245,1.76133,1.77245,1.76133,4,5,1,1,1.387,d,2018-09-22,0,1,0,1,0.011120000000000019,141,17,302,25,228,Fulham,EPL,2018
a,0.536317,2.31538,0.536317,1.55432,6,7,0,3,0.2253,l,2018-09-29,0,0,1,0,-1.0180029999999998,230,23,216,26,228,Fulham,EPL,2018
h,1.31588,1.13706,1.31588,1.13706,5,12,1,5,1.4962,l,2018-10-07,0,0,1,0,0.17881999999999998,311,26,276,18,228,Fulham,EPL,2018
a,0.947712,1.7562,0.947712,1.7562,6,4,2,4,0.8002,l,2018-10-20,0,0,1,0,-0.808488,97,23,260,25,228,Fulham,EPL,2018
h,0.383833,2.10555,0.383833,1.34439,1,12,0,3,0.1991,l,2018-10-27,0,0,1,0,-0.960557,275,17,318,10,228,Fulham,EPL,2018
a,0.354166,0.51433,0.354166,0.51433,1,4,0,1,1.0717,l,2018-11-05,0,0,1,0,-0.16016399999999997,153,15,235,49,228,Fulham,EPL,2018
a,0.571301,2.22417,0.571301,2.22417,1,12,0,2,0.314,l,2018-11-11,0,0,1,0,-1.652869,450,14,128,28,228,Fulham,EPL,2018
h,1.3875,1.67163,1.3875,1.67163,8,8,3,2,1.1448,w,2018-11-24,1,0,0,3,-0.28413,325,17,177,22,228,Fulham,EPL,2018
a,0.285256,2.17105,0.285256,2.17105,3,5,0,2,0.1954,l,2018-12-02,0,0,1,0,-1.8857940000000002,467,34,183,30,228,Fulham,EPL,2018
h,1.47593,1.21575,1.47593,1.21575,7,2,1,1,1.5534,d,2018-12-05,0,1,0,1,0.26017999999999986,200,16,106,13,228,Fulham,EPL,2018
a,1.23251,3.15444,0.471345,3.15444,5,10,1,4,0.30100000000000005,l,2018-12-08,0,0,1,0,-2.6830950000000002,375,23,182,29,228,Fulham,EPL,2018
h,1.03424,0.75325,1.03424,0.75325,4,7,0,2,1.5908,l,2018-12-15,0,0,1,0,0.2809900000000001,187,23,260,22,228,Fulham,EPL,2018
a,0.245408,0.289508,0.245408,0.289508,5,7,0,0,1.1420000000000001,d,2018-12-22,0,1,0,1,-0.0441,282,16,284,32,228,Fulham,EPL,2018
h,1.2769,1.35896,1.2769,1.35896,4,2,1,1,1.2334,d,2018-12-26,0,1,0,1,-0.08206000000000002,432,20,150,19,228,Fulham,EPL,2018
h,1.72386,0.276791,0.962693,0.276791,5,5,1,0,2.5821,w,2018-12-29,1,0,0,3,0.685902,348,19,193,12,228,Fulham,EPL,2018
a,1.71312,4.43325,1.71312,4.43325,5,21,1,4,0.1849,l,2019-01-01,0,0,1,0,-2.72013,301,24,215,20,228,Fulham,EPL,2018
a,0.903255,0.809801,0.903255,0.809801,2,3,1,2,1.3947,l,2019-01-12,0,0,1,0,0.09345400000000004,202,19,332,25,228,Fulham,EPL,2018
h,0.937902,1.93316,0.937902,1.93316,5,13,1,2,0.6322,l,2019-01-20,0,0,1,0,-0.995258,357,17,122,20,228,Fulham,EPL,2018
h,3.46113,2.36867,3.46113,2.36867,6,5,4,2,2.0802,w,2019-01-29,1,0,0,3,1.09246,187,19,368,22,228,Fulham,EPL,2018
a,0.560836,2.19582,0.560836,1.43465,2,7,0,2,0.2359,l,2019-02-02,0,0,1,0,-0.873814,164,14,384,27,228,Fulham,EPL,2018
h,2.18741,2.13209,2.18741,1.37093,4,17,0,3,1.4257000000000002,l,2019-02-09,0,0,1,0,0.8164799999999999,226,29,262,18,228,Fulham,EPL,2018
a,1.23555,2.72871,1.23555,2.72871,4,18,1,3,0.3863,l,2019-02-22,0,0,1,0,-1.49316,287,22,289,41,228,Fulham,EPL,2018
a,0.798715,1.15823,0.798715,1.15823,4,6,0,2,1.0253,l,2019-02-27,0,0,1,0,-0.35951500000000014,170,15,339,30,228,Fulham,EPL,2018
h,0.898469,1.53632,0.898469,1.53632,4,13,1,2,0.8891,l,2019-03-03,0,0,1,0,-0.637851,428,21,233,23,228,Fulham,EPL,2018
a,0.15103,2.13494,0.15103,2.13494,2,8,1,3,0.1229,l,2019-03-09,0,0,1,0,-1.9839099999999998,292,21,301,28,228,Fulham,EPL,2018
h,0.915765,2.73437,0.915765,1.97321,4,14,1,2,0.22799999999999998,l,2019-03-17,0,0,1,0,-1.057445,281,13,197,25,228,Fulham,EPL,2018
h,0.661491,2.31513,0.661491,2.31513,3,14,0,2,0.3311,l,2019-03-30,0,0,1,0,-1.6536389999999999,374,11,221,26,228,Fulham,EPL,2018
a,1.90917,1.59338,1.90917,1.59338,6,4,1,4,1.6197,l,2019-04-02,0,0,1,0,0.31579,250,20,346,28,228,Fulham,EPL,2018
h,1.66303,1.29107,1.66303,1.29107,6,7,2,0,1.6414,w,2019-04-13,1,0,0,3,0.37196000000000007,268,21,194,36,228,Fulham,EPL,2018
a,2.61689,2.83739,1.85572,2.83739,6,8,1,0,1.2422,w,2019-04-20,1,0,0,3,-0.98167,273,21,260,20,228,Fulham,EPL,2018
h,0.519072,1.11322,0.519072,1.11322,6,3,1,0,0.7830999999999999,w,2019-04-27,1,0,0,3,-0.5941480000000001,93,24,432,28,228,Fulham,EPL,2018
a,0.512477,2.09397,0.512477,2.09397,2,7,0,1,0.2953,l,2019-05-04,0,0,1,0,-1.581493,184,22,438,24,228,Fulham,EPL,2018
h,0.569845,1.95921,0.569845,1.95921,12,7,0,4,0.3435,l,2019-05-12,0,0,1,0,-1.3893649999999997,240,18,485,17,228,Fulham,EPL,2018
h,0.891038,0.715382,0.891038,0.715382,4,2,2,2,1.4521,d,2018-08-11,0,1,0,1,0.17565600000000003,228,9,312,20,229,Wolverhampton Wanderers,EPL,2018
a,1.09349,0.222843,1.09349,0.222843,6,4,0,2,2.2447,l,2018-08-18,0,0,1,0,0.8706470000000001,221,31,277,18,229,Wolverhampton Wanderers,EPL,2018
h,1.26376,1.84293,1.26376,1.84293,2,10,1,1,0.9238,d,2018-08-25,0,1,0,1,-0.57917,366,16,123,18,229,Wolverhampton Wanderers,EPL,2018
a,1.22301,0.888887,1.22301,0.888887,4,7,1,0,1.6671,w,2018-09-01,1,0,0,3,0.33412299999999995,269,26,301,21,229,Wolverhampton Wanderers,EPL,2018
h,3.3916,0.208994,3.3916,0.208994,11,3,1,0,2.9261,w,2018-09-16,1,0,0,3,3.182606,226,13,287,16,229,Wolverhampton Wanderers,EPL,2018
a,1.1185,0.62283,1.1185,0.62283,7,12,1,1,1.8389,d,2018-09-22,0,1,0,1,0.49567000000000005,393,22,199,12,229,Wolverhampton Wanderers,EPL,2018
h,1.42507,0.679627,1.42507,0.679627,5,9,2,0,1.9777,w,2018-09-29,1,0,0,3,0.7454430000000001,263,25,257,21,229,Wolverhampton Wanderers,EPL,2018
a,0.755654,1.03714,0.755654,1.03714,4,6,1,0,1.0147,w,2018-10-06,1,0,0,3,-0.2814859999999999,386,21,148,25,229,Wolverhampton Wanderers,EPL,2018
h,0.47391,1.0684,0.47391,1.0684,8,4,0,2,0.7612,l,2018-10-20,0,0,1,0,-0.59449,306,30,232,17,229,Wolverhampton Wanderers,EPL,2018
a,1.38027,1.01337,1.38027,1.01337,4,6,0,1,1.6218000000000001,l,2018-10-27,0,0,1,0,0.3669,199,36,253,16,229,Wolverhampton Wanderers,EPL,2018
h,2.40643,1.63123,0.884092,1.63123,4,4,2,3,1.9914,l,2018-11-03,0,0,1,0,-0.747138,306,30,256,18,229,Wolverhampton Wanderers,EPL,2018
a,1.86549,0.965843,1.86549,0.965843,8,11,1,1,2.111,d,2018-11-11,0,1,0,1,0.8996470000000001,418,20,141,23,229,Wolverhampton Wanderers,EPL,2018
h,0.701036,0.627281,0.701036,0.627281,5,5,0,2,1.3573,l,2018-11-25,0,0,1,0,0.073755000000000015,302,20,241,29,229,Wolverhampton Wanderers,EPL,2018
a,0.987623,1.09264,0.987623,1.09264,7,5,1,2,1.2259,l,2018-11-30,0,0,1,0,-0.10501700000000003,125,22,164,18,229,Wolverhampton Wanderers,EPL,2018
h,0.682893,1.10702,0.682893,1.10702,3,5,2,1,0.9696999999999999,w,2018-12-05,1,0,0,3,-0.4241269999999999,408,34,157,22,229,Wolverhampton Wanderers,EPL,2018
a,1.57799,0.4601,1.57799,0.4601,3,5,2,1,2.3451,w,2018-12-09,1,0,0,3,1.11789,264,15,252,14,229,Wolverhampton Wanderers,EPL,2018
h,2.02223,0.52685,2.02223,0.52685,3,4,2,0,2.5629999999999997,w,2018-12-15,1,0,0,3,1.49538,396,26,220,11,229,Wolverhampton Wanderers,EPL,2018
h,0.763821,2.16356,0.763821,2.16356,3,10,0,2,0.45530000000000004,l,2018-12-21,0,0,1,0,-1.3997389999999998,368,26,229,15,229,Wolverhampton Wanderers,EPL,2018
a,1.35896,1.2769,1.35896,1.2769,2,4,1,1,1.4451999999999998,d,2018-12-26,0,1,0,1,0.08206000000000002,150,19,432,20,229,Wolverhampton Wanderers,EPL,2018
a,1.20867,0.277704,1.20867,0.277704,5,3,3,1,2.2504,w,2018-12-29,1,0,0,3,0.930966,417,10,236,26,229,Wolverhampton Wanderers,EPL,2018
h,0.656255,1.94658,0.656255,1.18542,2,3,0,2,0.3961,l,2019-01-02,0,0,1,0,-0.5291649999999999,273,26,313,22,229,Wolverhampton Wanderers,EPL,2018
a,0.0985446,3.11947,0.0985446,2.3583,1,21,0,3,0.020800000000000003,l,2019-01-14,0,0,1,0,-2.2597554,305,7,158,26,229,Wolverhampton Wanderers,EPL,2018
h,2.21719,1.3383100000000001,2.21719,1.3383100000000001,8,9,4,3,2.0126,w,2019-01-19,1,0,0,3,0.8788799999999999,219,24,196,22,229,Wolverhampton Wanderers,EPL,2018
h,2.0363,0.130179,2.0363,0.130179,7,4,3,0,2.7331,w,2019-01-29,1,0,0,3,1.9061210000000002,215,18,267,20,229,Wolverhampton Wanderers,EPL,2018
a,1.85729,1.36252,1.09612,1.36252,2,6,3,1,1.7754,w,2019-02-02,1,0,0,3,-0.26639999999999997,298,24,149,21,229,Wolverhampton Wanderers,EPL,2018
h,2.30998,0.435263,2.30998,0.435263,6,3,1,1,2.6801,d,2019-02-11,0,1,0,1,1.874717,227,23,375,25,229,Wolverhampton Wanderers,EPL,2018
a,1.20286,2.13291,0.441692,0.610568,3,6,1,1,0.5769,d,2019-02-23,0,1,0,1,-0.16887600000000003,169,27,236,24,229,Wolverhampton Wanderers,EPL,2018
a,0.573166,1.46224,0.573166,1.46224,1,6,0,1,0.5593,l,2019-02-26,0,0,1,0,-0.889074,239,16,212,26,229,Wolverhampton Wanderers,EPL,2018
h,3.2075,0.702261,3.2075,0.702261,7,3,2,0,2.8092,w,2019-03-02,1,0,0,3,2.505239,133,15,285,29,229,Wolverhampton Wanderers,EPL,2018
a,0.609079,1.0471,0.609079,1.0471,2,8,1,1,0.9777,d,2019-03-10,0,1,0,1,-0.4380209999999999,366,18,136,23,229,Wolverhampton Wanderers,EPL,2018
a,0.397928,0.572695,0.397928,0.572695,4,2,0,2,1.0499,l,2019-03-30,0,0,1,0,-0.17476699999999995,149,14,296,23,229,Wolverhampton Wanderers,EPL,2018
h,1.65044,2.03847,1.65044,2.03847,5,7,2,1,1.0736,w,2019-04-02,1,0,0,3,-0.3880299999999999,286,13,305,26,229,Wolverhampton Wanderers,EPL,2018
a,0.642825,3.80842,0.642825,3.80842,4,4,1,3,0.0563,l,2019-04-13,0,0,1,0,-3.1655949999999997,137,22,390,28,229,Wolverhampton Wanderers,EPL,2018
h,2.60447,0.115051,2.60447,0.115051,7,0,0,0,2.8815,d,2019-04-20,0,1,0,1,2.4894190000000003,163,6,330,16,229,Wolverhampton Wanderers,EPL,2018
h,0.982018,0.939754,0.982018,0.939754,5,8,3,1,1.34,w,2019-04-24,1,0,0,3,0.04226399999999997,359,19,145,11,229,Wolverhampton Wanderers,EPL,2018
a,2.44357,0.896093,2.44357,0.896093,7,3,2,1,2.5372,w,2019-04-27,1,0,0,3,1.5474769999999998,309,23,196,17,229,Wolverhampton Wanderers,EPL,2018
h,2.09397,0.512477,2.09397,0.512477,7,2,1,0,2.5504,w,2019-05-04,1,0,0,3,1.581493,438,24,184,22,229,Wolverhampton Wanderers,EPL,2018
a,0.883861,1.70197,0.883861,1.70197,8,6,0,2,0.742,l,2019-05-12,0,0,1,0,-0.818109,388,12,254,19,229,Wolverhampton Wanderers,EPL,2018
