h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
h,1.94307,1.27532,1.94307,1.27532,8,1,1,2,1.8600999999999999,l,2014-11-22,0,0,1,0,0.6677500000000001,82,26,286,19,85,Stoke,EPL,2014
a,0.875424,1.71025,0.875424,1.71025,6,14,0,1,0.6562,l,2014-11-29,0,0,1,0,-0.8348260000000001,241,17,278,27,85,Stoke,EPL,2014
a,1.29092,1.91104,1.29092,1.91104,2,10,1,2,0.8728,l,2014-12-02,0,0,1,0,-0.62012,382,18,204,27,85,Stoke,EPL,2014
h,2.50357,2.02073,2.50357,1.25956,3,6,3,2,1.7521,w,2014-12-06,1,0,0,3,1.2440099999999998,232,23,180,29,85,Stoke,EPL,2014
a,0.898532,0.498092,0.898532,0.498092,5,4,1,1,1.8192000000000002,d,2014-12-13,0,1,0,1,0.40044,137,18,230,31,85,Stoke,EPL,2014
h,0.411669,1.45482,0.411669,1.45482,6,4,0,2,0.5312,l,2014-12-22,0,0,1,0,-1.043151,254,23,271,25,85,Stoke,EPL,2014
a,1.39552,1.00929,0.634351,1.00929,2,4,1,0,1.7337,w,2014-12-26,1,0,0,3,-0.374939,281,19,149,27,85,Stoke,EPL,2014
h,1.25399,1.35813,1.25399,1.35813,4,6,2,0,1.2047999999999999,w,2014-12-28,1,0,0,3,-0.10414000000000012,195,28,201,31,85,Stoke,EPL,2014
h,1.4082,0.932262,1.4082,0.932262,5,9,1,1,1.7534,d,2015-01-01,0,1,0,1,0.47593799999999986,281,16,101,23,85,Stoke,EPL,2014
a,0.39839,2.26889,0.39839,2.26889,7,5,0,3,0.22449999999999998,l,2015-01-11,0,0,1,0,-1.8704999999999998,264,31,239,25,85,Stoke,EPL,2014
a,0.715634,0.382481,0.715634,0.382481,5,2,1,0,1.6242,w,2015-01-17,1,0,0,3,0.333153,188,16,226,27,85,Stoke,EPL,2014
h,0.782569,1.11577,0.782569,1.11577,5,4,3,1,0.9921,w,2015-01-31,1,0,0,3,-0.33320099999999997,180,24,192,17,85,Stoke,EPL,2014
a,0.220357,0.789943,0.220357,0.789943,3,5,1,1,0.6862999999999999,d,2015-02-08,0,1,0,1,-0.5695859999999999,141,33,216,16,85,Stoke,EPL,2014
h,0.745602,2.13611,0.745602,1.37497,3,12,1,4,0.4105,l,2015-02-11,0,0,1,0,-0.629368,248,17,239,35,85,Stoke,EPL,2014
a,1.11955,0.234004,0.358377,0.234004,3,4,2,1,2.3798,w,2015-02-21,1,0,0,3,0.12437300000000001,179,18,188,16,85,Stoke,EPL,2014
h,0.895577,0.344489,0.895577,0.344489,7,3,1,0,1.8288000000000002,w,2015-02-28,1,0,0,3,0.551088,200,18,299,9,85,Stoke,EPL,2014
h,1.03921,0.418315,1.03921,0.418315,3,5,2,0,1.9898,w,2015-03-04,1,0,0,3,0.620895,251,19,179,20,85,Stoke,EPL,2014
a,0.198751,0.958807,0.198751,0.958807,7,4,0,1,0.5971,l,2015-03-14,0,0,1,0,-0.760056,126,25,200,16,85,Stoke,EPL,2014
h,2.07851,2.14974,2.07851,1.38861,6,6,1,2,1.3242,l,2015-03-21,0,0,1,0,0.6899000000000002,160,22,244,23,85,Stoke,EPL,2014
a,0.277288,3.28546,0.277288,2.52429,2,18,1,2,0.025099999999999997,l,2015-04-04,0,0,1,0,-2.247002,286,20,290,18,85,Stoke,EPL,2014
a,0.587985,0.604708,0.587985,0.604708,12,6,1,1,1.2742,d,2015-04-11,0,1,0,1,-0.016723000000000043,91,18,216,22,85,Stoke,EPL,2014
h,2.26451,1.36108,2.26451,1.36108,2,10,2,1,2.0804,w,2015-04-18,1,0,0,3,0.90343,234,26,224,28,85,Stoke,EPL,2014
h,2.15079,2.17523,2.15079,2.17523,12,5,1,1,1.3393000000000002,d,2015-04-25,0,1,0,1,-0.024439999999999795,116,22,195,25,85,Stoke,EPL,2014
a,0.324134,2.07645,0.324134,2.07645,6,9,0,2,0.2177,l,2015-05-02,0,0,1,0,-1.752316,225,26,290,25,85,Stoke,EPL,2014
h,2.138,0.298008,2.138,0.298008,5,7,3,0,2.6852,w,2015-05-09,1,0,0,3,1.8399919999999998,213,17,198,20,85,Stoke,EPL,2014
a,1.76276,0.909845,1.76276,0.909845,3,5,0,0,2.1325,d,2015-05-16,0,1,0,1,0.8529150000000001,169,23,259,13,85,Stoke,EPL,2014
h,2.15707,1.02292,2.15707,1.02292,4,8,6,1,2.2670999999999997,w,2015-05-24,1,0,0,3,1.13415,296,23,262,24,85,Stoke,EPL,2014
h,0.965583,1.48053,0.965583,1.48053,6,9,0,2,0.9421999999999999,l,2014-08-17,0,0,1,0,-0.5149469999999999,343,22,284,22,86,Newcastle United,EPL,2014
a,0.699295,0.507525,0.699295,0.507525,7,4,0,0,1.4753,d,2014-08-23,0,1,0,1,0.19177,180,21,326,21,86,Newcastle United,EPL,2014
h,1.69776,1.66056,1.69776,1.66056,10,3,3,3,1.3554,d,2014-08-30,0,1,0,1,0.0371999999999999,123,27,244,25,86,Newcastle United,EPL,2014
a,1.15026,2.11739,1.15026,2.11739,1,4,0,4,0.6358,l,2014-09-13,0,0,1,0,-0.9671299999999998,370,18,354,30,86,Newcastle United,EPL,2014
h,1.91632,0.854291,1.91632,0.854291,12,2,2,2,2.1957999999999998,d,2014-09-20,0,1,0,1,1.062029,187,23,310,16,86,Newcastle United,EPL,2014
a,1.13994,1.56203,1.13994,1.56203,6,4,0,1,0.9843,l,2014-09-29,0,0,1,0,-0.4220900000000001,171,23,229,24,86,Newcastle United,EPL,2014
a,1.18603,1.55242,1.18603,1.55242,1,6,2,2,1.076,d,2014-10-04,0,1,0,1,-0.36639,459,34,191,27,86,Newcastle United,EPL,2014
h,2.1929,0.650379,2.1929,0.650379,5,5,1,0,2.4899,w,2014-10-18,1,0,0,3,1.5425209999999998,175,29,230,23,86,Newcastle United,EPL,2014
a,0.73967,2.03729,0.73967,2.03729,3,4,2,1,0.4751,w,2014-10-26,1,0,0,3,-1.29762,300,32,133,25,86,Newcastle United,EPL,2014
h,1.56863,0.258953,1.56863,0.258953,5,6,1,0,2.4724,w,2014-11-01,1,0,0,3,1.309677,385,28,150,16,86,Newcastle United,EPL,2014
a,0.694441,0.765208,0.694441,0.765208,1,11,2,0,1.2448000000000001,w,2014-11-09,1,0,0,3,-0.07076700000000002,306,24,183,19,86,Newcastle United,EPL,2014
h,1.47871,0.402285,1.47871,0.402285,9,5,1,0,2.2969000000000004,w,2014-11-22,1,0,0,3,1.076425,149,34,184,26,86,Newcastle United,EPL,2014
a,0.246562,1.09981,0.246562,1.09981,2,3,0,1,0.513,l,2014-11-29,0,0,1,0,-0.853248,172,21,240,15,86,Newcastle United,EPL,2014
a,1.0006,0.678486,1.0006,0.678486,4,11,1,1,1.6612999999999998,d,2014-12-02,0,1,0,1,0.3221139999999999,125,16,248,28,86,Newcastle United,EPL,2014
h,1.48574,2.16232,1.48574,2.16232,7,22,2,1,0.9306000000000001,w,2014-12-06,1,0,0,3,-0.6765799999999997,315,21,149,21,86,Newcastle United,EPL,2014
a,0.938764,2.38819,0.938764,1.62702,3,11,1,4,0.3458,l,2014-12-13,0,0,1,0,-0.6882559999999999,231,26,240,29,86,Newcastle United,EPL,2014
h,0.900259,2.18418,0.900259,2.18418,6,5,0,1,0.4989,l,2014-12-21,0,0,1,0,-1.2839209999999999,192,20,195,27,86,Newcastle United,EPL,2014
a,1.03151,1.86147,0.270375,1.86147,1,10,1,3,0.6578999999999999,l,2014-12-26,0,0,1,0,-1.591095,356,21,207,27,86,Newcastle United,EPL,2014
h,1.71345,1.07321,1.71345,1.07321,10,5,3,2,1.8746,w,2014-12-28,1,0,0,3,0.6402399999999999,229,32,262,14,86,Newcastle United,EPL,2014
h,1.24639,1.65582,1.24639,1.65582,3,2,3,3,1.0292,d,2015-01-01,0,1,0,1,-0.40942999999999996,227,18,218,33,86,Newcastle United,EPL,2014
a,0.394837,1.08131,0.394837,1.08131,0,9,0,2,0.6932,l,2015-01-10,0,0,1,0,-0.686473,330,25,193,33,86,Newcastle United,EPL,2014
h,0.856732,0.432026,0.856732,0.432026,4,2,1,2,1.724,l,2015-01-17,0,0,1,0,0.42470600000000003,199,26,307,24,86,Newcastle United,EPL,2014
a,0.50926,0.989377,0.50926,0.989377,5,3,3,0,0.86240000000000006,w,2015-01-31,1,0,0,3,-0.4801169999999999,304,30,236,33,86,Newcastle United,EPL,2014
h,0.789943,0.220357,0.789943,0.220357,5,3,1,1,1.9052000000000002,d,2015-02-08,0,1,0,1,0.5695859999999999,216,16,141,33,86,Newcastle United,EPL,2014
a,0.444535,0.932684,0.444535,0.932684,0,4,1,1,0.8109,d,2015-02-11,0,1,0,1,-0.48814899999999994,209,18,184,31,86,Newcastle United,EPL,2014
a,0.166685,3.12533,0.166685,2.36416,1,11,0,5,0.0308,l,2015-02-21,0,0,1,0,-2.197475,361,15,313,29,86,Newcastle United,EPL,2014
h,0.93198,0.773437,0.93198,0.773437,0,6,1,0,1.4954,w,2015-02-28,1,0,0,3,0.158543,176,13,162,22,86,Newcastle United,EPL,2014
h,1.19246,1.68865,1.19246,1.68865,3,7,0,1,0.9255,l,2015-03-04,0,0,1,0,-0.4961899999999999,277,23,99,25,86,Newcastle United,EPL,2014
a,0.809194,2.25807,0.809194,1.49698,4,9,0,3,0.3902,l,2015-03-15,0,0,1,0,-0.687786,284,18,230,31,86,Newcastle United,EPL,2014
h,1.0068,0.754782,1.0068,0.754782,5,10,1,2,1.5558,l,2015-03-21,0,0,1,0,0.25201799999999996,222,27,253,36,86,Newcastle United,EPL,2014
a,0.798234,0.829443,0.798234,0.829443,8,6,0,1,1.3331,l,2015-04-05,0,0,1,0,-0.031209000000000042,170,28,137,31,86,Newcastle United,EPL,2014
a,0.363343,1.26534,0.363343,1.26534,8,9,0,2,0.5566,l,2015-04-13,0,0,1,0,-0.9019969999999999,325,33,166,25,86,Newcastle United,EPL,2014
h,0.938886,1.99862,0.938886,1.99862,5,9,1,3,0.5811,l,2015-04-19,0,0,1,0,-1.0597340000000002,318,39,158,29,86,Newcastle United,EPL,2014
h,1.54939,1.58825,1.54939,1.58825,5,3,2,3,1.3232,l,2015-04-25,0,0,1,0,-0.038859999999999895,297,39,202,19,86,Newcastle United,EPL,2014
a,0.485003,4.02694,0.485003,3.26577,5,7,0,3,0.0354,l,2015-05-02,0,0,1,0,-2.780767,123,25,163,22,86,Newcastle United,EPL,2014
h,1.23706,1.21081,1.23706,1.21081,2,3,1,1,1.3559,d,2015-05-09,0,1,0,1,0.026250000000000107,176,37,220,21,86,Newcastle United,EPL,2014
a,2.11207,0.470106,2.11207,0.470106,10,2,1,2,2.538,l,2015-05-16,0,0,1,0,1.6419640000000002,124,31,118,40,86,Newcastle United,EPL,2014
h,1.64216,0.416396,1.64216,0.416396,3,4,2,0,2.3586000000000005,w,2015-05-24,1,0,0,3,1.225764,303,30,144,19,86,Newcastle United,EPL,2014
h,1.33192,1.55248,1.33192,1.55248,6,9,2,1,1.1776999999999997,w,2014-08-17,1,0,0,3,-0.2205600000000001,238,21,401,36,87,Liverpool,EPL,2014
a,0.901889,1.31375,0.901889,1.31375,7,11,1,3,0.9614,l,2014-08-25,0,0,1,0,-0.4118609999999999,328,18,289,17,87,Liverpool,EPL,2014
a,2.74317,0.48592,1.982,0.48592,4,6,3,0,2.7561,w,2014-08-31,1,0,0,3,1.49608,303,25,198,28,87,Liverpool,EPL,2014
h,0.728097,0.701676,0.728097,0.701676,5,1,0,1,1.2967,l,2014-09-13,0,0,1,0,0.026421000000000028,91,14,486,9,87,Liverpool,EPL,2014
a,0.37835,1.26032,0.37835,1.26032,4,5,1,3,0.5005999999999999,l,2014-09-20,0,0,1,0,-0.8819700000000001,122,17,313,24,87,Liverpool,EPL,2014
h,1.5286,0.475885,1.5286,0.475885,8,3,1,1,2.2529,d,2014-09-27,0,1,0,1,1.052715,300,25,217,20,87,Liverpool,EPL,2014
h,1.56163,1.4384,1.56163,0.677228,10,5,2,1,1.4005999999999998,w,2014-10-04,1,0,0,3,0.884402,201,25,257,32,87,Liverpool,EPL,2014
a,1.51813,2.60852,1.51813,2.60852,8,8,3,2,0.6537,w,2014-10-19,1,0,0,3,-1.09039,126,20,258,34,87,Liverpool,EPL,2014
h,0.678924,0.222999,0.678924,0.222999,11,2,0,0,1.7727,d,2014-10-25,0,1,0,1,0.45592499999999997,150,24,335,32,87,Liverpool,EPL,2014
a,0.258953,1.56863,0.258953,1.56863,6,5,0,1,0.3271,l,2014-11-01,0,0,1,0,-1.309677,150,16,385,28,87,Liverpool,EPL,2014
h,0.531905,1.97201,0.531905,1.97201,7,12,1,2,0.3255,l,2014-11-08,0,0,1,0,-1.440105,191,20,334,28,87,Liverpool,EPL,2014
a,0.952958,1.47309,0.952958,1.47309,9,7,1,3,0.9235,l,2014-11-23,0,0,1,0,-0.520132,123,19,347,27,87,Liverpool,EPL,2014
h,1.71025,0.875424,1.71025,0.875424,14,6,1,0,2.0778999999999996,w,2014-11-29,1,0,0,3,0.8348260000000001,278,27,241,17,87,Liverpool,EPL,2014
a,1.3012,1.23928,1.3012,1.23928,5,6,3,1,1.4543000000000001,w,2014-12-02,1,0,0,3,0.061919999999999975,172,19,272,24,87,Liverpool,EPL,2014
h,0.663875,0.268395,0.663875,0.268395,13,4,0,0,1.7084,d,2014-12-06,0,1,0,1,0.39548,214,31,191,24,87,Liverpool,EPL,2014
a,1.87114,1.79543,1.87114,1.79543,10,5,0,3,1.3936,l,2014-12-14,0,0,1,0,0.07570999999999994,308,23,244,41,87,Liverpool,EPL,2014
h,1.31858,0.754219,1.31858,0.754219,10,8,2,2,1.7729,d,2014-12-21,0,1,0,1,0.5643610000000001,169,27,380,31,87,Liverpool,EPL,2014
a,1.06708,0.61207,1.06708,0.61207,5,8,1,0,1.8058,w,2014-12-26,1,0,0,3,0.45501,240,21,320,31,87,Liverpool,EPL,2014
h,3.27658,1.00374,3.27658,1.00374,12,1,4,1,2.717,w,2014-12-29,1,0,0,3,2.27284,406,17,277,18,87,Liverpool,EPL,2014
h,2.38944,1.09438,0.867099,1.09438,10,5,2,2,2.3411999999999997,d,2015-01-01,0,1,0,1,-0.22728099999999996,132,19,286,20,87,Liverpool,EPL,2014
a,2.16251,0.250077,2.16251,0.250077,9,1,1,0,2.7043,w,2015-01-10,1,0,0,3,1.912433,279,24,296,19,87,Liverpool,EPL,2014
a,1.54424,0.845309,1.54424,0.845309,7,14,2,0,1.9702,w,2015-01-17,1,0,0,3,0.6989310000000001,209,28,275,25,87,Liverpool,EPL,2014
h,2.28203,0.383092,2.28203,0.383092,7,2,2,0,2.6485,w,2015-01-31,1,0,0,3,1.8989379999999998,115,23,306,31,87,Liverpool,EPL,2014
a,1.03601,0.227711,1.03601,0.227711,6,4,0,0,2.0810999999999997,d,2015-02-07,0,1,0,1,0.8082990000000001,306,18,344,26,87,Liverpool,EPL,2014
h,2.76444,1.71247,2.00327,1.71247,8,7,3,2,2.1736,w,2015-02-10,1,0,0,3,0.29080000000000017,203,24,223,34,87,Liverpool,EPL,2014
a,0.695778,0.869183,0.695778,0.869183,5,7,2,0,1.1866,w,2015-02-22,1,0,0,3,-0.17340500000000003,313,21,207,26,87,Liverpool,EPL,2014
h,0.769022,1.12846,0.769022,1.12846,7,8,2,1,0.98,w,2015-03-01,1,0,0,3,-0.35943800000000004,272,19,241,19,87,Liverpool,EPL,2014
h,1.30453,0.319239,1.30453,0.319239,7,3,2,0,2.2142999999999997,w,2015-03-04,1,0,0,3,0.9852909999999999,219,17,398,36,87,Liverpool,EPL,2014
a,1.69506,0.438751,1.69506,0.438751,9,3,1,0,2.3907,w,2015-03-16,1,0,0,3,1.256309,294,32,329,30,87,Liverpool,EPL,2014
h,0.557648,1.22632,0.557648,0.465151,7,3,1,2,0.6405000000000001,l,2015-03-22,0,0,1,0,0.09249700000000005,283,22,217,45,87,Liverpool,EPL,2014
a,1.21414,1.45672,0.452975,1.45672,9,5,1,4,1.1817,l,2015-04-04,0,0,1,0,-1.0037449999999999,238,22,280,39,87,Liverpool,EPL,2014
h,1.26534,0.363343,1.26534,0.363343,9,8,2,0,2.1622,w,2015-04-13,1,0,0,3,0.9019969999999999,166,25,325,33,87,Liverpool,EPL,2014
a,1.41235,0.507754,1.41235,0.507754,13,1,0,0,2.1854,d,2015-04-25,0,1,0,1,0.904596,82,18,351,29,87,Liverpool,EPL,2014
a,0.523697,0.730978,0.523697,0.730978,7,2,0,1,1.049,l,2015-04-28,0,0,1,0,-0.20728100000000005,101,20,336,26,87,Liverpool,EPL,2014
h,2.28745,0.386314,1.52628,0.386314,9,1,2,1,2.7097,w,2015-05-02,1,0,0,3,1.139966,113,21,236,23,87,Liverpool,EPL,2014
a,1.33324,0.535272,1.33324,0.535272,6,8,1,1,2.0572,d,2015-05-10,0,1,0,1,0.797968,226,22,291,27,87,Liverpool,EPL,2014
h,1.11415,1.99504,1.11415,1.09706,9,3,1,3,0.6868,l,2015-05-16,0,0,1,0,0.01709000000000005,142,18,346,30,87,Liverpool,EPL,2014
a,1.02292,2.15707,1.02292,2.15707,8,4,1,6,0.5259,l,2015-05-24,0,0,1,0,-1.13415,262,24,296,23,87,Liverpool,EPL,2014
a,1.48053,0.965583,1.48053,0.965583,9,6,2,0,1.7849,w,2014-08-17,1,0,0,3,0.5149469999999999,284,22,343,22,88,Manchester City,EPL,2014
h,1.31375,0.901889,1.31375,0.901889,11,7,3,1,1.7441,w,2014-08-25,1,0,0,3,0.4118609999999999,289,17,328,18,88,Manchester City,EPL,2014
h,0.891768,0.299792,0.891768,0.299792,19,4,0,1,1.8615000000000002,l,2014-08-30,0,0,1,0,0.5919760000000001,104,30,326,12,88,Manchester City,EPL,2014
a,2.30834,2.07804,2.30834,2.07804,16,9,2,2,1.5454,d,2014-09-13,0,1,0,1,0.23029999999999973,221,44,262,37,88,Manchester City,EPL,2014
h,1.05592,1.02093,1.05592,1.02093,17,2,1,1,1.305,d,2014-09-21,0,1,0,1,0.03499000000000008,223,39,313,21,88,Manchester City,EPL,2014
a,1.78953,1.12374,1.78953,0.362605,13,2,4,2,1.8742999999999999,w,2014-09-27,1,0,0,3,1.426925,280,25,426,20,88,Manchester City,EPL,2014
a,2.30634,0.690283,2.30634,0.690283,12,1,2,0,2.4370000000000003,w,2014-10-04,1,0,0,3,1.616057,202,26,490,19,88,Manchester City,EPL,2014
h,3.75041,2.32314,1.34988,1.56197,16,7,4,1,2.2716000000000003,w,2014-10-18,1,0,0,3,-0.2120900000000001,188,34,347,20,88,Manchester City,EPL,2014
a,1.8643,2.62631,1.8643,2.62631,20,8,1,2,0.8503999999999999,l,2014-10-25,0,0,1,0,-0.7620100000000001,87,22,317,26,88,Manchester City,EPL,2014
h,2.56723,0.727924,2.56723,0.727924,14,5,1,0,2.5646000000000004,w,2014-11-02,1,0,0,3,1.8393059999999999,258,35,253,19,88,Manchester City,EPL,2014
a,1.70189,1.86489,1.70189,1.86489,15,4,2,2,1.2454999999999998,d,2014-11-08,0,1,0,1,-0.16300000000000003,175,21,271,28,88,Manchester City,EPL,2014
h,2.26312,0.957011,2.26312,0.957011,16,4,2,1,2.2619,w,2014-11-22,1,0,0,3,1.3061089999999997,301,40,343,21,88,Manchester City,EPL,2014
a,2.13214,0.804381,2.13214,0.804381,8,3,3,0,2.3766999999999996,w,2014-11-30,1,0,0,3,1.3277590000000001,282,28,222,24,88,Manchester City,EPL,2014
a,1.0386,0.412004,1.0386,0.412004,8,2,4,1,1.9009999999999998,w,2014-12-03,1,0,0,3,0.6265959999999999,220,29,349,25,88,Manchester City,EPL,2014
h,2.2487,0.385845,1.48753,0.385845,17,5,1,0,2.6963000000000004,w,2014-12-06,1,0,0,3,1.101685,260,26,217,23,88,Manchester City,EPL,2014
a,1.13411,0.360608,1.13411,0.360608,8,4,1,0,2.0943,w,2014-12-13,1,0,0,3,0.7735019999999999,166,20,310,32,88,Manchester City,EPL,2014
h,1.41484,0.760531,1.41484,0.760531,19,4,3,0,1.8868,w,2014-12-20,1,0,0,3,0.6543090000000001,105,28,362,19,88,Manchester City,EPL,2014
a,2.10224,2.64442,1.34107,2.64442,14,4,3,1,1.0151999999999999,w,2014-12-26,1,0,0,3,-1.3033500000000002,267,26,294,30,88,Manchester City,EPL,2014
h,1.38586,0.962215,1.38586,0.962215,17,4,2,2,1.6741,d,2014-12-28,0,1,0,1,0.42364500000000005,176,24,263,17,88,Manchester City,EPL,2014
h,3.63333,0.979558,3.63333,0.218389,20,1,3,2,2.7861000000000002,w,2015-01-01,1,0,0,3,3.414941,185,28,261,11,88,Manchester City,EPL,2014
a,1.50724,0.95041,1.50724,0.95041,22,1,1,1,1.8258999999999999,d,2015-01-10,0,1,0,1,0.5568299999999999,180,22,252,22,88,Manchester City,EPL,2014
h,0.561966,1.49476,0.561966,0.733593,12,4,0,2,0.5281,l,2015-01-18,0,0,1,0,-0.17162700000000009,178,48,352,32,88,Manchester City,EPL,2014
a,0.907151,0.708923,0.907151,0.708923,5,2,1,1,1.4929,d,2015-01-31,0,1,0,1,0.19822800000000007,214,35,256,23,88,Manchester City,EPL,2014
h,0.992526,1.13348,0.992526,1.13348,24,1,1,1,1.1758,d,2015-02-07,0,1,0,1,-0.14095400000000002,123,20,339,12,88,Manchester City,EPL,2014
a,2.13611,0.745602,1.37497,0.745602,12,3,4,1,2.4142,w,2015-02-11,1,0,0,3,0.629368,239,35,248,17,88,Manchester City,EPL,2014
h,3.12533,0.166685,2.36416,0.166685,11,1,5,0,2.9438,w,2015-02-21,1,0,0,3,2.197475,313,29,361,15,88,Manchester City,EPL,2014
a,1.12846,0.769022,1.12846,0.769022,8,7,1,2,1.7024,l,2015-03-01,0,0,1,0,0.35943800000000004,241,19,272,19,88,Manchester City,EPL,2014
h,2.91599,0.217043,2.91599,0.217043,22,5,2,0,2.9161,w,2015-03-04,1,0,0,3,2.698947,147,26,312,18,88,Manchester City,EPL,2014
a,1.2576,0.242058,1.2576,0.242058,13,3,0,1,2.2401,l,2015-03-14,0,0,1,0,1.015542,144,29,375,19,88,Manchester City,EPL,2014
h,4.90913,0.775158,4.90913,0.775158,34,1,3,0,2.9804000000000004,w,2015-03-21,1,0,0,3,4.133972,104,23,271,17,88,Manchester City,EPL,2014
a,1.1129,1.32783,1.1129,1.32783,19,1,1,2,1.0351,l,2015-04-06,0,0,1,0,-0.21493000000000007,115,27,296,23,88,Manchester City,EPL,2014
a,1.75844,2.66017,1.75844,2.66017,7,3,2,4,0.7595,l,2015-04-12,0,0,1,0,-0.9017299999999999,320,30,179,26,88,Manchester City,EPL,2014
h,2.05138,0.738105,2.05138,0.738105,28,3,2,0,2.3023,w,2015-04-19,1,0,0,3,1.313275,183,27,335,15,88,Manchester City,EPL,2014
h,1.1892,0.901376,1.1892,0.901376,7,2,3,2,1.6031,w,2015-04-25,1,0,0,3,0.2878240000000001,291,18,192,16,88,Manchester City,EPL,2014
a,1.80612,2.07027,1.80612,2.07027,11,7,1,0,1.1835,w,2015-05-03,1,0,0,3,-0.2641499999999999,262,30,210,27,88,Manchester City,EPL,2014
h,5.35103,0.872314,4.58986,0.872314,13,1,6,0,2.9832,w,2015-05-10,1,0,0,3,3.7175459999999996,169,25,268,21,88,Manchester City,EPL,2014
a,2.28119,1.06125,2.28119,1.06125,23,8,4,2,2.2425,w,2015-05-17,1,0,0,3,1.21994,317,24,284,26,88,Manchester City,EPL,2014
h,2.44073,0.775853,2.44073,0.775853,15,5,2,0,2.5926,w,2015-05-24,1,0,0,3,1.6648769999999997,201,27,205,20,88,Manchester City,EPL,2014
h,1.16635,0.278076,1.16635,0.278076,8,2,1,2,2.2359,l,2014-08-16,0,0,1,0,0.888274,253,25,341,19,89,Manchester United,EPL,2014
a,0.941557,0.666489,0.941557,0.666489,2,4,1,1,1.674,d,2014-08-24,0,1,0,1,0.275068,297,27,267,21,89,Manchester United,EPL,2014
a,0.467281,0.513746,0.467281,0.513746,11,2,0,0,1.2096,d,2014-08-30,0,1,0,1,-0.046465000000000034,150,21,305,27,89,Manchester United,EPL,2014
h,2.20911,0.563524,2.20911,0.563524,9,4,4,0,2.5363,w,2014-09-14,1,0,0,3,1.6455859999999998,228,26,546,12,89,Manchester United,EPL,2014
a,1.71191,2.5422,1.71191,1.01986,7,6,3,5,0.8067,l,2014-09-21,0,0,1,0,0.69205,174,26,285,23,89,Manchester United,EPL,2014
h,0.520246,1.27452,0.520246,1.27452,5,10,2,1,0.6964999999999999,w,2014-09-27,1,0,0,3,-0.7542740000000001,189,13,315,21,89,Manchester United,EPL,2014
h,1.6239,2.13558,1.6239,1.37441,4,7,2,1,0.9917,w,2014-10-05,1,0,0,3,0.24949,268,36,269,20,89,Manchester United,EPL,2014
a,0.934042,0.61662,0.934042,0.61662,8,3,2,2,1.572,d,2014-10-20,0,1,0,1,0.3174220000000001,214,27,286,16,89,Manchester United,EPL,2014
h,1.84074,0.989916,1.84074,0.989916,7,8,1,1,2.0214,d,2014-10-26,0,1,0,1,0.850824,245,18,254,18,89,Manchester United,EPL,2014
a,0.727924,2.56723,0.727924,2.56723,5,14,0,1,0.3017,l,2014-11-02,0,0,1,0,-1.8393059999999999,253,19,258,35,89,Manchester United,EPL,2014
h,0.956776,0.400837,0.956776,0.400837,3,3,1,0,1.843,w,2014-11-08,1,0,0,3,0.555939,127,17,390,15,89,Manchester United,EPL,2014
a,1.2791,2.00193,1.2791,2.00193,2,12,2,1,0.873,w,2014-11-22,1,0,0,3,-0.7228300000000003,258,18,137,23,89,Manchester United,EPL,2014
h,1.76885,0.230407,1.76885,0.230407,8,1,3,0,2.7343,w,2014-11-29,1,0,0,3,1.538443,151,25,508,26,89,Manchester United,EPL,2014
h,1.91104,1.29092,1.91104,1.29092,10,2,2,1,1.8366999999999998,w,2014-12-02,1,0,0,3,0.62012,204,27,382,18,89,Manchester United,EPL,2014
a,0.799261,1.8287,0.799261,1.8287,2,9,2,1,0.597,w,2014-12-08,1,0,0,3,-1.029439,290,16,255,38,89,Manchester United,EPL,2014
h,1.79543,1.87114,1.79543,1.87114,5,10,3,0,1.3549000000000002,w,2014-12-14,1,0,0,3,-0.07570999999999994,244,41,308,23,89,Manchester United,EPL,2014
a,1.06851,0.575806,1.06851,0.575806,7,3,1,1,1.7778,d,2014-12-20,0,1,0,1,0.49270400000000003,202,19,301,13,89,Manchester United,EPL,2014
h,1.86147,1.03151,1.86147,0.270375,10,1,3,1,2.0775,w,2014-12-26,1,0,0,3,1.591095,207,27,356,21,89,Manchester United,EPL,2014
a,2.2613,0.888,2.2613,0.888,6,1,0,0,2.4352,d,2014-12-28,0,1,0,1,1.3733,148,30,186,25,89,Manchester United,EPL,2014
a,0.932262,1.4082,0.932262,1.4082,9,5,1,1,0.9356,d,2015-01-01,0,1,0,1,-0.47593799999999986,101,23,281,16,89,Manchester United,EPL,2014
h,1.19228,1.15706,1.19228,1.15706,4,5,0,1,1.3914,l,2015-01-11,0,0,1,0,0.03522000000000003,192,20,280,14,89,Manchester United,EPL,2014
a,1.55645,0.929623,1.55645,0.929623,8,6,2,0,1.88,w,2015-01-17,1,0,0,3,0.6268269999999999,172,30,262,25,89,Manchester United,EPL,2014
h,1.7369,0.380882,1.7369,0.380882,10,5,3,1,2.5154,w,2015-01-31,1,0,0,3,1.3560180000000002,98,21,416,27,89,Manchester United,EPL,2014
a,1.21344,0.86518,1.21344,0.86518,10,3,1,1,1.6446999999999998,d,2015-02-08,0,1,0,1,0.3482600000000001,129,22,189,18,89,Manchester United,EPL,2014
