h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
h,2.24348,1.24986,2.24348,1.24986,9,1,2,1,2.0822,w,2019-12-01,1,0,0,3,0.99362,129,23,367,20,75,Leicester,EPL,2019
h,2.28735,0.199733,1.52619,0.199733,9,4,2,0,2.8303000000000003,w,2019-12-04,1,0,0,3,1.326457,151,21,325,24,75,Leicester,EPL,2019
a,4.03286,1.24141,4.03286,1.24141,17,12,4,1,2.8034999999999997,w,2019-12-08,1,0,0,3,2.79145,116,27,234,27,75,Leicester,EPL,2019
h,1.06421,1.16408,1.06421,1.16408,5,7,1,1,1.217,d,2019-12-14,0,1,0,1,-0.0998699999999999,211,30,253,22,75,Leicester,EPL,2019
a,1.01388,3.59139,1.01388,2.83026,0,17,1,3,0.1476,l,2019-12-21,0,0,1,0,-1.81638,395,12,276,32,75,Leicester,EPL,2019
h,0.120994,3.76973,0.120994,3.00856,3,6,0,4,0.0095,l,2019-12-26,0,0,1,0,-2.887566,348,17,263,23,75,Leicester,EPL,2019
a,2.62349,0.782104,1.86232,0.782104,8,7,2,1,2.6163999999999996,w,2019-12-28,1,0,0,3,1.080216,167,22,304,34,75,Leicester,EPL,2019
a,2.43642,0.780118,2.43642,0.780118,16,2,3,0,2.5794,w,2020-01-01,1,0,0,3,1.6563020000000002,122,34,519,13,75,Leicester,EPL,2019
h,0.780114,2.40601,0.780114,2.40601,2,3,1,2,0.3319,l,2020-01-11,0,0,1,0,-1.6258960000000002,120,10,255,33,75,Leicester,EPL,2019
a,2.33415,1.50886,1.55792,1.50886,14,3,1,2,2.016,l,2020-01-19,0,0,1,0,0.04905999999999988,226,23,243,25,75,Leicester,EPL,2019
h,2.91302,1.16254,2.15185,0.401371,18,2,4,1,2.6223,w,2020-01-22,1,0,0,3,1.7504790000000001,131,22,316,20,75,Leicester,EPL,2019
h,1.65956,0.806995,1.65956,0.806995,5,8,2,2,2.0278,d,2020-02-01,0,1,0,1,0.8525649999999999,259,33,278,19,75,Leicester,EPL,2019
a,0.527366,1.14491,0.527366,1.14491,3,6,0,0,0.7931,d,2020-02-14,0,1,0,1,-0.6175440000000001,182,28,277,18,75,Leicester,EPL,2019
h,0.723269,2.42749,0.723269,1.66632,3,12,0,1,0.2948,l,2020-02-22,0,0,1,0,-0.943051,370,16,182,30,75,Leicester,EPL,2019
a,1.42581,0.591716,1.42581,0.591716,10,5,0,1,2.041,l,2020-02-28,0,0,1,0,0.834094,173,23,229,28,75,Leicester,EPL,2019
h,2.41239,0.672448,1.65122,0.672448,8,2,4,0,2.595,w,2020-03-09,1,0,0,3,0.9787719999999999,156,29,304,23,75,Leicester,EPL,2019
a,1.05245,1.00765,1.05245,1.00765,3,5,1,1,1.3740999999999999,d,2020-06-20,0,1,0,1,0.04480000000000017,76,20,281,21,75,Leicester,EPL,2019
h,0.505486,1.10227,0.505486,0.341106,8,1,0,0,0.6738,d,2020-06-23,0,1,0,1,0.16437999999999997,135,18,343,23,75,Leicester,EPL,2019
a,1.80384,1.17592,1.80384,0.414753,11,4,1,2,1.8745,l,2020-07-01,0,0,1,0,1.3890870000000002,146,25,329,21,75,Leicester,EPL,2019
h,2.20683,0.507537,2.20683,0.507537,6,2,3,0,2.5669000000000004,w,2020-07-04,1,0,0,3,1.699293,269,32,298,19,75,Leicester,EPL,2019
a,1.00238,1.29023,1.00238,1.29023,5,8,1,1,1.0814,d,2020-07-07,0,1,0,1,-0.28784999999999994,152,19,308,18,75,Leicester,EPL,2019
a,1.66084,2.54311,1.66084,1.78195,14,3,1,4,0.7019,l,2020-07-12,0,0,1,0,-0.12110999999999983,215,23,314,17,75,Leicester,EPL,2019
h,3.05752,0.660214,3.05752,0.660214,6,1,2,0,2.7788000000000004,w,2020-07-16,1,0,0,3,2.397306,185,20,234,23,75,Leicester,EPL,2019
a,1.20085,0.766922,1.20085,0.766922,6,2,0,3,1.7006,l,2020-07-19,0,0,1,0,0.433928,170,26,381,18,75,Leicester,EPL,2019
h,0.754668,1.41019,0.754668,0.649054,2,9,0,2,0.74,l,2020-07-26,0,0,1,0,0.10561399999999999,276,28,249,31,75,Leicester,EPL,2019
h,0.87159,1.2246,0.87159,1.2246,5,5,0,0,1.0512,d,2019-08-10,0,1,0,1,-0.35300999999999993,294,26,110,27,78,Crystal Palace,EPL,2019
a,0.241912,1.84778,0.241912,1.84778,5,2,0,1,0.22060000000000002,l,2019-08-18,0,0,1,0,-1.605868,174,15,278,25,78,Crystal Palace,EPL,2019
a,0.676993,2.23561,0.676993,1.47444,2,7,2,1,0.35029999999999994,w,2019-08-24,1,0,0,3,-0.797447,275,18,96,14,78,Crystal Palace,EPL,2019
h,1.41394,0.30354,1.41394,0.30354,13,5,1,0,2.2757,w,2019-08-31,1,0,0,3,1.1104,216,24,226,25,78,Crystal Palace,EPL,2019
a,0.577323,1.04944,0.577323,1.04944,5,8,0,4,0.8706999999999999,l,2019-09-14,0,0,1,0,-0.4721169999999999,410,24,216,33,78,Crystal Palace,EPL,2019
h,0.984777,1.75572,0.984777,1.75572,6,5,1,1,0.7636000000000001,d,2019-09-22,0,1,0,1,-0.7709429999999999,265,19,263,21,78,Crystal Palace,EPL,2019
h,1.80497,0.712129,1.0438,0.712129,11,10,2,0,2.2533,w,2019-09-28,1,0,0,3,0.33167100000000005,294,23,164,18,78,Crystal Palace,EPL,2019
a,2.0682,1.23577,1.30703,1.23577,7,7,2,1,2.1092,w,2019-10-05,1,0,0,3,0.07125999999999988,281,14,281,19,78,Crystal Palace,EPL,2019
h,0.616864,4.02104,0.616864,4.02104,5,21,0,2,0.0503,l,2019-10-19,0,0,1,0,-3.404176,353,19,128,19,78,Crystal Palace,EPL,2019
a,1.77892,1.54014,1.01775,1.54014,1,8,2,2,1.6021,d,2019-10-27,0,1,0,1,-0.5223900000000001,263,10,161,21,78,Crystal Palace,EPL,2019
h,0.44291,0.981167,0.44291,0.981167,5,5,0,2,0.8167,l,2019-11-03,0,0,1,0,-0.538257,267,15,186,29,78,Crystal Palace,EPL,2019
a,0.479488,3.28903,0.479488,3.28903,3,11,0,2,0.0769,l,2019-11-09,0,0,1,0,-2.809542,320,23,217,28,78,Crystal Palace,EPL,2019
h,1.02306,1.64291,1.02306,1.64291,8,11,1,2,0.8560000000000001,l,2019-11-23,0,0,1,0,-0.61985,285,13,182,18,78,Crystal Palace,EPL,2019
a,0.936732,1.8509,0.936732,1.8509,6,5,2,0,0.6598,w,2019-11-30,1,0,0,3,-0.914168,175,24,268,32,78,Crystal Palace,EPL,2019
h,0.383763,0.342799,0.383763,0.342799,6,10,1,0,1.2658,w,2019-12-03,1,0,0,3,0.040964,305,15,118,21,78,Crystal Palace,EPL,2019
a,0.210746,1.57132,0.210746,1.57132,2,7,0,0,0.2552,d,2019-12-07,0,1,0,1,-1.3605740000000002,181,20,231,22,78,Crystal Palace,EPL,2019
h,0.484859,2.48355,0.484859,2.48355,5,11,1,1,0.1452,d,2019-12-16,0,1,0,1,-1.9986910000000002,309,16,168,32,78,Crystal Palace,EPL,2019
a,0.985368,0.714368,0.985368,0.714368,14,6,0,1,1.524,l,2019-12-21,0,0,1,0,0.271,199,23,300,24,78,Crystal Palace,EPL,2019
h,2.14195,0.796338,2.14195,0.796338,12,8,2,1,2.3714999999999997,w,2019-12-26,1,0,0,3,1.345612,169,17,327,33,78,Crystal Palace,EPL,2019
a,0.137837,1.47937,0.137837,1.47937,2,4,1,1,0.2757,d,2019-12-28,0,1,0,1,-1.341533,271,14,184,34,78,Crystal Palace,EPL,2019
a,1.29896,1.66454,1.29896,1.66454,7,7,1,1,1.0735999999999999,d,2020-01-01,0,1,0,1,-0.36558,192,24,248,22,78,Crystal Palace,EPL,2019
h,0.317862,1.43924,0.317862,1.43924,5,8,1,1,0.2649,d,2020-01-11,0,1,0,1,-1.121378,291,33,182,32,78,Crystal Palace,EPL,2019
a,0.586716,2.47314,0.586716,2.47314,2,23,2,2,0.2482,d,2020-01-18,0,1,0,1,-1.8864239999999999,295,10,128,26,78,Crystal Palace,EPL,2019
h,0.674589,1.1306,0.674589,1.1306,9,8,0,2,0.9164,l,2020-01-21,0,0,1,0,-0.45601100000000006,188,24,180,40,78,Crystal Palace,EPL,2019
h,0.970063,0.860755,0.970063,0.860755,6,4,0,1,1.4110999999999998,l,2020-02-01,0,0,1,0,0.10930799999999996,132,12,299,29,78,Crystal Palace,EPL,2019
a,0.865323,2.79103,0.865323,2.79103,8,2,1,3,0.22060000000000002,l,2020-02-08,0,0,1,0,-1.925707,173,22,252,31,78,Crystal Palace,EPL,2019
h,1.75552,0.164495,1.75552,0.164495,8,2,1,0,2.6224,w,2020-02-22,1,0,0,3,1.591025,282,41,193,20,78,Crystal Palace,EPL,2019
a,2.17159,1.78712,2.17159,1.78712,5,8,1,0,1.6598000000000002,w,2020-02-29,1,0,0,3,0.3844700000000001,307,18,142,23,78,Crystal Palace,EPL,2019
h,0.856107,0.449161,0.856107,0.449161,10,7,1,0,1.7397,w,2020-03-07,1,0,0,3,0.406946,227,22,181,31,78,Crystal Palace,EPL,2019
a,0.788453,0.363637,0.788453,0.363637,4,6,2,0,1.7765,w,2020-06-20,1,0,0,3,0.42481599999999997,235,24,162,18,78,Crystal Palace,EPL,2019
a,0.0645285,2.56729,0.0645285,2.56729,0,14,0,4,0.053500000000000006,l,2020-06-24,0,0,1,0,-2.5027614999999996,475,6,181,35,78,Crystal Palace,EPL,2019
h,1.06533,0.359906,1.06533,0.359906,12,3,0,1,1.982,l,2020-06-29,0,0,1,0,0.705424,188,22,235,18,78,Crystal Palace,EPL,2019
a,0.507537,2.20683,0.507537,2.20683,2,6,0,3,0.2902,l,2020-07-04,0,0,1,0,-1.699293,298,19,269,32,78,Crystal Palace,EPL,2019
h,1.2882,2.65753,1.2882,2.65753,7,8,2,3,0.4898,l,2020-07-07,0,0,1,0,-1.36933,336,24,192,26,78,Crystal Palace,EPL,2019
a,0.974181,1.6977,0.974181,1.6977,3,4,0,2,0.8033,l,2020-07-12,0,0,1,0,-0.723519,149,20,232,26,78,Crystal Palace,EPL,2019
h,0.572141,1.90448,0.572141,1.90448,7,8,0,2,0.4463,l,2020-07-16,0,0,1,0,-1.332339,373,32,206,26,78,Crystal Palace,EPL,2019
a,0.440119,1.48696,0.440119,1.48696,1,4,0,2,0.42310000000000003,l,2020-07-20,0,0,1,0,-1.0468410000000001,257,22,240,17,78,Crystal Palace,EPL,2019
h,0.988534,0.310302,0.988534,0.310302,6,3,1,1,2.0478,d,2020-07-26,0,1,0,1,0.678232,278,21,227,36,78,Crystal Palace,EPL,2019
a,0.842407,2.23456,0.842407,2.23456,5,11,1,4,0.4405,l,2019-08-09,0,0,1,0,-1.392153,236,11,208,35,79,Norwich,EPL,2019
h,2.09572,0.920429,2.09572,0.920429,9,6,3,1,2.2375,w,2019-08-17,1,0,0,3,1.175291,195,14,350,20,79,Norwich,EPL,2019
h,1.07904,1.89428,1.07904,1.89428,5,12,2,3,0.7872000000000001,l,2019-08-24,0,0,1,0,-0.81524,290,29,302,22,79,Norwich,EPL,2019
a,1.1674,2.20657,1.1674,2.20657,5,12,0,2,0.6576,l,2019-08-31,0,0,1,0,-1.0391700000000001,236,27,298,38,79,Norwich,EPL,2019
h,1.7413,2.34436,1.7413,2.34436,6,14,3,2,0.9923,w,2019-09-14,1,0,0,3,-0.6030599999999999,258,14,191,24,79,Norwich,EPL,2019
a,0.801428,2.39312,0.801428,2.39312,9,7,0,2,0.3365,l,2019-09-21,0,0,1,0,-1.591692,149,10,292,25,79,Norwich,EPL,2019
a,0.712129,1.80497,0.712129,1.0438,10,11,0,2,0.5259,l,2019-09-28,0,0,1,0,-0.33167100000000005,164,18,294,23,79,Norwich,EPL,2019
h,1.84838,3.67827,1.84838,2.76412,13,9,1,5,0.40170000000000006,l,2019-10-05,0,0,1,0,-0.9157400000000002,145,24,220,25,79,Norwich,EPL,2019
a,0.402873,0.675554,0.402873,0.675554,5,7,0,0,0.9885,d,2019-10-19,0,1,0,1,-0.272681,213,18,254,20,79,Norwich,EPL,2019
h,0.8924,4.51232,0.8924,2.98998,6,6,1,3,0.0461,l,2019-10-27,0,0,1,0,-2.0975800000000002,225,26,247,26,79,Norwich,EPL,2019
a,0.455082,2.65496,0.455082,2.65496,5,15,0,2,0.17709999999999998,l,2019-11-02,0,0,1,0,-2.199878,289,19,216,31,79,Norwich,EPL,2019
h,0.62104,1.36017,0.62104,1.36017,11,3,0,2,0.7555000000000001,l,2019-11-08,0,0,1,0,-0.7391300000000001,144,19,342,22,79,Norwich,EPL,2019
a,1.80849,0.812693,1.80849,0.812693,4,15,2,0,2.1512000000000002,w,2019-11-23,1,0,0,3,0.9957969999999999,189,23,137,23,79,Norwich,EPL,2019
h,0.810596,1.96157,0.810596,1.20044,2,10,2,2,0.4955,d,2019-12-01,0,1,0,1,-0.38984399999999997,296,12,205,26,79,Norwich,EPL,2019
a,0.896647,2.00232,0.896647,2.00232,3,9,1,2,0.523,l,2019-12-04,0,0,1,0,-1.1056730000000001,166,12,335,36,79,Norwich,EPL,2019
h,0.585805,0.712899,0.585805,0.712899,7,2,1,2,1.1511,l,2019-12-08,0,0,1,0,-0.12709399999999993,198,16,278,25,79,Norwich,EPL,2019
a,1.16408,1.06421,1.16408,1.06421,7,5,1,1,1.4792,d,2019-12-14,0,1,0,1,0.0998699999999999,253,22,211,30,79,Norwich,EPL,2019
h,1.26536,1.65224,1.26536,1.65224,4,2,1,2,1.0513,l,2019-12-21,0,0,1,0,-0.3868799999999999,248,17,246,26,79,Norwich,EPL,2019
a,1.45005,0.654194,1.45005,0.654194,3,4,0,1,2.0065,l,2019-12-26,0,0,1,0,0.795856,166,18,265,23,79,Norwich,EPL,2019
h,0.268052,1.82189,0.268052,1.06076,4,11,2,2,0.21989999999999998,d,2019-12-28,0,1,0,1,-0.792708,254,30,196,20,79,Norwich,EPL,2019
h,1.66454,1.29896,1.66454,1.29896,7,7,1,1,1.6349,d,2020-01-01,0,1,0,1,0.36558,248,22,192,24,79,Norwich,EPL,2019
a,0.275987,3.13456,0.275987,2.37339,4,17,0,4,0.0353,l,2020-01-11,0,0,1,0,-2.097403,302,19,225,45,79,Norwich,EPL,2019
h,1.76046,0.558298,0.999292,0.558298,6,4,1,0,2.3787000000000003,w,2020-01-18,1,0,0,3,0.440994,166,17,330,24,79,Norwich,EPL,2019
a,1.42472,2.22282,0.663547,2.22282,11,7,1,2,0.6974,l,2020-01-22,0,0,1,0,-1.5592730000000001,242,17,280,31,79,Norwich,EPL,2019
a,2.39985,0.937293,2.39985,0.937293,9,2,0,0,2.4265000000000003,d,2020-02-01,0,1,0,1,1.4625569999999999,200,26,249,22,79,Norwich,EPL,2019
h,0.383495,2.07331,0.383495,2.07331,3,13,0,1,0.2038,l,2020-02-15,0,0,1,0,-1.6898150000000003,318,7,220,27,79,Norwich,EPL,2019
a,0.360646,3.25033,0.360646,3.25033,5,3,0,3,0.0293,l,2020-02-23,0,0,1,0,-2.889684,224,23,370,35,79,Norwich,EPL,2019
h,0.591716,1.42581,0.591716,1.42581,5,10,1,0,0.6886,w,2020-02-28,1,0,0,3,-0.834094,229,28,173,23,79,Norwich,EPL,2019
a,2.55449,1.17263,2.55449,1.17263,3,10,0,1,2.4715,l,2020-03-07,0,0,1,0,1.3818599999999999,129,16,338,34,79,Norwich,EPL,2019
h,0.654932,1.87099,0.654932,1.87099,2,8,0,3,0.5406000000000001,l,2020-06-19,0,0,1,0,-1.2160579999999999,119,15,202,36,79,Norwich,EPL,2019
h,0.382813,0.654912,0.382813,0.654912,2,1,0,1,0.9865,l,2020-06-24,0,0,1,0,-0.27209900000000004,310,22,252,24,79,Norwich,EPL,2019
a,0.153871,1.76496,0.153871,1.76496,2,6,0,4,0.21749999999999997,l,2020-07-01,0,0,1,0,-1.611089,260,12,253,22,79,Norwich,EPL,2019
h,0.545069,0.903046,0.545069,0.903046,9,8,0,1,0.9217,l,2020-07-04,0,0,1,0,-0.357977,255,16,352,18,79,Norwich,EPL,2019
a,1.13378,0.725199,1.13378,0.725199,7,6,1,2,1.7569000000000001,l,2020-07-07,0,0,1,0,0.40858099999999997,171,19,292,26,79,Norwich,EPL,2019
h,0.613251,3.81088,0.613251,3.81088,7,9,0,4,0.0497,l,2020-07-11,0,0,1,0,-3.197629,254,18,334,16,79,Norwich,EPL,2019
a,0.0631109,3.05119,0.0631109,3.05119,0,9,0,1,0.0322,l,2020-07-14,0,0,1,0,-2.9880791,443,16,239,30,79,Norwich,EPL,2019
h,0.576602,1.8233,0.576602,1.8233,0,17,0,2,0.48639999999999994,l,2020-07-18,0,0,1,0,-1.2466979999999999,196,8,211,31,79,Norwich,EPL,2019
a,0.786563,3.56749,0.786563,3.56749,2,37,0,5,0.1407,l,2020-07-26,0,0,1,0,-2.7809269999999997,310,10,132,20,79,Norwich,EPL,2019
a,1.09534,2.37442,1.09534,1.61326,4,8,0,4,0.4992,l,2019-08-11,0,0,1,0,-0.5179199999999999,271,42,281,31,80,Chelsea,EPL,2019
h,1.22629,0.947941,1.22629,0.947941,4,5,1,1,1.6180999999999999,d,2019-08-18,0,1,0,1,0.27834900000000007,275,26,233,37,80,Chelsea,EPL,2019
a,1.89428,1.07904,1.89428,1.07904,12,5,3,2,1.9533,w,2019-08-24,1,0,0,3,0.81524,302,22,290,29,80,Chelsea,EPL,2019
h,2.30579,1.04649,2.30579,1.04649,4,5,2,2,2.2781000000000002,d,2019-08-31,0,1,0,1,1.2593,253,17,502,24,80,Chelsea,EPL,2019
a,3.06799,1.49359,3.06799,1.49359,6,5,5,2,2.4323,w,2019-09-14,1,0,0,3,1.5744,213,30,367,28,80,Chelsea,EPL,2019
h,1.23321,1.03003,1.23321,1.03003,5,5,1,2,1.5191,l,2019-09-22,0,0,1,0,0.20317999999999992,186,16,277,35,80,Chelsea,EPL,2019
h,4.26443,0.616263,3.50326,0.616263,9,0,2,0,2.9360999999999997,w,2019-09-28,1,0,0,3,2.886997,349,24,332,26,80,Chelsea,EPL,2019
a,2.15201,1.27044,2.15201,1.27044,10,5,4,1,2.0187,w,2019-10-06,1,0,0,3,0.8815700000000002,211,19,283,26,80,Chelsea,EPL,2019
h,2.30068,0.197082,2.30068,0.197082,12,1,1,0,2.7739999999999996,w,2019-10-19,1,0,0,3,2.103598,107,23,329,14,80,Chelsea,EPL,2019
a,0.988321,2.23494,0.988321,2.23494,6,8,4,2,0.495,w,2019-10-26,1,0,0,3,-1.246619,199,19,399,25,80,Chelsea,EPL,2019
a,2.18313,1.4744,2.18313,0.713228,8,6,2,1,1.8825000000000003,w,2019-11-02,1,0,0,3,1.4699019999999998,214,19,505,25,80,Chelsea,EPL,2019
h,3.28903,0.479488,3.28903,0.479488,11,3,2,0,2.875,w,2019-11-09,1,0,0,3,2.809542,217,28,320,23,80,Chelsea,EPL,2019
a,0.820474,1.23596,0.820474,1.23596,6,14,1,2,0.9977,l,2019-11-23,0,0,1,0,-0.4154859999999999,354,19,441,27,80,Chelsea,EPL,2019
h,2.73185,1.12034,2.73185,1.12034,6,3,0,1,2.451,l,2019-11-30,0,0,1,0,1.6115100000000002,159,14,381,34,80,Chelsea,EPL,2019
h,1.9774,0.86086,1.9774,0.86086,14,2,2,1,2.1673999999999998,w,2019-12-04,1,0,0,3,1.11654,181,26,389,28,80,Chelsea,EPL,2019
a,1.25734,2.03892,1.25734,2.03892,17,5,1,3,0.8073,l,2019-12-07,0,0,1,0,-0.7815800000000002,83,18,350,39,80,Chelsea,EPL,2019
h,2.02119,1.20777,2.02119,1.20777,6,3,0,1,1.9274,l,2019-12-14,0,0,1,0,0.8134199999999998,136,30,327,19,80,Chelsea,EPL,2019
a,1.49374,0.276667,0.732575,0.276667,8,7,2,0,2.4938000000000002,w,2019-12-22,1,0,0,3,0.455908,260,25,294,23,80,Chelsea,EPL,2019
h,0.859973,0.981321,0.859973,0.981321,10,2,0,2,1.1896,l,2019-12-26,0,0,1,0,-0.12134800000000001,184,36,351,28,80,Chelsea,EPL,2019
a,1.49666,0.785214,1.49666,0.785214,8,7,2,1,1.9679999999999997,w,2019-12-29,1,0,0,3,0.7114460000000001,262,38,323,23,80,Chelsea,EPL,2019
a,1.57497,1.56978,1.57497,1.56978,7,10,1,1,1.3333,d,2020-01-01,0,1,0,1,0.005190000000000028,273,32,328,27,80,Chelsea,EPL,2019
h,2.87633,0.717407,2.11516,0.717407,10,1,3,0,2.7319,w,2020-01-11,1,0,0,3,1.3977529999999998,163,17,317,11,80,Chelsea,EPL,2019
a,2.05436,0.892988,2.05436,0.892988,11,3,0,1,2.2278000000000002,l,2020-01-18,0,0,1,0,1.161372,127,30,256,11,80,Chelsea,EPL,2019
h,3.38612,0.568077,2.62495,0.568077,21,2,2,2,2.899,d,2020-01-21,0,1,0,1,2.056873,233,28,260,12,80,Chelsea,EPL,2019
a,0.806995,1.65956,0.806995,1.65956,8,5,2,2,0.7105,d,2020-02-01,0,1,0,1,-0.8525649999999999,278,19,259,33,80,Chelsea,EPL,2019
h,0.940204,0.681814,0.940204,0.681814,11,2,0,2,1.5236,l,2020-02-17,0,0,1,0,0.25839,215,24,365,28,80,Chelsea,EPL,2019
h,1.78193,0.265879,1.78193,0.265879,5,1,2,1,2.612,w,2020-02-22,1,0,0,3,1.516051,354,47,341,31,80,Chelsea,EPL,2019
a,1.98271,1.58495,1.98271,1.58495,14,4,2,2,1.6806999999999999,d,2020-02-29,0,1,0,1,0.3977599999999999,142,26,448,26,80,Chelsea,EPL,2019
h,2.02883,0.445922,2.02883,0.445922,9,3,4,0,2.5452,w,2020-03-08,1,0,0,3,1.5829080000000002,267,21,439,23,80,Chelsea,EPL,2019
a,1.14011,1.57223,1.14011,1.57223,10,0,2,1,0.9417,w,2020-06-21,1,0,0,3,-0.43212000000000006,98,16,336,15,80,Chelsea,EPL,2019
h,4.206,0.690594,3.44483,0.690594,7,10,2,1,2.9477,w,2020-06-25,1,0,0,3,2.754236,391,13,250,11,80,Chelsea,EPL,2019
a,1.57609,2.10497,0.814917,2.10497,8,7,2,3,0.9429000000000001,l,2020-07-01,0,0,1,0,-1.290053,123,19,357,17,80,Chelsea,EPL,2019
h,2.78877,0.608971,2.0276,0.608971,9,3,3,0,2.7356000000000003,w,2020-07-04,1,0,0,3,1.4186290000000001,179,16,429,17,80,Chelsea,EPL,2019
a,2.65753,1.2882,2.65753,1.2882,8,7,3,2,2.3234,w,2020-07-07,1,0,0,3,1.36933,192,26,336,24,80,Chelsea,EPL,2019
a,1.17509,2.00632,1.17509,2.00632,3,5,0,3,0.7263999999999999,l,2020-07-11,0,0,1,0,-0.8312300000000001,71,15,505,11,80,Chelsea,EPL,2019
h,3.05119,0.0631109,3.05119,0.0631109,9,0,1,0,2.9404,w,2020-07-14,1,0,0,3,2.9880791,239,30,443,16,80,Chelsea,EPL,2019
a,2.38205,1.45179,2.38205,1.45179,3,5,3,5,2.1068,l,2020-07-22,0,0,1,0,0.9302600000000001,354,24,363,30,80,Chelsea,EPL,2019
h,1.15938,0.164561,1.15938,0.164561,7,2,2,0,2.2747,w,2020-07-26,1,0,0,3,0.9948190000000001,198,29,392,27,80,Chelsea,EPL,2019
h,1.2003,3.18377,1.2003,2.42264,1,9,0,5,0.2522,l,2019-08-10,0,0,1,0,-1.22234,328,20,215,31,81,West Ham,EPL,2019
a,1.00856,2.40461,1.00856,2.40461,4,8,1,1,0.4871,d,2019-08-17,0,1,0,1,-1.39605,275,31,192,35,81,West Ham,EPL,2019
a,3.45768,2.29348,2.69651,2.29348,10,20,3,1,2.1833,w,2019-08-24,1,0,0,3,0.4030299999999998,246,19,195,21,81,West Ham,EPL,2019
h,2.20657,1.1674,2.20657,1.1674,12,5,2,0,2.1159000000000003,w,2019-08-31,1,0,0,3,1.0391700000000001,298,38,236,27,81,West Ham,EPL,2019
a,0.535279,1.40502,0.535279,1.40502,9,4,0,0,0.5889,d,2019-09-16,0,1,0,1,-0.869741,222,22,213,22,81,West Ham,EPL,2019
h,0.51376,1.27826,0.51376,1.27826,4,5,2,0,0.6305,w,2019-09-22,1,0,0,3,-0.7645,284,19,189,11,81,West Ham,EPL,2019
a,1.29546,2.31957,1.29546,2.31957,17,8,2,2,0.7235,d,2019-09-28,0,1,0,1,-1.02411,262,20,225,20,81,West Ham,EPL,2019
h,1.23577,2.0682,1.23577,1.30703,7,7,1,2,0.6572,l,2019-10-05,0,0,1,0,-0.07125999999999988,281,19,281,14,81,West Ham,EPL,2019
a,0.459112,2.23324,0.459112,2.23324,3,11,0,2,0.25370000000000004,l,2019-10-19,0,0,1,0,-1.774128,191,19,183,32,81,West Ham,EPL,2019
h,2.33891,1.16171,2.33891,1.16171,9,7,1,1,2.3030000000000004,d,2019-10-26,0,1,0,1,1.1771999999999998,162,16,303,21,81,West Ham,EPL,2019
h,1.53597,1.93192,1.53597,1.93192,17,5,2,3,1.0710000000000002,l,2019-11-02,0,0,1,0,-0.39595,100,24,246,17,81,West Ham,EPL,2019
a,0.474281,2.4158,0.474281,2.4158,5,5,0,3,0.214,l,2019-11-09,0,0,1,0,-1.941519,137,24,218,24,81,West Ham,EPL,2019
h,0.661449,2.20681,0.661449,2.20681,6,3,2,3,0.3375,l,2019-11-23,0,0,1,0,-1.545361,272,24,209,23,81,West Ham,EPL,2019
a,1.12034,2.73185,1.12034,2.73185,3,6,1,0,0.39330000000000004,w,2019-11-30,1,0,0,3,-1.6115100000000002,381,34,159,14,81,West Ham,EPL,2019
a,0.501977,1.82237,0.501977,1.82237,4,5,0,2,0.4048,l,2019-12-04,0,0,1,0,-1.3203930000000001,256,26,287,31,81,West Ham,EPL,2019
h,0.521847,1.79181,0.521847,1.79181,4,7,1,3,0.40509999999999996,l,2019-12-09,0,0,1,0,-1.269963,449,37,139,6,81,West Ham,EPL,2019
a,0.90324,0.805884,0.90324,0.805884,8,7,1,0,1.3766,w,2019-12-14,1,0,0,3,0.097356,239,20,139,18,81,West Ham,EPL,2019
a,0.796338,2.14195,0.796338,2.14195,8,12,1,2,0.44730000000000003,l,2019-12-26,0,0,1,0,-1.345612,327,33,169,17,81,West Ham,EPL,2019
h,0.782104,2.62349,0.782104,1.86232,7,8,1,2,0.2692,l,2019-12-28,0,0,1,0,-1.080216,304,34,167,22,81,West Ham,EPL,2019
h,2.32825,0.720709,1.56708,0.720709,8,4,4,0,2.5677000000000003,w,2020-01-01,1,0,0,3,0.846371,428,19,239,15,81,West Ham,EPL,2019
a,0.90477,2.02768,0.90477,2.02768,3,4,0,1,0.5763,l,2020-01-10,0,0,1,0,-1.12291,208,19,278,28,81,West Ham,EPL,2019
h,1.68436,1.95473,1.68436,1.95473,2,4,1,1,1.1683000000000001,d,2020-01-18,0,1,0,1,-0.27037,245,25,223,27,81,West Ham,EPL,2019
a,1.16254,2.91302,0.401371,2.15185,2,18,1,4,0.2424,l,2020-01-22,0,0,1,0,-1.7504790000000001,316,20,131,22,81,West Ham,EPL,2019
h,0.878341,2.59926,0.878341,1.83809,2,11,0,2,0.2893,l,2020-01-29,0,0,1,0,-0.959749,537,14,202,27,81,West Ham,EPL,2019
h,1.30774,2.03179,1.30774,2.03179,5,9,3,3,0.8782000000000001,d,2020-02-01,0,1,0,1,-0.7240500000000001,364,21,152,24,81,West Ham,EPL,2019
a,0.0895892,2.13777,0.0895892,2.13777,1,13,0,2,0.11860000000000001,l,2020-02-19,0,0,1,0,-2.0481808000000004,439,17,133,13,81,West Ham,EPL,2019
