h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
a,1.30653,1.15209,1.30653,1.15209,15,2,1,1,1.4477,d,2018-01-21,0,1,0,1,0.1544399999999999,171,24,265,17,82,Tottenham,EPL,2017
h,2.0117,0.817997,2.0117,0.817997,15,4,2,0,2.2275,w,2018-01-31,1,0,0,3,1.1937029999999997,267,35,267,27,82,Tottenham,EPL,2017
a,2.54392,1.28962,1.02158,1.28962,6,1,2,2,2.3222,d,2018-02-04,0,1,0,1,-0.26804000000000006,130,13,337,25,82,Tottenham,EPL,2017
h,2.63564,0.487297,2.63564,0.487297,6,7,1,0,2.7061,w,2018-02-10,1,0,0,3,2.148343,317,30,266,17,82,Tottenham,EPL,2017
a,1.65074,0.184958,1.65074,0.184958,7,5,1,0,2.5974999999999997,w,2018-02-25,1,0,0,3,1.4657820000000001,83,20,345,23,82,Tottenham,EPL,2017
h,1.63794,0.138106,1.63794,0.138106,7,0,2,0,2.6537,w,2018-03-03,1,0,0,3,1.499834,121,22,524,21,82,Tottenham,EPL,2017
a,2.53124,1.17387,2.53124,1.17387,9,5,4,1,2.4082,w,2018-03-11,1,0,0,3,1.35737,169,20,313,27,82,Tottenham,EPL,2017
a,1.3895,1.209,1.3895,1.209,2,12,3,1,1.5183,w,2018-04-01,1,0,0,3,0.18049999999999988,261,31,287,25,82,Tottenham,EPL,2017
a,1.79894,1.40115,1.79894,1.40115,7,4,2,1,1.6452,w,2018-04-07,1,0,0,3,0.3977900000000001,96,16,304,31,82,Tottenham,EPL,2017
h,0.445014,3.61987,0.445014,2.85871,6,7,1,3,0.026699999999999998,l,2018-04-14,0,0,1,0,-2.413696,361,29,237,22,82,Tottenham,EPL,2017
a,1.36248,0.988099,1.36248,0.22693,10,1,1,1,1.6631999999999998,d,2018-04-17,0,1,0,1,1.1355499999999998,200,23,339,23,82,Tottenham,EPL,2017
h,1.76757,1.36928,1.76757,1.36928,13,5,2,0,1.6703,w,2018-04-30,1,0,0,3,0.39829000000000003,176,31,329,22,82,Tottenham,EPL,2017
a,0.969481,1.21792,0.969481,1.21792,11,0,0,1,0.9994000000000001,l,2018-05-05,0,0,1,0,-0.24843899999999985,101,22,238,12,82,Tottenham,EPL,2017
h,0.835241,0.829699,0.835241,0.829699,12,6,1,0,1.33,w,2018-05-09,1,0,0,3,0.005542000000000047,140,29,287,15,82,Tottenham,EPL,2017
h,1.83248,1.27359,1.83248,1.27359,9,14,5,4,1.8401999999999998,w,2018-05-13,1,0,0,3,0.5588900000000001,117,21,270,29,82,Tottenham,EPL,2017
h,2.54329,1.46495,2.54329,1.46495,13,2,4,3,2.0993999999999997,w,2017-08-11,1,0,0,3,1.0783399999999999,98,18,298,22,83,Arsenal,EPL,2017
a,1.40658,0.692644,1.40658,0.692644,15,4,0,1,1.9357,l,2017-08-19,0,0,1,0,0.7139359999999999,97,19,361,15,83,Arsenal,EPL,2017
a,0.484816,3.45998,0.484816,3.45998,9,4,0,4,0.0796,l,2017-08-27,0,0,1,0,-2.975164,275,27,329,19,83,Arsenal,EPL,2017
h,2.48732,0.577291,2.48732,0.577291,12,2,3,0,2.6154,w,2017-09-09,1,0,0,3,1.910029,232,30,306,19,83,Arsenal,EPL,2017
a,1.42208,0.762129,1.42208,0.762129,5,4,0,0,1.9881,d,2017-09-17,0,1,0,1,0.6599510000000001,311,31,284,17,83,Arsenal,EPL,2017
h,2.39316,0.766652,1.63199,0.766652,13,4,2,0,2.5627999999999997,w,2017-09-25,1,0,0,3,0.865338,137,25,315,28,83,Arsenal,EPL,2017
h,2.47818,0.386343,2.47818,0.386343,15,5,2,0,2.7221,w,2017-10-01,1,0,0,3,2.091837,185,22,338,12,83,Arsenal,EPL,2017
a,0.988468,1.63418,0.988468,0.873011,8,4,1,2,0.7794,l,2017-10-14,0,0,1,0,0.11545700000000003,264,23,309,19,83,Arsenal,EPL,2017
a,3.86029,0.810989,3.86029,0.810989,17,0,5,2,2.8539,w,2017-10-22,1,0,0,3,3.049301,138,16,346,19,83,Arsenal,EPL,2017
h,2.37777,0.8355,2.37777,0.8355,19,3,2,1,2.4318,w,2017-10-28,1,0,0,3,1.5422699999999998,164,22,381,17,83,Arsenal,EPL,2017
a,0.340407,2.15028,0.340407,1.38911,1,10,1,3,0.163,l,2017-11-05,0,0,1,0,-1.0487030000000002,375,32,247,30,83,Arsenal,EPL,2017
h,2.24246,0.591192,2.24246,0.591192,11,9,2,0,2.5286999999999997,w,2017-11-18,1,0,0,3,1.651268,278,29,195,22,83,Arsenal,EPL,2017
a,1.75184,0.402745,0.990669,0.402745,12,0,1,0,2.5132000000000003,w,2017-11-26,1,0,0,3,0.587924,181,15,335,21,83,Arsenal,EPL,2017
h,4.47889,0.47571600000000003,4.47889,0.47571600000000003,19,3,5,0,2.9731,w,2017-11-29,1,0,0,3,4.003174,207,25,522,19,83,Arsenal,EPL,2017
h,4.24057,2.06831,4.24057,2.06831,32,8,1,3,2.6157000000000004,l,2017-12-02,0,0,1,0,2.17226,92,20,294,15,83,Arsenal,EPL,2017
a,0.608352,1.21942,0.608352,1.21942,24,2,1,1,0.774,d,2017-12-10,0,1,0,1,-0.61106799999999994,216,22,347,18,83,Arsenal,EPL,2017
a,1.02186,0.405172,1.02186,0.405172,20,5,0,0,1.8651,d,2017-12-13,0,1,0,1,0.616688,143,27,284,21,83,Arsenal,EPL,2017
h,2.02472,0.286547,2.02472,0.286547,21,2,1,0,2.5936,w,2017-12-16,1,0,0,3,1.7381729999999997,141,34,399,20,83,Arsenal,EPL,2017
h,1.13104,2.05947,1.13104,2.05947,12,8,3,3,0.7022999999999999,d,2017-12-22,0,1,0,1,-0.9284300000000001,229,25,277,30,83,Arsenal,EPL,2017
a,1.84104,1.14522,1.84104,1.14522,19,8,3,2,1.8897999999999997,w,2017-12-28,1,0,0,3,0.6958200000000001,155,16,359,35,83,Arsenal,EPL,2017
a,0.917801,1.39429,0.917801,0.633119,12,6,1,1,0.9135,d,2017-12-31,0,1,0,1,0.284682,156,8,316,21,83,Arsenal,EPL,2017
h,1.23205,3.0768,1.23205,2.31563,18,11,2,2,0.35719999999999996,d,2018-01-03,0,1,0,1,-1.08358,264,24,326,26,83,Arsenal,EPL,2017
a,1.00956,0.822285,1.00956,0.822285,3,9,1,2,1.5251000000000001,l,2018-01-14,0,0,1,0,0.18727499999999997,151,21,296,29,83,Arsenal,EPL,2017
h,3.56519,0.501202,3.56519,0.501202,19,7,4,1,2.9279,w,2018-01-20,1,0,0,3,3.0639879999999997,237,19,402,19,83,Arsenal,EPL,2017
a,1.15616,2.37911,1.15616,2.37911,12,1,1,3,0.5703,l,2018-01-30,0,0,1,0,-1.2229499999999998,160,13,416,8,83,Arsenal,EPL,2017
h,3.19622,1.49065,3.19622,1.49065,11,7,5,1,2.4239,w,2018-02-03,1,0,0,3,1.7055699999999998,206,14,333,23,83,Arsenal,EPL,2017
a,0.487297,2.63564,0.487297,2.63564,7,6,0,1,0.19090000000000001,l,2018-02-10,0,0,1,0,-2.148343,266,17,317,30,83,Arsenal,EPL,2017
h,1.30172,1.92605,0.540552,1.92605,7,7,0,3,0.8324999999999999,l,2018-03-01,0,0,1,0,-1.3854980000000001,417,39,295,14,83,Arsenal,EPL,2017
a,0.801513,1.48498,0.801513,1.48498,11,9,1,2,0.7777000000000001,l,2018-03-04,0,0,1,0,-0.6834669999999999,134,25,291,23,83,Arsenal,EPL,2017
h,2.38263,1.54676,2.38263,0.785587,8,7,3,0,2.0114,w,2018-03-11,1,0,0,3,1.5970429999999998,151,20,284,17,83,Arsenal,EPL,2017
h,3.56649,0.342516,2.04415,0.342516,13,4,3,0,2.9573,w,2018-04-01,1,0,0,3,1.701634,104,19,400,21,83,Arsenal,EPL,2017
h,1.58895,2.16699,1.58895,2.16699,7,7,3,2,0.9058,w,2018-04-08,1,0,0,3,-0.5780400000000001,170,15,348,15,83,Arsenal,EPL,2017
a,1.41538,0.888452,1.41538,0.888452,10,6,1,2,1.781,l,2018-04-15,0,0,1,0,0.5269280000000001,132,27,422,27,83,Arsenal,EPL,2017
h,2.07299,0.623161,2.07299,0.623161,18,5,4,1,2.4329,w,2018-04-22,1,0,0,3,1.4498289999999998,159,19,328,10,83,Arsenal,EPL,2017
a,0.651541,1.54667,0.651541,1.54667,5,8,1,2,0.5783,l,2018-04-29,0,0,1,0,-0.895129,367,21,279,32,83,Arsenal,EPL,2017
h,2.92408,0.21671,2.92408,0.21671,12,3,5,0,2.9444,w,2018-05-06,1,0,0,3,2.70737,232,21,397,15,83,Arsenal,EPL,2017
a,1.54443,2.19801,1.54443,1.43684,10,9,1,3,0.8976999999999999,l,2018-05-09,0,0,1,0,0.10759000000000007,144,17,271,23,83,Arsenal,EPL,2017
a,2.3322,1.31031,2.3322,1.31031,8,4,1,0,2.1845999999999997,w,2018-05-13,1,0,0,3,1.0218899999999997,197,12,309,32,83,Arsenal,EPL,2017
a,0.406196,2.21748,0.406196,2.21748,1,16,0,0,0.246,d,2017-08-12,0,1,0,1,-1.8112840000000001,219,17,213,25,84,Swansea,EPL,2017
h,0.304164,3.41021,0.304164,3.41021,4,4,0,4,0.0199,l,2017-08-19,0,0,1,0,-3.106046,341,19,217,26,84,Swansea,EPL,2017
a,0.966783,0.818951,0.966783,0.818951,1,8,2,0,1.4879,w,2017-08-26,1,0,0,3,0.14783199999999996,288,12,291,19,84,Swansea,EPL,2017
h,1.48574,1.03177,1.48574,1.03177,6,2,0,1,1.7627,l,2017-09-10,0,0,1,0,0.45397,152,19,303,32,84,Swansea,EPL,2017
a,0.154074,1.17894,0.154074,1.17894,0,12,0,0,0.44580000000000003,d,2017-09-16,0,1,0,1,-1.024866,341,14,125,26,84,Swansea,EPL,2017
h,1.50811,1.25817,1.50811,1.25817,5,3,1,2,1.5756,l,2017-09-23,0,0,1,0,0.24994000000000005,259,22,249,26,84,Swansea,EPL,2017
a,0.178568,0.692185,0.178568,0.692185,0,0,0,1,0.7012,l,2017-09-30,0,0,1,0,-0.513617,200,24,309,27,84,Swansea,EPL,2017
h,1.65446,0.596086,1.65446,0.596086,4,3,2,0,2.4025,w,2017-10-14,1,0,0,3,1.0583740000000001,351,34,198,18,84,Swansea,EPL,2017
h,0.559618,1.80814,0.559618,1.80814,2,5,1,2,0.38130000000000003,l,2017-10-21,0,0,1,0,-1.2485220000000001,212,16,242,18,84,Swansea,EPL,2017
a,0.8355,2.37777,0.8355,2.37777,3,19,1,2,0.399,l,2017-10-28,0,0,1,0,-1.5422699999999998,381,17,164,22,84,Swansea,EPL,2017
h,1.24557,0.874927,1.24557,0.874927,8,0,0,1,1.6679,l,2017-11-04,0,0,1,0,0.37064300000000006,199,20,265,14,84,Swansea,EPL,2017
a,0.431402,1.5427,0.431402,1.5427,3,7,0,2,0.4597,l,2017-11-18,0,0,1,0,-1.111298,141,16,274,23,84,Swansea,EPL,2017
h,0.879594,0.449075,0.879594,0.449075,4,7,0,0,1.7673,d,2017-11-25,0,1,0,1,0.430519,263,42,222,14,84,Swansea,EPL,2017
a,0.0411427,2.30012,0.0411427,2.30012,1,9,0,1,0.084,l,2017-11-29,0,0,1,0,-2.2589773,337,16,237,24,84,Swansea,EPL,2017
a,0.320601,1.24743,0.320601,1.24743,0,9,1,2,0.49310000000000004,l,2017-12-02,0,0,1,0,-0.926829,184,26,287,18,84,Swansea,EPL,2017
h,1.01101,0.25228,1.01101,0.25228,2,3,1,0,2.0429000000000004,w,2017-12-09,1,0,0,3,0.7587299999999999,194,21,233,23,84,Swansea,EPL,2017
h,0.589496,3.56828,0.589496,3.56828,3,13,0,4,0.0789,l,2017-12-13,0,0,1,0,-2.978784,461,16,115,21,84,Swansea,EPL,2017
a,0.766224,2.01756,0.766224,0.474817,1,0,1,3,0.34219999999999995,l,2017-12-18,0,0,1,0,0.291407,262,18,231,23,84,Swansea,EPL,2017
h,0.546613,1.25546,0.546613,0.494294,5,6,1,1,0.6331,d,2017-12-23,0,1,0,1,0.052319000000000004,158,29,355,17,84,Swansea,EPL,2017
a,0.2719,3.06422,0.2719,3.06422,4,9,0,5,0.0744,l,2017-12-26,0,0,1,0,-2.79232,396,19,345,24,84,Swansea,EPL,2017
a,1.31479,1.17794,1.31479,1.17794,4,5,2,1,1.4675,w,2017-12-30,1,0,0,3,0.13684999999999992,292,28,334,27,84,Swansea,EPL,2017
h,0.397789,1.61843,0.397789,1.61843,1,8,0,2,0.39180000000000004,l,2018-01-02,0,0,1,0,-1.220641,397,19,190,31,84,Swansea,EPL,2017
a,0.895774,1.8273,0.895774,1.8273,4,5,1,1,0.6868000000000001,d,2018-01-13,0,1,0,1,-0.931526,191,12,304,29,84,Swansea,EPL,2017
h,0.498742,2.19675,0.498742,2.19675,1,19,1,0,0.2177,w,2018-01-22,1,0,0,3,-1.6980080000000002,366,7,149,19,84,Swansea,EPL,2017
h,2.37911,1.15616,2.37911,1.15616,1,12,3,1,2.241,w,2018-01-30,1,0,0,3,1.2229499999999998,416,8,160,13,84,Swansea,EPL,2017
a,0.569943,1.48466,0.569943,1.48466,2,8,1,1,0.5665,d,2018-02-03,0,1,0,1,-0.9147170000000001,298,21,166,24,84,Swansea,EPL,2017
h,0.843332,0.430729,0.843332,0.430729,17,2,1,0,1.6774,w,2018-02-10,1,0,0,3,0.412603,173,11,232,16,84,Swansea,EPL,2017
a,0.443169,3.2913,0.443169,2.53013,2,8,1,4,0.043,l,2018-02-24,0,0,1,0,-2.086961,211,23,233,22,84,Swansea,EPL,2017
h,2.30838,0.497211,1.54721,0.497211,2,4,4,1,2.7095,w,2018-03-03,1,0,0,3,1.049999,326,23,220,22,84,Swansea,EPL,2017
a,0,1.39381,0,1.39381,0,9,0,0,0.2334,d,2018-03-10,0,1,0,1,-1.39381,292,8,69,16,84,Swansea,EPL,2017
a,0.138813,2.14368,0.138813,2.14368,4,16,0,2,0.11979999999999999,l,2018-03-31,0,0,1,0,-2.004867,450,18,217,25,84,Swansea,EPL,2017
a,0.655729,1.22912,0.655729,1.22912,2,10,1,1,0.7984,d,2018-04-07,0,1,0,1,-0.573391,279,16,263,28,84,Swansea,EPL,2017
h,1.19751,1.61456,1.19751,1.61456,12,8,1,1,0.989,d,2018-04-14,0,1,0,1,-0.4170499999999999,243,31,221,15,84,Swansea,EPL,2017
a,0.297493,3.41675,0.297493,2.53389,1,21,0,5,0.0208,l,2018-04-22,0,0,1,0,-2.236397,594,15,120,29,84,Swansea,EPL,2017
h,0.502964,1.45426,0.502964,1.45426,3,14,0,1,0.591,l,2018-04-28,0,0,1,0,-0.9512960000000001,376,30,324,10,84,Swansea,EPL,2017
a,1.0138,1.69618,1.0138,1.69618,10,8,0,1,0.806,l,2018-05-05,0,0,1,0,-0.68238,182,16,216,9,84,Swansea,EPL,2017
h,0.389621,1.48865,0.389621,1.48865,7,7,0,1,0.41659999999999997,l,2018-05-08,0,0,1,0,-1.099029,174,11,203,16,84,Swansea,EPL,2017
h,1.70936,1.75436,1.70936,0.993196,18,2,1,2,1.2654999999999998,l,2018-05-13,0,0,1,0,0.716164,269,28,276,13,84,Swansea,EPL,2017
a,0.27644,0.720574,0.27644,0.720574,9,3,0,1,0.808,l,2017-08-12,0,0,1,0,-0.44413400000000003,289,20,130,21,85,Stoke,EPL,2017
h,0.692644,1.40658,0.692644,1.40658,4,15,1,0,0.7879,w,2017-08-19,1,0,0,3,-0.7139359999999999,361,15,97,19,85,Stoke,EPL,2017
a,0.980905,0.875132,0.980905,0.875132,8,2,1,1,1.4047,d,2017-08-27,0,1,0,1,0.105773,169,19,240,20,85,Stoke,EPL,2017
h,1.49928,1.96635,1.49928,1.96635,1,9,2,2,1.0458,d,2017-09-09,0,1,0,1,-0.4670700000000001,310,20,189,17,85,Stoke,EPL,2017
a,0.675783,2.6598,0.675783,2.6598,5,3,1,2,0.2318,l,2017-09-16,0,0,1,0,-1.9840170000000001,137,19,208,20,85,Stoke,EPL,2017
h,0.600959,1.59815,0.600959,1.59815,8,7,0,4,0.496,l,2017-09-23,0,0,1,0,-0.9971909999999999,358,17,189,18,85,Stoke,EPL,2017
h,2.68136,1.42781,1.92019,1.42781,9,14,2,1,2.2855,w,2017-09-30,1,0,0,3,0.49238000000000004,374,24,112,19,85,Stoke,EPL,2017
a,0.681236,4.45388,0.681236,4.45388,2,19,2,7,0.022899999999999997,l,2017-10-14,0,0,1,0,-3.7726439999999997,586,8,125,24,85,Stoke,EPL,2017
h,1.60117,1.11834,1.60117,0.357172,9,3,1,2,1.7687,l,2017-10-21,0,0,1,0,1.243998,226,29,182,24,85,Stoke,EPL,2017
a,0.778883,1.13448,0.778883,1.13448,4,13,1,0,1.0463,w,2017-10-28,1,0,0,3,-0.35559699999999994,295,9,114,18,85,Stoke,EPL,2017
h,1.22988,1.39563,1.22988,1.39563,7,4,2,2,1.2475,d,2017-11-04,0,1,0,1,-0.16574999999999984,251,21,173,14,85,Stoke,EPL,2017
a,1.20507,0.490058,1.20507,0.490058,6,3,2,2,2.0303,d,2017-11-20,0,1,0,1,0.7150120000000001,268,11,222,28,85,Stoke,EPL,2017
a,0.628292,1.48339,0.628292,1.48339,3,8,1,2,0.6285000000000001,l,2017-11-25,0,0,1,0,-0.855098,243,20,202,23,85,Stoke,EPL,2017
h,0.846748,2.58757,0.846748,2.58757,2,7,0,3,0.3045,l,2017-11-29,0,0,1,0,-1.740822,334,15,184,23,85,Stoke,EPL,2017
h,1.24743,0.320601,1.24743,0.320601,9,0,2,1,2.2439,w,2017-12-02,1,0,0,3,0.926829,287,18,184,26,85,Stoke,EPL,2017
a,0.749296,4.01925,0.749296,4.01925,4,15,1,5,0.051199999999999996,l,2017-12-09,0,0,1,0,-3.2699540000000002,401,10,111,29,85,Stoke,EPL,2017
a,0.916344,0.360081,0.916344,0.360081,5,3,0,1,1.8778000000000001,l,2017-12-12,0,0,1,0,0.5562630000000001,186,17,153,18,85,Stoke,EPL,2017
h,0.983293,3.08244,0.983293,2.32127,4,6,0,3,0.2576,l,2017-12-16,0,0,1,0,-1.3379770000000002,212,40,195,15,85,Stoke,EPL,2017
h,1.7986,2.0544,1.7986,2.0544,2,9,3,1,1.2113,w,2017-12-23,1,0,0,3,-0.2557999999999998,221,27,189,21,85,Stoke,EPL,2017
a,1.19984,1.8756,1.19984,1.8756,3,7,1,1,0.8985000000000001,d,2017-12-26,0,1,0,1,-0.6757599999999999,288,20,183,22,85,Stoke,EPL,2017
a,0.28218,3.09527,0.28218,2.33414,0,4,0,5,0.043800000000000006,l,2017-12-30,0,0,1,0,-2.0519600000000002,405,19,296,16,85,Stoke,EPL,2017
h,1.50029,2.02028,1.50029,2.02028,6,4,0,1,0.979,l,2018-01-01,0,0,1,0,-0.5199900000000002,175,21,274,22,85,Stoke,EPL,2017
a,1.47603,1.9485,1.47603,1.9485,7,16,0,3,1.0388,l,2018-01-15,0,0,1,0,-0.47246999999999995,366,13,249,26,85,Stoke,EPL,2017
h,0.987799,0.238458,0.987799,0.238458,3,0,2,0,2.046,w,2018-01-20,1,0,0,3,0.749341,131,27,158,16,85,Stoke,EPL,2017
h,0.722172,0.740773,0.722172,0.740773,5,6,0,0,1.2919,d,2018-01-31,0,1,0,1,-0.01860099999999998,111,16,121,18,85,Stoke,EPL,2017
a,0.721222,1.91091,0.721222,1.91091,6,9,1,2,0.5264,l,2018-02-03,0,0,1,0,-1.189688,198,30,148,19,85,Stoke,EPL,2017
h,1.39547,0.897856,0.634299,0.897856,5,11,1,1,1.8327,d,2018-02-10,0,1,0,1,-0.26355700000000004,143,13,211,21,85,Stoke,EPL,2017
a,0.166078,1.12487,0.166078,1.12487,3,4,1,1,0.4493,d,2018-02-24,0,1,0,1,-0.9587920000000001,220,30,97,26,85,Stoke,EPL,2017
a,0.385303,0.982895,0.385303,0.982895,7,6,0,0,0.7547,d,2018-03-03,0,1,0,1,-0.5975919999999999,202,18,94,23,85,Stoke,EPL,2017
h,0.157023,1.64562,0.157023,1.64562,3,12,0,2,0.2606,l,2018-03-12,0,0,1,0,-1.4885970000000002,541,12,119,23,85,Stoke,EPL,2017
h,0.894266,2.97881,0.894266,2.97881,8,4,1,2,0.1708,l,2018-03-17,0,0,1,0,-2.084544,243,21,175,23,85,Stoke,EPL,2017
a,0.342516,3.56649,0.342516,2.04415,4,13,0,3,0.0254,l,2018-04-01,0,0,1,0,-1.701634,400,21,104,19,85,Stoke,EPL,2017
h,1.40115,1.79894,1.40115,1.79894,4,7,1,2,1.0935,l,2018-04-07,0,0,1,0,-0.3977900000000001,304,31,96,16,85,Stoke,EPL,2017
a,1.41085,0.807456,1.41085,0.807456,10,19,1,1,1.9075000000000002,d,2018-04-16,0,1,0,1,0.603394,224,25,126,23,85,Stoke,EPL,2017
h,0.356095,1.61309,0.356095,1.61309,5,3,1,1,0.2891,d,2018-04-22,0,1,0,1,-1.2569949999999999,182,16,119,9,85,Stoke,EPL,2017
a,0.777827,2.11658,0.777827,2.11658,2,20,0,0,0.4421,d,2018-04-28,0,1,0,1,-1.3387529999999999,315,20,94,11,85,Stoke,EPL,2017
h,0.750175,1.31471,0.750175,1.31471,5,9,1,2,0.8856999999999999,l,2018-05-05,0,0,1,0,-0.564535,197,30,129,14,85,Stoke,EPL,2017
a,1.75436,1.70936,0.993196,1.70936,2,18,2,1,1.4818,w,2018-05-13,1,0,0,3,-0.716164,276,13,269,28,85,Stoke,EPL,2017
h,0.634633,2.34418,0.634633,2.34418,2,8,0,2,0.2819,l,2017-08-13,0,0,1,0,-1.7095470000000001,413,14,114,16,86,Newcastle United,EPL,2017
a,0.973322,0.267008,0.973322,0.267008,5,2,0,1,2.0472,l,2017-08-20,0,0,1,0,0.706314,263,19,218,28,86,Newcastle United,EPL,2017
h,2.76107,0.558484,2.76107,0.558484,7,0,3,0,2.7839,w,2017-08-26,1,0,0,3,2.202586,295,26,97,17,86,Newcastle United,EPL,2017
a,1.03177,1.48574,1.03177,1.48574,2,6,1,0,0.9505999999999999,w,2017-09-10,1,0,0,3,-0.45397,303,32,152,19,86,Newcastle United,EPL,2017
h,2.6598,0.675783,2.6598,0.675783,3,5,2,1,2.6573,w,2017-09-16,1,0,0,3,1.9840170000000001,208,20,137,19,86,Newcastle United,EPL,2017
a,1.37001,0.507341,1.37001,0.507341,11,5,0,1,2.1368,l,2017-09-24,0,0,1,0,0.8626689999999999,234,16,221,14,86,Newcastle United,EPL,2017
h,0.280437,1.64475,0.280437,1.64475,2,8,1,1,0.29090000000000005,d,2017-10-01,0,1,0,1,-1.3643129999999999,342,16,148,21,86,Newcastle United,EPL,2017
a,0.950997,1.71445,0.950997,0.953278,6,9,2,2,0.746,d,2017-10-15,0,1,0,1,-0.0022809999999999775,359,20,185,26,86,Newcastle United,EPL,2017
h,0.270313,0.566845,0.270313,0.566845,4,3,1,0,0.932,w,2017-10-21,1,0,0,3,-0.296532,180,25,270,26,86,Newcastle United,EPL,2017
a,0.516369,1.0271,0.516369,1.0271,5,6,0,1,0.8146,l,2017-10-30,0,0,1,0,-0.5107309999999999,237,20,297,20,86,Newcastle United,EPL,2017
h,0.676091,1.28703,0.676091,1.28703,4,12,0,1,0.8263,l,2017-11-04,0,0,1,0,-0.6109389999999999,187,21,189,19,86,Newcastle United,EPL,2017
a,1.08708,2.57424,1.08708,2.57424,6,14,1,4,0.4508,l,2017-11-18,0,0,1,0,-1.48716,346,16,192,20,86,Newcastle United,EPL,2017
h,0.86002,2.05844,0.86002,2.05844,10,7,0,3,0.538,l,2017-11-25,0,0,1,0,-1.19842,237,25,254,28,86,Newcastle United,EPL,2017
a,1.1342,0.845327,1.1342,0.845327,3,2,2,2,1.6184,d,2017-11-28,0,1,0,1,0.28887300000000005,216,21,221,23,86,Newcastle United,EPL,2017
a,0.519549,3.07794,0.519549,2.31677,0,20,1,3,0.1061,l,2017-12-02,0,0,1,0,-1.797221,436,31,229,25,86,Newcastle United,EPL,2017
h,0.964657,0.444099,0.964657,0.444099,5,4,2,3,1.87,l,2017-12-09,0,0,1,0,0.520558,313,33,172,17,86,Newcastle United,EPL,2017
h,0.570658,1.38719,0.570658,1.38719,2,1,0,1,0.5061,l,2017-12-13,0,0,1,0,-0.8165319999999999,249,21,273,26,86,Newcastle United,EPL,2017
a,0.286547,2.02472,0.286547,2.02472,2,21,0,1,0.25930000000000003,l,2017-12-16,0,0,1,0,-1.7381729999999997,399,20,141,34,86,Newcastle United,EPL,2017
a,1.90622,2.31898,1.90622,1.55781,3,9,3,2,1.0665,w,2017-12-23,1,0,0,3,0.3484100000000001,219,18,105,16,86,Newcastle United,EPL,2017
h,0.174705,1.93187,0.174705,1.93187,1,12,0,1,0.2144,l,2017-12-27,0,0,1,0,-1.757165,448,16,95,18,86,Newcastle United,EPL,2017
h,0.504379,0.630058,0.504379,0.630058,2,1,0,0,1.1258,d,2017-12-30,0,1,0,1,-0.12567899999999999,287,21,201,15,86,Newcastle United,EPL,2017
a,2.02028,1.50029,2.02028,1.50029,4,6,1,0,1.7637999999999998,w,2018-01-01,1,0,0,3,0.5199900000000002,274,22,175,21,86,Newcastle United,EPL,2017
h,1.8273,0.895774,1.8273,0.895774,5,4,1,1,2.0779,d,2018-01-13,0,1,0,1,0.931526,304,29,191,12,86,Newcastle United,EPL,2017
a,0.992018,2.5505,0.992018,1.78933,1,21,1,3,0.39470000000000005,l,2018-01-20,0,0,1,0,-0.7973120000000001,347,21,74,19,86,Newcastle United,EPL,2017
h,2.52275,1.22828,1.76158,1.22828,6,6,1,1,2.3107,d,2018-01-31,0,1,0,1,0.5332999999999999,166,22,187,28,86,Newcastle United,EPL,2017
a,1.14408,3.00238,1.14408,2.24121,2,11,1,1,0.31420000000000003,d,2018-02-04,0,1,0,1,-1.0971300000000002,216,15,197,20,86,Newcastle United,EPL,2017
h,0.676656,1.71995,0.676656,1.71995,4,13,1,0,0.5956,w,2018-02-11,1,0,0,3,-1.043294,322,24,170,22,86,Newcastle United,EPL,2017
a,4.23567,1.20646,4.23567,1.20646,7,12,2,2,2.9052000000000002,d,2018-02-24,0,1,0,1,3.02921,292,21,173,25,86,Newcastle United,EPL,2017
a,0.255322,1.56935,0.255322,1.56935,4,13,0,2,0.3438,l,2018-03-03,0,0,1,0,-1.314028,466,16,168,36,86,Newcastle United,EPL,2017
h,1.35847,0.496723,1.35847,0.496723,5,2,3,0,2.1992000000000003,w,2018-03-10,1,0,0,3,0.861747,257,24,112,20,86,Newcastle United,EPL,2017
h,2.53617,0.280847,2.53617,0.280847,5,1,1,0,2.8312,w,2018-03-31,1,0,0,3,2.2553229999999997,135,23,359,26,86,Newcastle United,EPL,2017
a,0.285116,1.09224,0.285116,1.09224,1,4,2,1,0.4132,w,2018-04-07,1,0,0,3,-0.8071240000000002,282,16,116,15,86,Newcastle United,EPL,2017
h,0.888452,1.41538,0.888452,1.41538,6,10,2,1,0.935,w,2018-04-15,1,0,0,3,-0.5269280000000001,422,27,132,27,86,Newcastle United,EPL,2017
a,0.480957,0.948534,0.480957,0.948534,9,7,0,1,0.853,l,2018-04-23,0,0,1,0,-0.46757699999999996,289,27,172,28,86,Newcastle United,EPL,2017
h,1.58397,0.703096,1.58397,0.703096,11,5,0,1,2.0947999999999998,l,2018-04-28,0,0,1,0,0.880874,150,18,296,21,86,Newcastle United,EPL,2017
a,0.613901,2.81246,0.613901,1.89999,6,2,1,2,0.1253,l,2018-05-05,0,0,1,0,-1.286089,215,14,318,18,86,Newcastle United,EPL,2017
a,0.829699,0.835241,0.829699,0.835241,6,12,0,1,1.3236999999999999,l,2018-05-09,0,0,1,0,-0.005542000000000047,287,15,140,29,86,Newcastle United,EPL,2017
