h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
a,1.40213,0.424457,1.40213,0.424457,3,2,1,1,2.2003,d,2016-11-26,0,1,0,1,0.9776730000000001,284,15,203,20,76,West Bromwich Albion,EPL,2016
h,1.17737,1.476,1.17737,1.476,2,6,3,1,1.0582,w,2016-12-03,1,0,0,3,-0.29862999999999995,242,14,134,18,76,West Bromwich Albion,EPL,2016
a,0.212574,0.551109,0.212574,0.551109,0,4,0,1,0.8572,l,2016-12-11,0,0,1,0,-0.3385349999999999,278,26,123,21,76,West Bromwich Albion,EPL,2016
h,1.78268,1.07221,1.78268,1.07221,2,1,3,1,1.8986999999999998,w,2016-12-15,1,0,0,3,0.7104699999999999,345,23,171,17,76,West Bromwich Albion,EPL,2016
h,0.600426,0.983306,0.600426,0.983306,3,6,0,2,0.9458,l,2016-12-17,0,0,1,0,-0.38288,335,21,186,23,76,West Bromwich Albion,EPL,2016
a,0.687502,1.97881,0.687502,1.97881,0,24,0,1,0.4832,l,2016-12-26,0,0,1,0,-1.291308,314,13,129,29,76,West Bromwich Albion,EPL,2016
a,0.6675,0.371668,0.6675,0.371668,3,4,2,1,1.5958,w,2016-12-31,1,0,0,3,0.295832,310,33,115,30,76,West Bromwich Albion,EPL,2016
h,0.883566,0.992341,0.883566,0.992341,1,2,3,1,1.2302,w,2017-01-02,1,0,0,3,-0.10877500000000007,291,15,189,16,76,West Bromwich Albion,EPL,2016
a,0.165019,2.65474,0.165019,2.65474,1,9,0,4,0.07289999999999999,l,2017-01-14,0,0,1,0,-2.489721,380,30,117,23,76,West Bromwich Albion,EPL,2016
h,1.3279,0.440887,1.3279,0.440887,5,5,2,0,2.1710000000000003,w,2017-01-21,1,0,0,3,0.887013,219,21,168,18,76,West Bromwich Albion,EPL,2016
a,1.25288,1.18135,1.25288,0.420177,4,5,1,1,1.3416,d,2017-01-31,0,1,0,1,0.832703,260,22,105,17,76,West Bromwich Albion,EPL,2016
h,1.84983,1.10818,1.84983,1.10818,6,4,1,0,1.9143,w,2017-02-04,1,0,0,3,0.7416500000000001,239,8,142,25,76,West Bromwich Albion,EPL,2016
a,0.769974,1.17553,0.769974,1.17553,2,5,2,2,0.9834,d,2017-02-11,0,1,0,1,-0.4055559999999999,305,22,129,18,76,West Bromwich Albion,EPL,2016
h,1.6124,1.22747,1.6124,0.466297,5,12,2,1,1.6864999999999999,w,2017-02-25,1,0,0,3,1.146103,344,21,136,10,76,West Bromwich Albion,EPL,2016
h,0.3746,1.39171,0.3746,1.39171,0,8,0,2,0.505,l,2017-03-04,0,0,1,0,-1.01711,140,14,167,29,76,West Bromwich Albion,EPL,2016
a,0.127321,2.17521,0.127321,2.17521,2,4,0,3,0.1061,l,2017-03-11,0,0,1,0,-2.047889,328,19,175,18,76,West Bromwich Albion,EPL,2016
h,2.11737,0.995221,2.11737,0.995221,4,9,3,1,2.2205,w,2017-03-18,1,0,0,3,1.1221490000000003,367,18,94,19,76,West Bromwich Albion,EPL,2016
a,0.200297,0.986683,0.200297,0.986683,3,8,0,0,0.5563,d,2017-04-01,0,1,0,1,-0.786386,362,16,132,32,76,West Bromwich Albion,EPL,2016
a,1.48109,0.691991,1.48109,0.691991,10,6,0,2,2.1532999999999998,l,2017-04-04,0,0,1,0,0.789099,280,26,156,9,76,West Bromwich Albion,EPL,2016
h,2.01721,0.910339,2.01721,0.910339,8,10,0,1,2.2382000000000004,l,2017-04-08,0,0,1,0,1.106871,315,24,147,25,76,West Bromwich Albion,EPL,2016
h,0.590375,1.30017,0.590375,1.30017,2,5,0,1,0.7493000000000001,l,2017-04-16,0,0,1,0,-0.7097950000000001,321,20,149,26,76,West Bromwich Albion,EPL,2016
h,0.809101,0.570664,0.809101,0.570664,10,2,0,1,1.5058,l,2017-04-29,0,0,1,0,0.238437,134,19,185,23,76,West Bromwich Albion,EPL,2016
a,0.82853,1.08649,0.82853,1.08649,2,7,2,2,1.1074,d,2017-05-06,0,1,0,1,-0.25795999999999997,190,17,115,16,76,West Bromwich Albion,EPL,2016
h,0.529155,1.76954,0.529155,1.76954,4,16,0,1,0.4474,l,2017-05-12,0,0,1,0,-1.2403849999999998,257,12,125,9,76,West Bromwich Albion,EPL,2016
a,0.387741,2.58035,0.387741,2.58035,0,14,1,3,0.0912,l,2017-05-16,0,0,1,0,-2.192609,375,14,155,31,76,West Bromwich Albion,EPL,2016
a,1.60674,1.74555,1.60674,1.74555,5,5,1,2,1.2604000000000002,l,2017-05-21,0,0,1,0,-0.13880999999999988,351,14,162,18,76,West Bromwich Albion,EPL,2016
a,1.09877,1.95479,1.09877,1.19362,4,11,1,2,0.7048000000000001,l,2016-08-13,0,0,1,0,-0.09484999999999988,368,23,76,14,77,Sunderland,EPL,2016
h,1.4645,0.854908,1.4645,0.854908,12,6,1,2,1.8536000000000001,l,2016-08-21,0,0,1,0,0.6095919999999999,289,29,188,32,77,Sunderland,EPL,2016
a,1.39142,0.613743,0.630251,0.613743,7,4,1,1,2.1223,d,2016-08-27,0,1,0,1,0.016507999999999967,258,17,111,19,77,Sunderland,EPL,2016
h,1.0404,2.84526,1.0404,2.84526,3,4,0,3,0.3669,l,2016-09-12,0,0,1,0,-1.8048600000000001,390,23,122,25,77,Sunderland,EPL,2016
a,0.960821,2.52591,0.960821,2.52591,2,10,0,1,0.40549999999999997,l,2016-09-18,0,0,1,0,-1.565089,354,20,103,19,77,Sunderland,EPL,2016
h,1.51457,1.7887,1.51457,1.7887,7,6,2,3,1.2116,l,2016-09-24,0,0,1,0,-0.27413,249,24,160,17,77,Sunderland,EPL,2016
h,1.19268,0.88211,1.19268,0.88211,8,7,1,1,1.6782,d,2016-10-01,0,1,0,1,0.31057,166,22,200,10,77,Sunderland,EPL,2016
a,0.587572,2.29543,0.587572,2.29543,6,12,0,2,0.28659999999999997,l,2016-10-15,0,0,1,0,-1.707858,271,19,182,16,77,Sunderland,EPL,2016
a,0.808339,1.19585,0.808339,1.19585,3,8,0,1,1.0286,l,2016-10-22,0,0,1,0,-0.38751100000000005,264,21,141,25,77,Sunderland,EPL,2016
h,0.853434,2.48348,0.0922651,2.48348,1,12,1,4,0.2735,l,2016-10-29,0,0,1,0,-2.3912149,321,23,133,21,77,Sunderland,EPL,2016
a,1.13672,2.6457,0.375547,2.6457,6,24,2,1,0.4371,w,2016-11-05,1,0,0,3,-2.270153,245,24,86,20,77,Sunderland,EPL,2016
h,0.951511,1.25065,0.951511,1.25065,8,9,3,0,1.0958999999999999,w,2016-11-19,1,0,0,3,-0.29913900000000004,288,18,224,21,77,Sunderland,EPL,2016
a,0.291073,2.02461,0.291073,1.26344,3,17,0,2,0.1938,l,2016-11-26,0,0,1,0,-0.9723669999999999,337,13,74,17,77,Sunderland,EPL,2016
h,1.4282,1.13791,1.4282,1.13791,9,3,2,1,1.5818999999999999,w,2016-12-03,1,0,0,3,0.29028999999999994,160,14,200,29,77,Sunderland,EPL,2016
a,0.672058,2.18185,0.672058,1.42068,5,5,0,3,0.33930000000000005,l,2016-12-10,0,0,1,0,-0.7486219999999999,260,19,144,25,77,Sunderland,EPL,2016
h,0.473979,1.22459,0.473979,1.22459,5,4,0,1,0.7037,l,2016-12-14,0,0,1,0,-0.7506110000000001,301,18,148,17,77,Sunderland,EPL,2016
h,1.13526,1.07552,1.13526,1.07552,4,5,1,0,1.367,w,2016-12-17,1,0,0,3,0.059739999999999904,183,21,118,20,77,Sunderland,EPL,2016
a,0.488541,2.32117,0.488541,2.32117,1,14,1,3,0.2905,l,2016-12-26,0,0,1,0,-1.8326289999999998,304,18,196,11,77,Sunderland,EPL,2016
a,0.465701,2.72471,0.465701,1.96354,6,7,1,4,0.13190000000000002,l,2016-12-31,0,0,1,0,-1.4978390000000001,174,17,235,23,77,Sunderland,EPL,2016
h,1.91057,2.332,0.388234,2.332,4,10,2,2,1.0406,d,2017-01-02,0,1,0,1,-1.9437659999999999,372,19,148,17,77,Sunderland,EPL,2016
h,1.1365,1.22897,1.1365,1.22897,7,8,1,3,1.2951000000000001,l,2017-01-14,0,0,1,0,-0.09246999999999983,226,29,228,20,77,Sunderland,EPL,2016
a,0.440887,1.3279,0.440887,1.3279,5,5,0,2,0.5681,l,2017-01-21,0,0,1,0,-0.887013,168,18,219,21,77,Sunderland,EPL,2016
h,0.228009,0.682758,0.228009,0.682758,4,6,0,0,0.7807999999999999,d,2017-01-31,0,1,0,1,-0.45474899999999996,255,22,91,12,77,Sunderland,EPL,2016
a,0.837361,2.45994,0.837361,2.45994,1,5,4,0,0.35940000000000005,w,2017-02-04,1,0,0,3,-1.622579,249,13,152,29,77,Sunderland,EPL,2016
h,0.197925,1.72717,0.197925,1.72717,3,9,0,4,0.26180000000000003,l,2017-02-11,0,0,1,0,-1.5292450000000002,273,21,267,32,77,Sunderland,EPL,2016
a,0.505952,1.70366,0.505952,1.70366,2,3,0,2,0.5065,l,2017-02-25,0,0,1,0,-1.197708,304,17,125,21,77,Sunderland,EPL,2016
h,0.737758,2.48022,0.737758,2.48022,0,15,0,2,0.2616,l,2017-03-05,0,0,1,0,-1.7424620000000002,433,31,146,22,77,Sunderland,EPL,2016
h,1.03287,1.18742,1.03287,1.18742,4,7,0,0,1.1905999999999999,d,2017-03-18,0,1,0,1,-0.15454999999999997,165,17,124,9,77,Sunderland,EPL,2016
a,0.349699,1.95828,0.349699,1.95828,1,9,0,1,0.2902,l,2017-04-01,0,0,1,0,-1.608581,201,17,131,19,77,Sunderland,EPL,2016
a,0.7012,0.929134,0.7012,0.929134,3,4,0,2,1.1174,l,2017-04-04,0,0,1,0,-0.22793399999999997,190,28,150,12,77,Sunderland,EPL,2016
h,0.977316,1.6943,0.977316,1.6943,5,9,0,3,0.7847,l,2017-04-09,0,0,1,0,-0.716984,283,26,115,22,77,Sunderland,EPL,2016
h,1.14121,1.42815,1.14121,1.42815,6,3,2,2,1.0788,d,2017-04-15,0,1,0,1,-0.28694,235,26,193,15,77,Sunderland,EPL,2016
a,0.445766,0.825839,0.445766,0.825839,7,2,0,1,0.885,l,2017-04-26,0,0,1,0,-0.380073,186,21,197,25,77,Sunderland,EPL,2016
h,1.6667,1.53094,1.6667,1.53094,13,12,0,1,1.4898,l,2017-04-29,0,0,1,0,0.1357600000000001,206,27,157,24,77,Sunderland,EPL,2016
a,1.95502,1.21734,1.95502,1.21734,7,7,2,0,1.9363000000000001,w,2017-05-06,1,0,0,3,0.7376799999999999,245,13,127,19,77,Sunderland,EPL,2016
h,1.03765,0.344096,1.03765,0.344096,4,2,0,2,2.0288,l,2017-05-13,0,0,1,0,0.693554,237,25,242,14,77,Sunderland,EPL,2016
a,0.271744,3.83905,0.271744,3.83905,4,23,0,2,0.025599999999999998,l,2017-05-16,0,0,1,0,-3.567306,266,12,176,22,77,Sunderland,EPL,2016
a,0.693994,2.73947,0.693994,2.73947,0,27,1,5,0.2688,l,2017-05-21,0,0,1,0,-2.045476,320,25,176,17,77,Sunderland,EPL,2016
h,0.990062,0.684593,0.990062,0.684593,4,5,0,1,1.6240999999999999,l,2016-08-13,0,0,1,0,0.305469,98,23,184,26,78,Crystal Palace,EPL,2016
a,0.357943,2.25623,0.357943,2.25623,6,2,0,1,0.1776,l,2016-08-20,0,0,1,0,-1.8982869999999998,259,31,155,32,78,Crystal Palace,EPL,2016
h,2.659,0.974014,1.89783,0.974014,12,8,1,1,2.4858,d,2016-08-27,0,1,0,1,0.9238159999999999,166,34,246,19,78,Crystal Palace,EPL,2016
a,1.12437,0.611959,1.12437,0.611959,4,2,2,1,1.8404,w,2016-09-10,1,0,0,3,0.5124110000000001,320,19,214,23,78,Crystal Palace,EPL,2016
h,1.31366,1.20308,1.31366,1.20308,3,3,4,1,1.4285999999999999,w,2016-09-18,1,0,0,3,0.11058000000000012,175,29,285,32,78,Crystal Palace,EPL,2016
a,1.7887,1.51457,1.7887,1.51457,6,7,3,2,1.5413000000000001,w,2016-09-24,1,0,0,3,0.27413,160,17,249,24,78,Crystal Palace,EPL,2016
a,0.47692,1.1542,0.47692,1.1542,6,8,1,1,0.7153,d,2016-09-30,0,1,0,1,-0.6772799999999999,179,16,127,25,78,Crystal Palace,EPL,2016
h,1.94599,0.874219,1.18482,0.874219,3,4,0,1,2.2561,l,2016-10-15,0,0,1,0,0.310601,177,15,256,32,78,Crystal Palace,EPL,2016
a,1.656,1.7041,1.656,1.7041,8,10,1,3,1.3448,l,2016-10-22,0,0,1,0,-0.04810000000000003,166,23,277,32,78,Crystal Palace,EPL,2016
h,0.496044,2.26056,0.496044,2.26056,12,16,2,4,0.3001,l,2016-10-29,0,0,1,0,-1.764516,251,23,213,23,78,Crystal Palace,EPL,2016
a,2.05902,2.25738,1.29785,2.25738,11,3,2,3,1.1759,l,2016-11-05,0,0,1,0,-0.95953,164,22,294,15,78,Crystal Palace,EPL,2016
h,0.431559,1.39421,0.431559,1.39421,2,6,1,2,0.5311,l,2016-11-19,0,0,1,0,-0.9626509999999999,228,34,119,22,78,Crystal Palace,EPL,2016
a,2.28156,3.3955,2.28156,3.3955,5,8,4,5,0.6296999999999999,l,2016-11-26,0,0,1,0,-1.1139400000000004,189,22,134,26,78,Crystal Palace,EPL,2016
h,2.20073,0.764357,2.20073,0.764357,2,9,3,0,2.5050999999999997,w,2016-12-03,1,0,0,3,1.4363730000000001,218,26,148,28,78,Crystal Palace,EPL,2016
a,1.50059,2.16649,0.739423,1.40532,4,7,3,3,0.873,d,2016-12-10,0,1,0,1,-0.6658969999999999,209,12,175,25,78,Crystal Palace,EPL,2016
h,0.710324,1.27306,0.710324,1.27306,3,13,1,2,0.8220999999999999,l,2016-12-15,0,0,1,0,-0.5627360000000001,308,19,223,29,78,Crystal Palace,EPL,2016
h,0.356331,0.81444,0.356331,0.81444,5,13,0,1,0.8538,l,2016-12-17,0,0,1,0,-0.45810900000000004,192,21,263,21,78,Crystal Palace,EPL,2016
a,1.53834,0.959496,0.777174,0.198327,1,3,1,1,1.8956,d,2016-12-26,0,1,0,1,0.578847,155,21,132,26,78,Crystal Palace,EPL,2016
a,0.221469,1.67138,0.221469,1.67138,2,19,0,2,0.30179999999999996,l,2017-01-01,0,0,1,0,-1.4499110000000002,320,14,162,26,78,Crystal Palace,EPL,2016
h,0.331276,1.18905,0.331276,1.18905,3,5,1,2,0.5538000000000001,l,2017-01-04,0,0,1,0,-0.8577739999999999,248,33,233,21,78,Crystal Palace,EPL,2016
a,1.06181,1.72338,1.06181,1.72338,6,2,0,3,0.7354,l,2017-01-14,0,0,1,0,-0.66157,170,21,259,20,78,Crystal Palace,EPL,2016
h,0.463733,0.949561,0.463733,0.949561,6,6,0,1,0.8811,l,2017-01-21,0,0,1,0,-0.485828,220,17,186,15,78,Crystal Palace,EPL,2016
a,1.60667,0.32099,1.60667,0.32099,3,1,2,0,2.4850000000000003,w,2017-01-31,1,0,0,3,1.2856800000000002,215,31,68,22,78,Crystal Palace,EPL,2016
h,2.45994,0.837361,2.45994,0.837361,5,1,0,4,2.4837,l,2017-02-04,0,0,1,0,1.622579,152,29,249,13,78,Crystal Palace,EPL,2016
a,0.202159,0.720883,0.202159,0.720883,2,6,0,1,0.6814,l,2017-02-11,0,0,1,0,-0.5187240000000001,215,33,184,26,78,Crystal Palace,EPL,2016
h,0.808522,0.82885,0.808522,0.82885,9,7,1,0,1.2585,w,2017-02-25,1,0,0,3,-0.020328000000000013,261,31,137,22,78,Crystal Palace,EPL,2016
a,1.39171,0.3746,1.39171,0.3746,8,0,2,0,2.2375,w,2017-03-04,1,0,0,3,1.01711,167,29,140,14,78,Crystal Palace,EPL,2016
h,0.376326,0.190648,0.376326,0.190648,4,6,1,0,1.4216,w,2017-03-18,1,0,0,3,0.18567799999999998,193,16,133,17,78,Crystal Palace,EPL,2016
a,1.57423,3.16805,1.57423,3.16805,4,26,2,1,0.4596,w,2017-04-01,1,0,0,3,-1.59382,226,17,93,21,78,Crystal Palace,EPL,2016
a,1.73055,3.34327,1.73055,3.34327,7,18,1,3,0.4834,l,2017-04-05,0,0,1,0,-1.61272,174,18,90,20,78,Crystal Palace,EPL,2016
h,2.15968,0.44226,1.39851,0.44226,10,10,3,0,2.6536,w,2017-04-10,1,0,0,3,0.9562499999999999,324,28,87,20,78,Crystal Palace,EPL,2016
h,1.67894,0.467725,1.67894,0.467725,7,4,2,2,2.3278000000000003,d,2017-04-15,0,1,0,1,1.2112150000000002,118,23,201,31,78,Crystal Palace,EPL,2016
a,1.21741,0.89449,1.21741,0.89449,4,10,2,1,1.667,w,2017-04-23,1,0,0,3,0.3229200000000001,322,30,85,22,78,Crystal Palace,EPL,2016
h,0.321722,1.00589,0.321722,1.00589,2,8,0,1,0.6599,l,2017-04-26,0,0,1,0,-0.6841679999999999,280,33,111,33,78,Crystal Palace,EPL,2016
h,0.633469,1.38569,0.633469,1.38569,9,10,0,2,0.7016,l,2017-04-29,0,0,1,0,-0.7522210000000001,105,15,195,20,78,Crystal Palace,EPL,2016
a,0.241571,2.69837,0.241571,2.69837,2,21,0,5,0.1106,l,2017-05-06,0,0,1,0,-2.456799,292,21,125,24,78,Crystal Palace,EPL,2016
h,2.73274,0.518148,1.97158,0.518148,6,7,4,0,2.7802000000000002,w,2017-05-14,1,0,0,3,1.453432,241,24,71,17,78,Crystal Palace,EPL,2016
a,0.3016,1.0386,0.3016,1.0386,8,3,0,2,0.5687,l,2017-05-21,0,0,1,0,-0.737,294,29,178,18,78,Crystal Palace,EPL,2016
h,1.4603,0.445604,0.699127,0.445604,7,3,2,1,2.2936,w,2016-08-15,1,0,0,3,0.25352300000000005,213,34,333,28,80,Chelsea,EPL,2016
a,1.75595,0.804549,1.75595,0.804549,9,1,2,1,2.1832,w,2016-08-20,1,0,0,3,0.9514009999999999,201,24,296,30,80,Chelsea,EPL,2016
h,2.65838,0.18449,2.65838,0.18449,23,1,3,0,2.8418,w,2016-08-27,1,0,0,3,2.4738900000000004,233,14,343,24,80,Chelsea,EPL,2016
a,2.19035,1.2304,2.19035,0.469231,14,3,2,2,2.0143,d,2016-09-11,0,1,0,1,1.721119,234,17,287,28,80,Chelsea,EPL,2016
h,1.16415,1.41642,1.16415,1.41642,11,4,1,2,1.1212,l,2016-09-16,0,0,1,0,-0.25227,250,17,323,32,80,Chelsea,EPL,2016
a,0.613553,1.66224,0.613553,1.66224,4,15,0,3,0.5593,l,2016-09-24,0,0,1,0,-1.048687,236,20,274,24,80,Chelsea,EPL,2016
a,1.99155,0.27266,1.99155,0.27266,11,2,2,0,2.6359000000000004,w,2016-10-01,1,0,0,3,1.71889,233,21,281,19,80,Chelsea,EPL,2016
h,3.11573,0.182549,3.11573,0.182549,12,3,3,0,2.9316999999999998,w,2016-10-15,1,0,0,3,2.9331810000000003,258,23,320,25,80,Chelsea,EPL,2016
h,2.25192,0.742805,2.25192,0.742805,4,9,4,0,2.4444000000000004,w,2016-10-23,1,0,0,3,1.509115,227,25,233,36,80,Chelsea,EPL,2016
a,1.14759,0.422364,1.14759,0.422364,8,5,2,0,1.9948000000000001,w,2016-10-30,1,0,0,3,0.7252260000000001,237,19,208,29,80,Chelsea,EPL,2016
h,1.94078,0.0131321,1.94078,0.0131321,12,1,5,0,2.8023,w,2016-11-05,1,0,0,3,1.9276479,274,21,374,28,80,Chelsea,EPL,2016
a,1.68738,0.55976,1.68738,0.55976,20,2,1,0,2.2786,w,2016-11-20,1,0,0,3,1.12762,299,29,298,24,80,Chelsea,EPL,2016
h,1.24948,0.422568,1.24948,0.422568,7,3,2,1,2.1180000000000003,w,2016-11-26,1,0,0,3,0.8269119999999999,238,26,207,33,80,Chelsea,EPL,2016
a,1.2848,2.24061,1.2848,2.24061,8,9,3,1,0.685,w,2016-12-03,1,0,0,3,-0.9558100000000003,283,21,194,34,80,Chelsea,EPL,2016
h,0.551109,0.212574,0.551109,0.212574,4,0,1,0,1.6332999999999998,w,2016-12-11,1,0,0,3,0.3385349999999999,123,21,278,26,80,Chelsea,EPL,2016
a,1.22459,0.473979,1.22459,0.473979,4,5,1,0,1.9969999999999999,w,2016-12-14,1,0,0,3,0.7506110000000001,148,17,301,18,80,Chelsea,EPL,2016
a,0.81444,0.356331,0.81444,0.356331,13,5,1,0,1.7385,w,2016-12-17,1,0,0,3,0.45810900000000004,263,21,192,21,80,Chelsea,EPL,2016
h,1.71303,0.650942,0.95186,0.650942,9,5,3,0,2.2879000000000005,w,2016-12-26,1,0,0,3,0.300918,361,27,220,23,80,Chelsea,EPL,2016
h,1.94737,0.858417,1.94737,0.858417,14,6,4,2,2.1819,w,2016-12-31,1,0,0,3,1.088953,168,21,259,13,80,Chelsea,EPL,2016
a,0.912754,1.00945,0.912754,1.00945,6,1,0,2,1.2248999999999999,l,2017-01-05,0,0,1,0,-0.096696,255,19,310,28,80,Chelsea,EPL,2016
a,0.738826,0.179144,0.738826,0.179144,7,2,3,0,1.9153,w,2017-01-14,1,0,0,3,0.559682,165,20,369,17,80,Chelsea,EPL,2016
h,1.47165,0.314532,1.47165,0.314532,9,6,2,0,2.4248000000000003,w,2017-01-22,1,0,0,3,1.1571179999999999,320,21,269,28,80,Chelsea,EPL,2016
a,1.0666,1.20485,0.305435,1.20485,3,8,1,1,1.2226,d,2017-01-31,0,1,0,1,-0.899415,319,28,198,31,80,Chelsea,EPL,2016
h,1.95451,0.950035,1.95451,0.950035,8,7,3,1,2.1603,w,2017-02-04,1,0,0,3,1.004475,286,36,198,22,80,Chelsea,EPL,2016
a,0.800222,0.906366,0.800222,0.906366,11,5,1,1,1.2214999999999998,d,2017-02-12,0,1,0,1,-0.10614400000000002,122,22,391,24,80,Chelsea,EPL,2016
h,1.22573,0.280172,1.22573,0.280172,19,1,3,1,2.1877,w,2017-02-25,1,0,0,3,0.945558,219,21,413,27,80,Chelsea,EPL,2016
a,2.01134,0.450583,2.01134,0.450583,11,6,2,1,2.6075,w,2017-03-06,1,0,0,3,1.5607570000000002,349,22,327,25,80,Chelsea,EPL,2016
a,1.95538,0.952053,1.95538,0.190884,10,3,2,1,2.1522,w,2017-03-18,1,0,0,3,1.7644959999999998,119,24,309,26,80,Chelsea,EPL,2016
h,3.16805,1.57423,3.16805,1.57423,26,4,1,2,2.3844000000000003,l,2017-04-01,0,0,1,0,1.59382,93,21,226,17,80,Chelsea,EPL,2016
h,1.36933,2.2614,0.463864,2.2614,7,6,2,1,0.6857,w,2017-04-05,1,0,0,3,-1.797536,339,20,239,24,80,Chelsea,EPL,2016
a,1.52126,0.384152,1.52126,0.384152,14,2,3,1,2.2858,w,2017-04-08,1,0,0,3,1.137108,290,16,284,20,80,Chelsea,EPL,2016
a,0.132913,0.807128,0.132913,0.807128,3,3,0,2,0.5689,l,2017-04-16,0,0,1,0,-0.674215,182,37,253,39,80,Chelsea,EPL,2016
h,1.4438,1.32952,1.4438,1.32952,23,6,4,2,1.3727,w,2017-04-25,1,0,0,3,0.11427999999999994,286,14,239,16,80,Chelsea,EPL,2016
a,1.81945,0.684516,1.81945,0.684516,9,2,3,0,2.2817000000000003,w,2017-04-30,1,0,0,3,1.1349339999999999,259,16,238,25,80,Chelsea,EPL,2016
h,2.28046,0.0718773,2.28046,0.0718773,16,2,3,0,2.8420000000000005,w,2017-05-08,1,0,0,3,2.2085827,292,13,344,33,80,Chelsea,EPL,2016
a,1.76954,0.529155,1.76954,0.529155,16,4,1,0,2.3425000000000002,w,2017-05-12,1,0,0,3,1.2403849999999998,125,9,257,12,80,Chelsea,EPL,2016
h,2.65315,0.883368,2.65315,0.883368,16,0,4,3,2.5065,w,2017-05-15,1,0,0,3,1.7697820000000002,364,22,254,23,80,Chelsea,EPL,2016
h,2.73947,0.693994,2.73947,0.693994,27,0,5,1,2.6073,w,2017-05-21,1,0,0,3,2.045476,176,17,320,25,80,Chelsea,EPL,2016
a,0.445604,1.4603,0.445604,0.699127,3,7,1,2,0.47019999999999995,l,2016-08-15,0,0,1,0,-0.25352300000000005,333,28,213,34,81,West Ham,EPL,2016
h,1.69288,0.39341,1.69288,0.39341,13,7,1,0,2.4378,w,2016-08-21,1,0,0,3,1.29947,253,34,172,23,81,West Ham,EPL,2016
a,1.08385,3.21624,1.08385,3.21624,0,18,1,3,0.2811,l,2016-08-28,0,0,1,0,-2.13239,354,26,146,26,81,West Ham,EPL,2016
h,1.32216,1.85479,1.32216,1.85479,5,6,2,4,0.9798,l,2016-09-10,0,0,1,0,-0.5326299999999999,158,29,254,21,81,West Ham,EPL,2016
a,2.37422,1.94229,1.61305,1.18112,10,2,2,4,1.6331,l,2016-09-17,0,0,1,0,0.43193000000000015,131,29,366,19,81,West Ham,EPL,2016
h,0.693818,2.97877,0.693818,2.97877,4,12,0,3,0.1738,l,2016-09-25,0,0,1,0,-2.2849519999999997,272,23,203,22,81,West Ham,EPL,2016
h,0.883385,0.852603,0.883385,0.852603,3,2,1,1,1.3475,d,2016-10-01,0,1,0,1,0.030781999999999976,300,26,179,24,81,West Ham,EPL,2016
a,0.874219,1.94599,0.874219,1.18482,4,3,1,0,0.5341,w,2016-10-15,1,0,0,3,-0.310601,256,32,177,15,81,West Ham,EPL,2016
h,1.19585,0.808339,1.19585,0.808339,8,3,1,0,1.6616,w,2016-10-22,1,0,0,3,0.38751100000000005,141,25,264,21,81,West Ham,EPL,2016
a,0.944816,2.0087,0.944816,2.0087,6,5,0,2,0.6109,l,2016-10-30,0,0,1,0,-1.0638840000000003,218,20,247,21,81,West Ham,EPL,2016
h,0.404528,0.81046,0.404528,0.81046,2,5,1,1,0.9100999999999999,d,2016-11-05,0,1,0,1,-0.40593199999999996,172,17,314,17,81,West Ham,EPL,2016
a,1.76706,2.53396,1.0059,1.77279,4,5,2,3,0.7582,l,2016-11-19,0,0,1,0,-0.7668900000000001,379,26,147,31,81,West Ham,EPL,2016
a,0.749388,1.44452,0.749388,1.44452,4,15,1,1,0.8305,d,2016-11-27,0,1,0,1,-0.695132,301,23,123,34,81,West Ham,EPL,2016
h,0.882486,2.96923,0.882486,2.96923,3,13,1,5,0.2546,l,2016-12-03,0,0,1,0,-2.086744,238,31,245,18,81,West Ham,EPL,2016
a,0.64998,1.79134,0.64998,1.79134,0,28,2,2,0.5307999999999999,d,2016-12-11,0,1,0,1,-1.14136,329,15,136,14,81,West Ham,EPL,2016
h,1.67016,0.923353,0.694755,0.923353,4,5,1,0,2.0371,w,2016-12-14,1,0,0,3,-0.22859799999999997,143,9,247,20,81,West Ham,EPL,2016
h,1.92151,1.13479,1.16034,1.13479,2,9,1,0,1.9965000000000002,w,2016-12-17,1,0,0,3,0.02554999999999996,152,19,227,14,81,West Ham,EPL,2016
a,3.40585,0.954864,3.40585,0.954864,6,5,4,1,2.7597000000000005,w,2016-12-26,1,0,0,3,2.450986,328,18,227,25,81,West Ham,EPL,2016
a,1.58333,1.10842,1.58333,1.10842,6,7,0,1,1.7197,l,2016-12-31,0,0,1,0,0.47490999999999994,132,14,280,19,81,West Ham,EPL,2016
h,0.799911,1.64905,0.799911,1.64905,4,16,0,2,0.5857,l,2017-01-02,0,0,1,0,-0.8491389999999999,371,19,226,32,81,West Ham,EPL,2016
h,1.72338,1.06181,1.72338,1.06181,2,6,3,0,1.9276,w,2017-01-14,1,0,0,3,0.66157,259,20,170,21,81,West Ham,EPL,2016
a,2.6558,0.958825,2.6558,0.958825,5,7,3,1,2.4864,w,2017-01-21,1,0,0,3,1.6969750000000001,287,19,168,18,81,West Ham,EPL,2016
h,0.49472,2.66472,0.49472,1.90356,4,11,0,4,0.1309,l,2017-02-01,0,0,1,0,-1.4088399999999999,453,31,151,23,81,West Ham,EPL,2016
